序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
137,000561,烽火电子,7.58,0.66,0.54,-30.77,7.514229259464,0.2017932,58.5167836,-1041,3937,79.6,2026-07-31,0.88,46.6,False
138,000563,陕国投Ａ,3.14,1.29,0.31,11.03,3.098501249446,0.2473992,64.49319738,-417,2057,76.4,2026-07-31,1.34,49.3,False
139,000564,供销大集,1.45,2.11,0.83,-47.97,1.407505533452,0.482538,57.58850825,277,4168,78.0,2026-07-31,3.02,44.9,False
140,000565,渝三峡Ａ,5.85,4.65,1.85,25.53,5.587295593716,0.15175,54.38019557,-435,4796,69.2,2026-07-31,4.7,37.6,False
141,000566,海南海药,5.65,-3.58,8.12,-23.97,5.767084645971,0.2640616,61.29551651,-2407,3084,94.8,2026-07-31,-2.03,58.1,False
142,000567,海德股份,6.22,0.81,0.49,7.24,6.160886010044,0.1571964,61.10924376,-1395,3159,78.0,2026-07-31,0.96,47.7,False
143,000568,泸州老窖,90.57,-0.4,0.37,8.99,89.802524406596,0.3477116,75.17667192,-16,167,92.4,2026-07-31,0.85,69.5,False
144,000570,苏常柴Ａ,5.03,1.41,1.09,11.93,4.933582074255,0.2228316,65.08935026,492,1880,67.6,2026-07-31,1.95,44.0,False
145,000571,新大洲A,6.17,5.29,2.19,-39.19,5.785576913699,0.3920304,49.45670372,-37,5156,68.4,2026-07-31,6.64,33.8,False
146,000572,海马汽车,3.86,1.85,1.83,-49.91,3.765557611657,0.2142956,57.84349443,-3124,4110,83.2,2026-07-31,2.51,48.1,False
147,000573,粤宏远Ａ,3.61,2.56,1.32,13.8,3.523425560342,0.2545864,59.48786347,-835,3655,73.6,2026-07-31,2.46,43.8,False
148,000576,甘化科工,6.9,2.22,0.96,389.33,6.723893467619,0.1920388,64.9976895,1185,1909,80.0,2026-07-31,2.62,52.0,False
149,000581,威孚高科,17.97,0.34,0.47,11.6,17.90472298308,0.1971608,67.04154836,-1,1353,79.2,2026-07-31,0.36,53.1,False
150,000582,北部湾港,12.72,2.5,1.35,34.9,12.418221263787,0.3134044,63.91529587,-1944,2224,82.8,2026-07-31,2.43,52.9,False
151,000586,汇源通信,10.81,1.5,1.53,-94.29,10.701698553645,0.1257784,59.44543785,150,3666,67.2,2026-07-31,1.01,39.9,False
152,000589,贵州轮胎,4.39,0.46,1.59,9.47,4.358724677224,0.2830564,63.80311475,-578,2262,71.6,2026-07-31,0.72,45.7,False
153,000590,古汉医药,8.51,3.4,0.92,-74.77,8.161569008061,0.1077248,59.66539514,121,3601,67.6,2026-07-31,4.27,40.3,False
154,000591,太阳能,4.57,0.88,0.61,24.32,4.539864363199,0.277832,59.42125812,-715,3672,74.4,2026-07-31,0.66,44.2,False
155,000592,平潭发展,6.05,3.77,3.55,-1615.96,5.776749562529,0.2831564,66.83635511,166,1418,75.6,2026-07-31,4.73,50.5,True
156,000593,德龙汇能,18.61,9.99,1.08,113.8,16.92,0.4359912,64.65015133,1950,2011,77.2,2026-07-31,9.99,49.9,False
157,000595,新能股份,5.96,9.96,4.88,860.97,5.28666958,0.436263921569,60.15124587,1507,3443,88.8,2026-07-31,12.74,53.4,False
158,000596,古井贡酒,94.0,-1.0,0.86,7.73,92.559917098237,0.2520808,71.30717852,-216,536,89.6,2026-07-31,1.56,63.9,False
159,000597,东北制药,4.61,0.66,0.34,61.75,4.561763461201,0.227266,66.87899113,1045,1401,76.0,2026-07-31,1.06,50.8,False
160,000598,兴蓉环境,7.4,0.54,0.55,10.47,7.29457012852,0.3156232,72.57142933,-128,360,77.2,2026-07-31,1.45,56.0,False
161,000599,青岛双星,4.81,1.91,1.35,69.47,4.66556755279,0.1957312,56.85426722,-1245,4314,72.8,2026-07-31,3.1,41.4,False
162,000600,建投能源,8.69,1.76,1.62,6.53,8.581119865299,0.2837872,70.52886732,339,633,75.2,2026-07-31,1.27,53.0,False
163,000601,韶能股份,6.53,1.87,2.63,164.54,6.380464471295,0.3022776,62.42685623,895,2684,78.0,2026-07-31,2.34,48.7,False
164,000603,盛达资源,25.64,0.94,5.02,22.68,25.459436369249,0.3257468,74.39235349,1574,210,85.2,2026-07-31,0.71,63.4,False
165,000605,渤海股份,5.72,2.69,0.67,27.11,5.565599957559,0.0521852,56.75186297,-128,4335,68.8,2026-07-31,2.77,39.0,False
166,000607,华媒控股,3.58,1.99,0.91,-33.42,3.491248653689,0.1278544,61.70189217,458,2959,71.2,2026-07-31,2.54,43.9,False
167,000608,阳光股份,6.54,7.21,3.16,-52.23,6.074516411395,0.3990404,61.96557482,713,2855,68.8,2026-07-31,7.66,42.6,False
168,000609,*ST中迪,9.01,-1.42,1.19,-15.58,9.207245947503,0.297656,53.6374704,78,4892,67.2,2026-07-31,-2.14,36.0,False
169,000610,*ST西旅,5.68,0.71,0.6,-12.62,5.594421405647,0.1929564,55.33734009,-2031,4632,73.2,2026-07-31,1.53,40.5,False
170,000612,焦作万方,11.12,0.27,1.22,6.49,11.146659836119,0.3307952,69.07350668,494,904,78.0,2026-07-31,-0.24,53.9,False
171,000615,*ST美谷,3.12,1.63,0.39,-6.45,3.050731915306,0.3391688,63.64161268,-287,2317,71.6,2026-07-31,2.27,45.6,False
172,000617,中油资本,7.19,-0.14,0.23,14.45,7.160857939836,0.3451848,65.01997479,-1419,1902,78.0,2026-07-31,0.41,50.7,False
173,000619,海螺新材,4.6,2.68,0.96,-19.48,4.459279247775,0.0917076,57.17143355,-884,4246,68.8,2026-07-31,3.16,39.3,False
174,000620,盈新发展,2.63,-0.38,1.62,-32.34,2.668151595217,0.3237796,58.81800279,1165,3852,78.4,2026-07-31,-1.43,46.1,False
175,000623,吉林敖东,18.34,-0.16,0.48,6.33,18.342237895004,0.2984536,71.55179733,429,502,80.0,2026-07-31,-0.01,57.2,False
176,000625,长安汽车,7.83,-0.51,0.54,55.36,7.78761649754,0.3243252,75.43849703,-64,154,88.8,2026-07-31,0.54,67.0,False
177,000626,远大控股,7.1,2.31,1.26,15.4,6.891517371195,0.1767056,53.65601253,-528,4890,70.8,2026-07-31,3.03,38.0,False
178,000628,高新发展,38.15,4.04,3.8,1877.09,36.574472662153,0.2570056,63.46614592,1354,2370,78.8,2026-07-31,4.31,50.0,False
179,000629,钒钛股份,3.1,0.65,0.43,100.19,3.084886802932,0.4063368,67.08314194,390,1339,79.6,2026-07-31,0.49,53.4,False
180,000630,铜陵有色,6.22,0.16,1.31,15.58,6.223062684403,0.430248,72.97171301,797,317,82.4,2026-07-31,-0.05,60.1,False
181,000631,顺发恒能,2.94,0.68,0.38,238.92,2.90591940645,0.2619268,56.59091816,-691,4381,67.6,2026-07-31,1.17,38.3,False
182,000632,ST三木,3.48,2.65,1.12,-6.99,3.359939160481,0.243386,54.49859779,-2731,4779,70.0,2026-07-31,3.57,38.1,False
183,000633,合金投资,5.04,2.86,1.6,409.39,4.879380758721,0.0827932,54.71600116,-1785,4740,68.8,2026-07-31,3.29,37.6,False
184,000635,英 力 特,6.4,3.73,0.8,-4.89,6.125926195348,0.1382652,57.62575154,614,4157,69.6,2026-07-31,4.47,40.1,False
185,000636,风华高科,52.11,5.59,11.22,170.2,53.108450283007,0.4610452,62.82234805,-1831,2568,95.6,2026-07-31,-1.88,60.1,False
186,000637,茂化实华,3.7,1.65,1.47,-17.02,3.61789129668,0.1188668,62.67639337,-308,2620,67.6,2026-07-31,2.27,42.4,False
187,000639,ST西王,1.55,-0.64,3.19,-45.02,1.551787845216,0.4161548,60.30126843,1383,3408,79.2,2026-07-31,-0.12,47.8,False
188,000650,仁和药业,5.47,0.74,0.68,13.64,5.431526404057,0.1556508,69.48022938,-205,813,82.8,2026-07-31,0.71,57.5,False
