序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
25,000035,中国天楹,4.58,-0.43,0.32,24.7,4.594658563062,0.250568,59.47514809,1104,2528,68.4,2026-07-15,-0.32,40.7,False
26,000036,华联控股,4.6,-4.56,1.65,62.0,4.848315539919,0.3530112,74.30651586,91,130,76.0,2026-07-15,-5.12,56.5,False
27,000037,深南电A,8.43,-0.35,0.79,105.64,8.4270503843,0.2335904,53.58553243,-1041,4147,75.2,2026-07-15,0.04,40.3,False
28,000039,中集集团,7.63,-0.91,0.3,49.23,7.709579840254,0.2159868,53.69747795,-513,4120,73.6,2026-07-15,-1.03,39.5,False
29,000042,中洲控股,8.19,2.12,0.71,-20.55,8.253324799428,0.1971448,51.90487764,-195,4491,68.0,2026-07-15,-0.77,35.3,False
30,000045,深纺织Ａ,9.34,0.54,0.28,53.26,9.269299420195,0.1616972,58.78114067,-72,2722,68.4,2026-07-15,0.76,40.2,False
31,000048,京基智农,20.98,-0.62,0.97,-12.03,21.402627156348,0.3120124,57.71396393,-1208,3043,80.4,2026-07-15,-1.97,46.4,False
32,000049,德赛电池,24.94,1.92,1.1,30.01,24.591521660292,0.217746,61.66090862,-731,1903,82.8,2026-07-15,1.42,51.1,False
33,000050,深天马Ａ,6.64,-1.19,0.52,-29.05,6.770244476454,0.2678064,56.05717978,-1703,3480,82.8,2026-07-15,-1.92,46.4,False
34,000055,方大集团,3.43,0.29,0.5,32.65,3.404644389637,0.2376488,58.65108733,739,2774,70.8,2026-07-15,0.74,41.5,False
35,000056,*ST皇庭,2.02,-4.27,1.97,-18.48,2.123373376527,0.3753588,61.96374277,1169,1825,70.0,2026-07-15,-4.87,43.4,False
36,000058,深 赛 格,6.19,0.49,0.16,77.11,6.151095487096,0.0841192,57.03343902,-506,3235,72.4,2026-07-15,0.63,41.3,False
37,000059,华锦股份,4.34,-2.25,0.73,39.12,4.451901637988,0.2285928,57.9814367,-1325,2974,77.6,2026-07-15,-2.51,45.0,False
38,000060,中金岭南,6.28,0.32,0.47,13.85,6.324007669633,0.3261792,61.5244267,-1314,1940,85.6,2026-07-15,-0.7,52.7,True
39,000061,农 产 品,5.74,-0.52,0.31,21.1,5.755591839845,0.1860604,63.37929957,-484,1463,71.2,2026-07-15,-0.27,45.1,False
40,000062,深圳华强,24.99,-0.87,0.74,32.53,25.872137022835,0.2635204,58.7563,-465,2737,84.4,2026-07-15,-3.41,49.6,False
41,000063,中兴通讯,40.08,1.6,2.6,36.58,39.883520606021,0.4974448,64.69215165,-504,1190,91.6,2026-07-15,0.49,59.3,False
42,000065,北方国际,8.77,-0.11,0.25,23.05,8.740147360202,0.239838,59.86078321,878,2422,70.8,2026-07-15,0.34,42.4,False
43,000066,中国长城,16.2,-1.88,1.21,-156.24,16.78684228702,0.320544,48.6568522,-16,4943,86.8,2026-07-15,-3.5,42.2,False
44,000068,华控赛格,2.72,-0.37,0.33,-37.68,2.750513751224,0.2348508,46.95153641,-847,5080,68.4,2026-07-15,-1.11,32.1,False
45,000069,华侨城Ａ,1.7,0.59,0.2,-2.5,1.687134829755,0.394146,54.16252854,-65,4006,73.6,2026-07-15,0.76,39.9,False
46,000070,特发信息,15.23,-2.37,1.77,-346.77,15.906062886685,0.2614776,48.60196035,-1632,4954,90.4,2026-07-15,-4.25,43.9,False
47,000078,ST海王,2.11,0.48,3.89,95.77,2.174628652808,0.2316312,53.30986717,-987,4212,90.4,2026-07-15,-2.97,48.2,False
48,000088,盐 田 港,4.34,0.0,0.15,16.57,4.327794183569,0.1951264,59.28017144,-998,2589,73.6,2026-07-15,0.28,43.6,False
49,000089,深圳机场,6.62,0.76,0.27,13.15,6.509695189251,0.211322,61.36506772,-253,1980,73.6,2026-07-15,1.69,45.2,False
50,000090,天健集团,3.27,2.83,0.29,-65.52,3.163610505092,0.2665592,59.07557659,-983,2641,71.2,2026-07-15,3.36,42.1,False
51,000096,广聚能源,7.47,-0.93,0.4,80.64,7.457509195762,0.1843408,58.49037681,-1629,2826,66.8,2026-07-15,0.17,39.1,False
52,000099,中信海直,13.65,0.59,0.26,28.42,13.553580087939,0.149708,54.68622132,269,3862,75.6,2026-07-15,0.71,41.3,False
53,000100,TCL科技,4.95,-1.39,0.81,16.54,5.068096967826,0.4466512,67.38459663,-545,709,90.8,2026-07-15,-2.33,61.2,False
54,000151,中成股份,9.3,0.22,0.45,48.63,9.314828327033,0.1936676,55.79348077,-1546,3545,74.0,2026-07-15,-0.16,41.3,False
55,000153,丰原药业,5.72,0.35,0.87,17.96,5.67229884571,0.1791472,66.02937229,439,935,73.2,2026-07-15,0.84,48.3,False
56,000155,川能动力,11.03,-0.54,0.32,19.08,11.202866263179,0.2577656,57.00456903,-1754,3239,74.4,2026-07-15,-1.54,42.4,False
57,000156,华数传媒,6.7,0.45,0.16,27.56,6.618570696244,0.16221,66.42694693,1786,875,70.4,2026-07-15,1.23,46.8,False
58,000157,中联重科,7.3,-0.82,0.15,17.85,7.315061787511,0.3326844,71.3045724,218,284,79.2,2026-07-15,-0.21,56.5,False
59,000158,常山北明,12.71,0.95,0.43,-50.0,12.584204707662,0.2378912,54.84589132,-53,3824,76.4,2026-07-15,1.0,41.9,False
60,000159,国际实业,5.52,-1.43,0.56,90.95,5.591169846353,0.217374,59.55272034,-1107,2506,66.8,2026-07-15,-1.27,39.8,False
61,000166,申万宏源,4.6,-1.29,0.12,12.22,4.628202785435,0.3957316,67.22443991,2,743,81.6,2026-07-15,-0.61,54.9,False
62,000301,东方盛虹,11.34,-2.33,0.12,13.08,11.794245464319,0.229986,67.24963144,-504,738,85.6,2026-07-15,-3.85,57.6,False
63,000333,美的集团,82.8,0.16,0.16,12.44,82.067006048023,0.3964144,76.81944193,-26,63,93.2,2026-07-15,0.89,71.6,False
64,000338,潍柴动力,26.24,-0.79,0.35,18.37,26.451731058251,0.4024996,66.43210614,-387,873,76.4,2026-07-15,-0.8,50.8,False
65,000400,许继电气,19.87,-0.65,0.23,45.57,19.985349301651,0.245828,58.83129191,-96,2701,74.4,2026-07-15,-0.58,43.8,False
66,000401,金隅冀东,3.6,-0.55,0.1,-2.41,3.593734157061,0.1938164,56.70749905,-738,3308,73.2,2026-07-15,0.17,41.5,False
67,000402,金 融 街,2.47,0.41,0.57,5.35,2.447587158272,0.3512968,52.60412017,-1325,4354,68.0,2026-07-15,0.92,35.8,False
68,000403,派林生物,9.9,1.33,0.6,102.41,9.602054453692,0.2346544,64.61722772,2358,1208,68.4,2026-07-15,3.1,44.2,False
69,000404,长虹华意,7.59,0.53,0.34,11.45,7.482676616014,0.2482876,60.9446194,557,2109,72.0,2026-07-15,1.43,43.9,False
70,000407,胜利股份,3.87,-0.51,0.24,23.66,3.878208877914,0.2257852,58.59723866,-1831,2797,69.2,2026-07-15,-0.21,40.5,False
71,000408,藏格矿业,72.83,1.86,0.2,18.15,72.135769777342,0.3649884,70.14500743,-187,391,80.0,2026-07-15,0.96,56.1,False
72,000409,云鼎科技,8.17,0.74,0.22,70.06,8.117171598513,0.1398752,58.13490769,-9,2928,73.2,2026-07-15,0.65,42.6,False
73,000410,沈阳机床,4.65,1.09,0.19,-91.02,4.589564436481,0.2623292,57.74605756,-1021,3031,72.8,2026-07-15,1.32,42.0,False
74,000411,英特集团,9.55,-1.44,0.31,16.82,9.598577774528,0.1834192,65.26514048,217,1083,75.6,2026-07-15,-0.51,49.3,False
75,000415,渤海租赁,4.36,-2.02,0.31,7.43,4.396074807822,0.2288188,56.61404311,187,3333,75.2,2026-07-15,-0.82,42.6,False
76,000417,合百集团,6.39,-2.89,1.63,19.38,6.768947747384,0.2681612,55.46719994,-23,3647,85.6,2026-07-15,-5.6,47.5,False
77,000419,通程控股,4.86,0.62,0.33,23.54,4.835299231291,0.108026,56.54506441,-471,3347,66.4,2026-07-15,0.51,37.5,False
78,000420,吉林化纤,3.67,-0.81,0.47,82.79,3.684739202367,0.3010428,51.23727939,-1638,4614,70.4,2026-07-15,-0.4,36.1,False
79,000421,南京公用,5.37,0.37,0.36,10.65,5.335394609492,0.1244972,61.85282221,-433,1856,71.2,2026-07-15,0.65,44.0,False
80,000422,湖北宜化,12.74,-1.77,0.52,19.12,12.803845350478,0.3023896,64.19058766,1126,1299,80.8,2026-07-15,-0.5,51.9,False
81,000423,东阿阿胶,50.32,0.54,0.24,17.7,49.847394834252,0.1644008,69.78400905,455,422,84.8,2026-07-15,0.95,59.2,False
82,000425,徐工机械,8.45,0.72,0.34,12.03,8.466171910143,0.3910044,74.81310355,163,117,75.2,2026-07-15,-0.19,56.3,False
83,000426,兴业银锡,30.65,0.29,0.46,10.17,31.15869399888,0.352302,63.07965386,-1238,1533,85.6,2026-07-15,-1.63,54.0,False
84,000428,华天酒店,3.16,0.96,0.33,-12.88,3.128499988755,0.1232288,55.07368483,-851,3766,70.0,2026-07-15,1.01,38.6,False
85,000429,粤高速Ａ,13.96,0.0,0.2,16.15,13.81095410002,0.1215252,72.14719633,-79,231,74.4,2026-07-15,1.08,53.7,False
86,000430,张家界,6.18,-0.16,0.47,4.09,6.17150396919,0.15208254902,45.19908889,20,5159,74.4,2026-07-15,0.14,33.6,False
87,000488,ST晨鸣,1.95,0.52,0.13,-2.8,1.955240747975,0.2644552,50.21161155,170,4774,72.4,2026-07-15,-0.27,36.4,False
88,000498,山东路桥,5.05,-0.39,0.16,11.69,5.029957139469,0.1807824,60.74360935,-293,2159,73.6,2026-07-15,0.4,44.7,False
89,000501,武商集团,7.03,0.14,0.22,10.96,6.995879344995,0.2275188,65.02262033,1619,1117,69.6,2026-07-15,0.49,45.3,False
90,000503,国新健康,6.56,-1.06,0.44,-33.02,6.603754393265,0.211592,52.99156137,-215,4286,71.6,2026-07-15,-0.66,37.9,False
91,000504,南华生物,9.14,7.4,7.1,67.93,8.386770011179,0.543497647059,70.63835065,2296,344,69.6,2026-07-15,8.98,49.2,False
92,000505,京粮控股,5.52,0.36,0.27,123.27,5.474609256662,0.1332332,53.5434668,246,4157,73.2,2026-07-15,0.83,39.2,False
93,000506,招金黄金,12.52,-0.16,1.73,15.52,12.774838806196,0.262038,61.46051686,-1710,1957,90.0,2026-07-15,-1.99,55.3,False
94,000507,珠海港,4.97,-1.0,0.36,16.76,4.968149360417,0.34425,61.59767894,515,1920,78.8,2026-07-15,0.04,48.5,False
95,000509,华塑控股,3.02,-0.98,0.96,-323.09,3.072875091961,0.238924,57.79608246,-1652,3024,70.8,2026-07-15,-1.72,40.9,False
96,000510,新金路,17.66,-3.44,2.03,-56.36,18.563181269799,0.319754,61.98842528,978,1819,75.6,2026-07-15,-4.87,46.9,False
97,000513,丽珠集团,31.12,-0.64,0.46,11.97,31.254624615007,0.2646656,72.92481518,350,191,83.2,2026-07-15,-0.43,60.7,False
98,000514,渝 开 发,3.84,0.52,0.3,25.09,3.800383750956,0.105618,56.76063267,-458,3296,71.2,2026-07-15,1.04,40.4,False
99,000516,国际医学,4.33,-0.69,0.45,-50.14,4.355723099446,0.3038528,61.53660055,26,1937,76.0,2026-07-15,-0.59,46.8,False
100,000517,荣安地产,1.74,0.0,0.28,-48.68,1.737723536614,0.2582192,52.18427903,-1137,4439,67.2,2026-07-15,0.13,35.1,False
101,000518,四环生物,3.86,-1.78,1.93,-87.82,3.956122012234,0.308996862745,59.57475949,33,2499,83.2,2026-07-15,-2.43,49.6,False
102,000519,中兵红箭,14.5,-2.23,0.85,92.4,14.990229015521,0.2587896,61.09609679,-874,2060,85.6,2026-07-15,-3.27,52.3,False
103,000520,凤凰航运,3.99,-1.24,0.57,305.74,4.061097916453,0.2080852,54.89852369,-1344,3812,75.6,2026-07-15,-1.75,41.5,False
104,000521,长虹美菱,5.1,0.0,0.38,18.69,5.127951016411,0.2025404,57.90559343,-1992,2990,77.6,2026-07-15,-0.55,44.9,False
105,000523,红棉股份,2.81,0.36,0.56,27.16,2.793395712434,0.2547828,60.70678691,-310,2172,70.4,2026-07-15,0.59,42.7,False
106,000524,岭南控股,8.51,0.35,0.76,43.38,8.514275112282,0.189934,63.69803817,2076,1405,85.2,2026-07-15,-0.05,54.3,False
107,000525,红太阳,4.18,0.72,0.57,425.41,4.121667080052,0.2860072,50.31623093,413,4762,71.2,2026-07-15,1.42,35.8,False
108,000526,学大教育,27.4,-0.9,0.44,9.21,27.662471458126,0.1657652,69.22767322,111,471,75.2,2026-07-15,-0.95,52.1,False
109,000528,柳    工,8.18,-0.73,0.36,6.87,8.189491957865,0.3435608,66.6719501,91,836,77.6,2026-07-15,-0.12,51.7,False
110,000529,广弘控股,4.8,0.21,0.23,-318.89,4.780508621755,0.0953424,53.09725091,-340,4257,69.6,2026-07-15,0.41,37.0,False
111,000530,冰山冷热,4.88,-0.2,0.48,48.55,4.882407652279,0.2466184,52.72015184,-100,4327,74.8,2026-07-15,-0.05,39.4,False
112,000531,穗恒运Ａ,5.73,-0.87,0.21,7.71,5.749205005228,0.2641636,58.2467551,-1096,2896,66.8,2026-07-15,-0.33,38.9,False
113,000532,华金资本,10.45,0.19,0.36,-167.08,10.430878177465,0.166072,54.24404055,-247,3988,74.0,2026-07-15,0.18,40.1,False
114,000533,顺钠股份,8.39,0.12,0.47,85.67,8.483214872355,0.1621412,51.67473699,56,4535,71.2,2026-07-15,-1.1,36.8,False
115,000534,万泽股份,26.04,-2.62,0.88,42.82,27.115279864983,0.173344,61.78300919,-1321,1870,72.4,2026-07-15,-3.97,44.7,False
116,000536,华映科技,3.19,1.27,0.51,-9.93,3.172020161313,0.2877332,47.47656576,-772,5053,82.8,2026-07-15,0.57,39.3,False
117,000537,绿发电力,7.26,-1.76,0.38,41.94,7.229577773967,0.3431468,65.77679085,1225,982,69.6,2026-07-15,0.42,45.8,False
118,000538,云南白药,51.1,0.59,0.22,11.19,50.691746173237,0.2913832,66.30875917,-24,894,90.4,2026-07-15,0.81,59.9,False
119,000539,粤电力Ａ,5.37,-2.01,0.84,-46.48,5.482496293177,0.2566464,51.8495528,-1099,4507,77.6,2026-07-15,-2.05,40.2,False
120,000541,佛山照明,4.98,-0.6,0.12,73.14,4.989690045849,0.2469096,58.68173806,-917,2764,77.2,2026-07-15,-0.19,45.3,False
121,000543,皖能电力,7.52,0.4,0.61,9.59,7.866539369166,0.3525648,64.00571655,-877,1338,77.2,2026-07-15,-4.41,49.4,False
122,000544,中原环保,7.35,-0.81,0.09,5.15,7.356663609111,0.1700208,60.18161719,245,2334,68.8,2026-07-15,-0.09,41.4,False
123,000545,金浦钛业,2.49,-2.35,1.12,-21.62,2.538471092736,0.2558592,52.38461416,-271,4408,80.4,2026-07-15,-1.91,42.1,False
124,000546,金圆股份,4.44,0.91,0.66,-14.85,4.406174294961,0.22317,53.15382335,-1892,4245,69.6,2026-07-15,0.77,37.0,False
125,000547,航天发展,14.68,-0.74,0.88,-53.26,14.953576515196,0.2575,43.11060318,-415,5184,77.2,2026-07-15,-1.83,33.3,False
126,000548,湖南投资,4.31,0.94,0.31,34.82,4.276525143436,0.1192568,54.69411413,-1396,3859,67.2,2026-07-15,0.78,36.8,False
127,000550,江铃汽车,16.28,-0.12,0.14,10.32,16.18652787637,0.095358,64.8296562,188,1162,73.6,2026-07-15,0.58,47.7,False
128,000551,创元科技,14.6,-2.47,2.08,14.25,15.329404011921,0.253762,57.88482859,89,2996,80.4,2026-07-15,-4.76,46.5,False
129,000552,甘肃能化,2.48,-1.59,0.5,50.87,2.515556355131,0.2936368,54.7725136,-1124,3843,72.0,2026-07-15,-1.41,39.4,False
130,000553,安道麦A,5.29,-2.76,0.18,5.41,5.36107985463,0.2128412,54.04446524,-805,4036,63.6,2026-07-15,-1.33,34.4,False
131,000554,泰山石油,6.29,-3.82,3.8,11.16,6.505884407011,0.27967,73.33693051,-72,170,86.0,2026-07-15,-3.32,63.1,False
132,000555,神州信息,9.71,0.94,0.4,-25.61,9.665630172966,0.1707616,54.63256016,-1144,3872,74.0,2026-07-15,0.46,40.4,False
133,000557,西部创业,3.67,0.27,0.14,25.72,3.654976773262,0.1312056,60.98145256,1529,2097,68.0,2026-07-15,0.41,41.5,False
134,000558,天府文旅,3.26,1.56,0.71,255.41,3.216443487753,0.2541,45.62887049,-244,5148,74.4,2026-07-15,1.35,33.9,False
135,000559,万向钱潮,11.28,0.45,0.21,37.88,11.302382828157,0.2361644,56.83281461,171,3277,72.4,2026-07-15,-0.2,41.1,False
136,000560,我爱我家,2.13,1.91,1.27,230.11,2.084174319868,0.3617284,53.87876338,-356,4063,71.6,2026-07-15,2.2,38.6,False
137,000561,烽火电子,6.9,-0.14,0.34,-28.01,6.877631536687,0.2363372,54.28461106,-158,3975,77.2,2026-07-15,0.33,41.9,False
138,000563,陕国投Ａ,2.99,-0.99,0.32,10.5,3.008563633015,0.3058616,61.29019789,843,2002,74.0,2026-07-15,-0.62,45.4,False
139,000564,供销大集,1.37,0.0,0.75,-45.32,1.370649479864,0.5838292,58.70740132,618,2754,76.4,2026-07-15,-0.05,44.9,False
140,000565,渝三峡Ａ,5.77,-0.35,0.4,25.18,5.79786480029,0.105472,55.69149663,452,3578,67.6,2026-07-15,-0.48,37.6,False
141,000566,海南海药,5.44,5.63,13.25,-23.08,4.955826746655,0.4631572,63.01518614,3499,1550,85.2,2026-07-15,9.77,53.7,False
142,000567,海德股份,5.86,-5.02,1.29,6.82,6.32767978053,0.2863916,63.97387589,-613,1346,72.4,2026-07-15,-7.39,46.3,False
143,000568,泸州老窖,84.19,1.29,0.47,8.35,81.537585485013,0.3630096,74.7540982,1444,118,86.8,2026-07-15,3.25,64.9,False
144,000570,苏常柴Ａ,4.93,0.41,0.63,11.69,4.892989860014,0.2005404,62.71252587,-310,1630,65.2,2026-07-15,0.76,40.9,False
145,000571,新大洲A,6.36,-2.3,1.25,-40.39,6.299217313056,0.4829136,58.47603506,2008,2832,73.2,2026-07-15,0.96,42.8,False
146,000572,海马汽车,3.57,0.85,0.89,-46.16,3.559747418017,0.205576,54.91069701,-925,3810,74.0,2026-07-15,0.29,40.6,False
147,000573,粤宏远Ａ,3.73,1.08,0.8,14.26,3.701787632998,0.2190396,60.88873092,388,2125,78.4,2026-07-15,0.76,47.7,False
148,000576,甘化科工,6.67,1.52,0.59,376.36,6.587106115748,0.1349736,56.04966244,465,3482,76.4,2026-07-15,1.26,42.8,False
149,000581,威孚高科,17.06,-0.64,0.24,11.02,16.963257220393,0.2390892,61.21552205,853,2030,74.8,2026-07-15,0.57,45.8,False
150,000582,北部湾港,11.12,-1.51,0.34,30.51,11.268290913267,0.3390852,60.35668369,604,2283,72.4,2026-07-15,-1.32,43.7,False
151,000586,汇源通信,11.67,-0.26,0.63,-101.79,11.795298159689,0.104928,50.60980873,-817,4713,66.8,2026-07-15,-1.06,33.8,False
152,000589,贵州轮胎,4.35,-1.14,0.46,9.38,4.373930828904,0.2691328,62.30971215,-1120,1731,70.8,2026-07-15,-0.55,44.1,False
153,000590,古汉医药,8.47,0.83,0.51,-74.42,8.384907882542,0.0929404,48.51340468,-474,4961,68.0,2026-07-15,1.01,33.0,False
154,000591,太阳能,4.39,3.05,0.94,23.37,4.233782155048,0.3256196,55.39395906,-520,3674,72.8,2026-07-15,3.69,40.3,False
155,000592,平潭发展,5.81,0.17,0.96,-1551.86,5.830483163535,0.2237064,54.16203555,-72,4007,72.4,2026-07-15,-0.35,39.2,True
156,000593,德龙汇能,21.74,0.83,4.01,132.94,21.121221927922,0.5384632,68.62767605,3114,531,72.0,2026-07-15,2.93,49.4,False
157,000595,新能股份,4.95,0.2,0.42,715.07,4.951814746762,0.286351176471,49.58576663,140,4854,80.4,2026-07-15,-0.04,39.9,False
158,000596,古井贡酒,89.41,0.99,0.88,7.35,85.59747346638,0.3877284,73.74474591,703,154,81.6,2026-07-15,4.45,60.2,False
159,000597,东北制药,4.83,0.63,0.48,64.7,4.804085166929,0.2117244,62.93039364,720,1570,78.0,2026-07-15,0.54,49.1,False
160,000598,兴蓉环境,6.88,-0.29,0.21,9.73,6.862707076882,0.3645068,71.23381223,552,288,74.0,2026-07-15,0.25,52.7,False
161,000599,青岛双星,4.5,0.0,0.56,65.0,4.51261241935,0.2085084,54.92755097,-943,3805,70.4,2026-07-15,-0.28,38.7,False
162,000600,建投能源,7.96,-0.5,0.67,5.99,7.952147666722,0.2855856,67.35587433,-163,716,76.4,2026-07-15,0.1,51.5,False
163,000601,韶能股份,6.28,-0.63,1.52,158.28,6.292025272284,0.2565952,53.56136042,335,4153,72.8,2026-07-15,-0.19,39.0,False
164,000603,盛达资源,20.78,-0.24,0.82,45.14,21.114532522635,0.2537028,61.37077213,-836,1977,83.6,2026-07-15,-1.58,51.3,False
165,000605,渤海股份,5.77,0.17,0.27,27.35,5.682277995459,0.1761436,59.75415409,643,2457,68.4,2026-07-15,1.54,40.9,False
166,000607,华媒控股,3.36,1.82,0.71,-31.37,3.301879604687,0.107254,54.58132346,388,3882,69.2,2026-07-15,1.76,37.8,False
167,000608,阳光股份,6.93,3.59,2.81,-55.35,6.480787259213,0.354561960784,64.48029027,-2,1237,73.2,2026-07-15,6.93,47.2,False
168,000609,*ST中迪,11.37,1.25,1.03,-19.65,11.354190423949,0.3428516,50.56576362,-1890,4721,68.8,2026-07-15,0.14,34.8,False
169,000610,*ST西旅,5.68,1.97,0.36,-12.62,5.523998315834,0.287324,55.67583308,1031,3580,71.6,2026-07-15,2.82,39.9,False
170,000612,焦作万方,10.72,-1.11,0.84,6.26,10.886370773099,0.3640648,65.69717966,-796,993,83.6,2026-07-15,-1.53,54.9,False
171,000615,*ST美谷,3.11,-1.27,0.08,-6.43,3.132847592418,0.2952316,69.41398371,1424,449,71.6,2026-07-15,-0.73,49.7,False
172,000617,中油资本,6.78,-1.17,0.17,13.62,6.78567962648,0.3207276,68.66247726,51,528,73.6,2026-07-15,-0.08,50.5,False
173,000619,海螺新材,4.54,1.34,0.48,-19.22,4.475253602488,0.102212,54.39753783,-956,3931,67.2,2026-07-15,1.45,36.6,False
174,000620,盈新发展,3.13,-0.32,2.5,-38.49,3.175366692667,0.3249272,54.9323014,-229,3802,89.6,2026-07-15,-1.43,49.2,False
175,000623,吉林敖东,18.43,-1.23,0.51,6.36,18.489574782762,0.3459332,73.28506392,171,175,80.0,2026-07-15,-0.32,58.6,False
176,000625,长安汽车,7.11,1.14,0.28,50.27,7.10986712172,0.3570336,71.16057933,303,297,76.0,2026-07-15,0.0,54.1,False
177,000626,远大控股,6.71,-0.89,1.74,14.56,6.845377440018,0.2613164,63.04957514,651,1539,69.2,2026-07-15,-1.98,43.6,False
178,000628,高新发展,38.34,0.31,1.76,1886.44,38.341733213768,0.2398048,52.40831834,-29,4400,77.6,2026-07-15,-0.0,40.7,False
179,000629,钒钛股份,3.06,-1.61,0.24,98.9,3.101255692968,0.4146024,67.80541664,45,645,81.2,2026-07-15,-1.33,55.1,False
180,000630,铜陵有色,6.09,0.5,0.4,15.25,6.116578369149,0.3566556,61.95103289,-1516,1830,87.6,2026-07-15,-0.43,54.3,False
181,000631,顺发恒能,2.84,-0.7,0.1,230.79,2.854370772351,0.2720248,55.96858599,257,3509,66.0,2026-07-15,-0.5,36.9,False
182,000632,ST三木,3.28,1.86,0.35,-6.59,3.214003086786,0.2253844,47.46943707,-486,5054,68.4,2026-07-15,2.05,32.5,False
183,000633,合金投资,5.11,2.4,0.68,323.24,4.980289168657,0.0870572,51.55175699,-133,4554,68.4,2026-07-15,2.6,35.3,False
184,000635,英 力 特,6.0,0.0,0.28,-4.58,5.999468681942,0.1098576,51.04477355,152,4646,68.0,2026-07-15,0.01,34.7,False
185,000636,风华高科,54.24,-0.48,2.44,177.16,56.055103286722,0.3987604,53.12658506,-3574,4248,94.8,2026-07-15,-3.24,50.4,False
186,000637,茂化实华,3.71,0.54,0.81,-17.07,3.674691539278,0.107094,58.25978341,-790,2892,68.0,2026-07-15,0.96,39.6,False
187,000639,ST西王,1.59,4.61,3.97,-46.18,1.531038691312,0.353198,47.7247034,-2061,5035,80.4,2026-07-15,3.85,38.4,False
