序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
37,000059,华锦股份,4.62,1.32,0.78,41.65,4.519099591181,0.1857116,61.60088413,32,2739,75.6,2026-07-28,2.23,46.6,False
38,000060,中金岭南,6.22,0.81,0.96,13.71,6.164505984274,0.3436028,65.38613252,-816,1512,80.0,2026-07-28,0.9,52.3,True
39,000061,农 产 品,5.87,3.53,0.75,21.57,5.659657604629,0.1374328,64.73578285,-812,1700,72.8,2026-07-28,3.72,47.1,False
40,000062,深圳华强,20.91,-2.34,1.12,27.22,21.591967785772,0.2229692,60.73621272,216,3041,79.2,2026-07-28,-3.16,48.1,False
41,000063,中兴通讯,33.68,0.18,1.43,30.74,34.301463304325,0.3737904,60.03561159,180,3259,92.4,2026-07-28,-1.81,55.5,False
42,000065,北方国际,9.21,1.88,0.75,24.21,9.040085806502,0.2300612,63.64626897,-514,2067,73.6,2026-07-28,1.88,46.8,False
43,000066,中国长城,13.8,-3.97,2.17,-133.1,14.580913113034,0.2752816,55.56057039,-814,4479,86.4,2026-07-28,-5.36,48.0,False
44,000068,华控赛格,2.76,1.85,0.68,-38.24,2.705513838806,0.2242216,50.382903,-360,5128,70.0,2026-07-28,2.01,35.3,False
45,000069,华侨城Ａ,1.72,2.38,0.6,-2.52,1.680171454687,0.34044,54.29785285,-969,4737,74.0,2026-07-28,2.37,40.2,False
46,000070,特发信息,12.59,-3.38,2.8,-286.66,13.414353775885,0.2155268,52.84521716,-1234,4929,80.8,2026-07-28,-6.15,42.7,False
47,000078,ST海王,1.66,-0.6,2.23,75.34,1.663711368619,0.302968,57.36344045,-556,4058,82.8,2026-07-28,-0.22,47.5,False
48,000088,盐 田 港,4.43,1.14,0.36,16.91,4.339924193155,0.22989,67.42132824,1973,1001,74.4,2026-07-28,2.08,50.2,False
49,000089,深圳机场,6.63,2.16,0.36,13.17,6.47337326103,0.1672848,62.01345701,-1036,2598,75.2,2026-07-28,2.42,46.6,False
50,000090,天健集团,3.29,1.54,0.54,-65.92,3.245211654701,0.2836268,67.20612065,1592,1044,68.8,2026-07-28,1.38,46.2,False
51,000096,广聚能源,7.59,1.88,0.62,81.93,7.431679325896,0.1090552,59.08885889,323,3559,69.6,2026-07-28,2.13,41.1,False
52,000099,中信海直,14.0,1.01,0.54,29.15,13.815063568706,0.1536396,60.67604876,451,3059,78.0,2026-07-28,1.34,47.3,False
53,000100,TCL科技,4.86,-1.02,1.65,16.24,4.954721114958,0.3942884,67.06352498,171,1080,91.2,2026-07-28,-1.91,61.2,False
54,000151,中成股份,9.4,1.4,0.72,49.16,9.298365456008,0.214144,60.88509796,-936,2989,76.0,2026-07-28,1.09,46.3,False
55,000153,丰原药业,5.42,1.31,0.8,17.01,5.364971386963,0.0922692,63.93964463,1521,1966,71.2,2026-07-28,1.03,45.5,False
56,000155,川能动力,12.68,0.16,2.39,21.94,12.273909146805,0.3148232,72.61603609,387,248,90.0,2026-07-28,3.31,65.4,False
57,000156,华数传媒,6.74,0.9,0.32,29.71,6.631620028706,0.1351548,63.94171594,-716,1965,71.2,2026-07-28,1.63,45.5,False
58,000157,中联重科,7.62,1.06,0.29,18.63,7.50300319397,0.3155984,74.53810946,544,141,86.0,2026-07-28,1.56,64.1,False
59,000158,常山北明,12.66,-0.24,0.91,-49.81,12.696317927464,0.2541084,61.5318296,-1083,2767,75.2,2026-07-28,-0.29,46.3,False
60,000159,国际实业,5.25,1.55,1.37,86.5,5.16275319994,0.1887144,58.21580551,93,3816,67.2,2026-07-28,1.69,39.1,False
61,000166,申万宏源,4.67,1.3,0.15,12.41,4.618309534002,0.338914,66.96724389,-594,1102,82.8,2026-07-28,1.12,55.4,False
62,000301,东方盛虹,11.7,1.39,0.18,13.5,11.429131342106,0.1969336,69.13527598,220,663,84.8,2026-07-28,2.37,58.6,False
63,000333,美的集团,86.49,1.31,0.34,13.01,85.281953396117,0.4142172,76.29307439,76,73,92.8,2026-07-28,1.42,70.8,False
64,000338,潍柴动力,26.95,2.9,0.78,18.87,26.665301511971,0.300094,68.17325092,-710,838,84.4,2026-07-28,1.07,57.5,False
65,000400,许继电气,22.55,3.54,1.34,51.71,21.830324924441,0.2690028,65.7280868,272,1409,87.6,2026-07-28,3.3,57.6,False
66,000401,金隅冀东,3.66,1.95,0.19,-2.44,3.56273663068,0.1051168,56.90437291,-982,4193,73.2,2026-07-28,2.73,41.7,False
67,000402,金 融 街,2.42,1.26,1.08,5.24,2.400938649733,0.3863152,56.51505144,-813,4292,69.2,2026-07-28,0.79,39.1,False
68,000403,派林生物,10.07,1.21,0.67,104.17,9.810440120233,0.2252056,66.13800969,1954,1294,65.6,2026-07-28,2.65,43.4,False
69,000404,长虹华意,7.66,1.86,0.82,11.55,7.574159266021,0.228856,65.73933337,-912,1403,72.8,2026-07-28,1.13,47.9,False
70,000407,胜利股份,3.91,1.03,0.87,23.9,3.870612801443,0.1591156,64.17566487,43,1876,70.4,2026-07-28,1.02,45.2,False
71,000408,藏格矿业,79.64,0.29,0.34,19.85,80.038458995348,0.3609604,71.05737058,-279,409,85.2,2026-07-28,-0.5,60.5,False
72,000409,云鼎科技,8.55,0.71,0.58,73.31,8.456939660891,0.1291448,64.16145855,-607,1884,73.6,2026-07-28,1.1,47.2,False
73,000410,沈阳机床,4.83,0.84,0.32,-94.54,4.777152416033,0.2614972,59.27007438,-738,3499,74.8,2026-07-28,1.11,44.3,False
74,000411,英特集团,9.46,1.07,0.25,16.67,9.341179513729,0.205124,69.17962364,135,659,68.8,2026-07-28,1.27,47.6,False
75,000415,渤海租赁,4.39,4.77,0.86,7.48,4.209661203939,0.2561084,64.43646602,98,1793,76.0,2026-07-28,4.28,49.0,False
76,000417,合百集团,5.7,0.71,4.31,17.29,5.798696907306,0.2405852,61.9338386,347,2626,84.4,2026-07-28,-1.7,52.3,False
77,000419,通程控股,4.82,2.77,0.82,23.35,4.688712642875,0.073226,62.9787669,1062,2298,66.0,2026-07-28,2.8,41.6,False
78,000420,吉林化纤,3.71,1.09,0.94,83.69,3.663199997685,0.2454764,54.22496144,-835,4749,71.6,2026-07-28,1.28,38.8,False
79,000421,南京公用,5.39,2.47,0.72,10.69,5.261318306483,0.1042308,60.07260791,24,3244,71.6,2026-07-28,2.45,43.0,False
80,000422,湖北宜化,12.97,1.73,1.66,19.47,12.73454654432,0.2794212,64.16287597,-609,1882,85.2,2026-07-28,1.85,54.7,False
81,000423,东阿阿胶,53.88,3.62,0.78,18.95,51.726353746131,0.1200852,73.84958975,70,167,86.0,2026-07-28,4.16,63.5,False
82,000425,徐工机械,8.86,1.14,0.71,12.61,8.790996253149,0.3609196,75.27667104,155,109,85.2,2026-07-28,0.78,64.1,False
83,000426,兴业银锡,32.21,3.07,1.87,10.69,31.560593215236,0.3504704,68.39911916,-711,788,93.2,2026-07-28,2.06,63.7,False
84,000428,华天酒店,4.04,10.08,4.09,-16.47,3.576369437449,0.4176596,72.96848197,542,220,84.0,2026-07-28,12.96,61.3,False
85,000429,粤高速Ａ,14.83,-1.2,0.33,17.15,14.683816737848,0.1719608,76.86124851,147,58,78.4,2026-07-28,1.0,60.3,False
86,000430,张家界,6.36,1.92,1.03,4.21,6.235822800269,0.20082,60.47149639,565,3114,74.8,2026-07-28,1.99,45.2,False
87,000488,ST晨鸣,1.96,2.08,0.38,-2.81,1.918831737307,0.2883964,56.87158634,360,4204,73.2,2026-07-28,2.15,41.6,False
88,000498,山东路桥,4.99,1.84,0.54,11.55,4.894184237497,0.1916044,61.85483065,-841,2655,72.8,2026-07-28,1.96,45.0,False
89,000501,武商集团,7.06,2.32,0.6,11.0,6.887990603037,0.1681316,62.29483308,669,2504,71.2,2026-07-28,2.5,44.4,False
90,000503,国新健康,7.18,0.14,3.01,-36.14,6.870256506111,0.3827628,66.02813492,2152,1317,73.6,2026-07-28,4.51,48.6,False
91,000504,南华生物,7.71,1.58,1.14,57.3,7.678482729541,0.143989019608,61.46562294,203,2795,72.4,2026-07-28,0.41,44.5,False
92,000505,京粮控股,5.54,1.65,0.56,123.72,5.451322596388,0.1566704,54.3384076,152,4723,73.2,2026-07-28,1.63,39.8,False
93,000506,招金黄金,12.6,0.72,2.92,15.62,12.529932499759,0.25174,65.13274638,-1335,1577,92.0,2026-07-28,0.56,59.9,False
94,000507,珠海港,5.08,2.42,0.98,17.13,4.951609192046,0.2158848,57.89815034,-2128,3912,80.0,2026-07-28,2.59,46.3,False
95,000509,华塑控股,2.87,0.35,1.37,-307.04,2.909125296232,0.1668632,56.79776451,-1165,4216,66.4,2026-07-28,-1.34,37.7,False
96,000510,新金路,14.34,-1.65,4.72,-45.77,14.89472299194,0.2987188,59.79709772,-502,3337,78.8,2026-07-28,-3.72,47.1,False
97,000513,丽珠集团,30.92,1.34,0.7,11.9,30.359932853762,0.1575216,68.44415923,-619,782,82.8,2026-07-28,1.84,56.7,False
98,000514,渝 开 发,3.79,2.43,0.75,24.76,3.709845851502,0.1461164,60.08325087,285,3242,72.4,2026-07-28,2.16,43.5,False
99,000516,国际医学,4.24,0.95,0.68,-49.09,4.236782321849,0.242692,58.85461997,-1383,3628,76.0,2026-07-28,0.08,44.7,False
100,000517,荣安地产,1.92,3.78,2.85,-53.71,1.775063866263,0.3847044,66.28257036,1825,1253,68.0,2026-07-28,8.17,45.1,False
101,000518,四环生物,3.49,-0.85,1.47,-79.4,3.617350925841,0.260349411765,59.27837404,-384,3497,74.8,2026-07-28,-3.52,44.3,False
102,000519,中兵红箭,13.85,0.58,1.73,88.26,13.848900789778,0.2611352,65.69599356,-356,1419,85.6,2026-07-28,0.01,56.2,False
103,000520,凤凰航运,3.85,0.52,0.76,295.02,3.881758748438,0.1914044,61.08782358,-1281,2915,78.4,2026-07-28,-0.82,47.9,False
104,000521,长虹美菱,4.88,0.83,0.45,17.89,4.838364423107,0.2437908,63.42146437,-790,2146,79.2,2026-07-28,0.86,50.2,False
105,000523,红棉股份,2.83,2.54,1.27,27.35,2.751139065147,0.1952896,60.52915344,-1422,3100,69.6,2026-07-28,2.87,42.1,False
106,000524,岭南控股,9.07,4.49,1.42,46.24,8.65962328938,0.14953,63.9548623,-818,1955,82.0,2026-07-28,4.74,52.4,False
107,000525,红太阳,4.68,2.41,1.19,476.3,4.536560582481,0.2514712,55.57836226,577,4478,75.2,2026-07-28,3.16,41.8,False
108,000526,学大教育,33.65,1.91,3.35,11.31,33.142420154881,0.1932064,75.92227348,373,85,81.6,2026-07-28,1.53,62.0,False
109,000528,柳    工,8.76,2.46,1.13,7.36,8.513732657608,0.2816284,70.56598852,1323,469,83.6,2026-07-28,2.89,59.0,False
110,000529,广弘控股,4.69,2.85,0.51,-311.58,4.57149478363,0.1178324,55.4123894,294,4509,68.4,2026-07-28,2.59,37.9,False
111,000530,冰山冷热,4.83,1.47,0.79,48.06,4.756766495002,0.193166,56.81674231,-1021,4214,72.4,2026-07-28,1.54,41.1,False
112,000531,穗恒运Ａ,5.81,1.75,0.62,7.82,5.722497150348,0.2391032,60.1710399,143,3212,64.8,2026-07-28,1.53,39.0,False
113,000532,华金资本,10.49,2.34,0.88,-167.72,10.266710175127,0.0964648,53.763743,-336,4809,71.6,2026-07-28,2.17,38.5,False
114,000533,顺钠股份,11.86,2.6,22.82,121.1,11.172553334791,0.3148096,71.49313489,-73,354,94.4,2026-07-28,6.15,67.5,False
115,000534,万泽股份,25.19,1.0,1.7,41.42,25.316212651327,0.1821548,65.90655893,-794,1360,73.6,2026-07-28,-0.5,48.5,False
116,000536,华映科技,3.1,0.32,0.8,-9.65,3.131318016086,0.2749988,54.19882988,-1786,4754,80.4,2026-07-28,-1.0,43.6,False
117,000537,绿发电力,7.61,1.47,0.57,43.96,7.51419365761,0.2261108,62.3909588,-12,2485,72.8,2026-07-28,1.28,45.4,False
118,000538,云南白药,51.99,1.09,0.34,11.38,51.247431229078,0.1877196,70.56396679,304,470,90.0,2026-07-28,1.45,63.5,False
119,000539,粤电力Ａ,5.61,1.45,2.14,-48.56,5.58538179579,0.2197872,60.33734391,-1370,3169,85.6,2026-07-28,0.44,51.6,False
120,000541,佛山照明,4.94,1.44,0.33,72.55,4.868064652343,0.2309528,61.65733654,-498,2720,73.2,2026-07-28,1.48,45.1,False
121,000543,皖能电力,7.86,1.68,0.82,10.03,7.722187411921,0.2378004,65.90498929,102,1361,80.4,2026-07-28,1.78,53.0,False
122,000544,中原环保,7.33,1.38,0.3,5.14,7.216788843414,0.2762444,65.22150377,273,1560,68.8,2026-07-28,1.57,44.9,False
123,000545,金浦钛业,2.47,0.82,1.87,-21.45,2.480455039431,0.250492,50.23667485,-808,5133,77.6,2026-07-28,-0.42,39.0,False
124,000546,金圆股份,4.29,2.88,1.55,-14.35,4.185279319304,0.193136,57.58897172,-1714,3995,71.2,2026-07-28,2.5,41.0,False
125,000547,航天发展,14.02,-1.06,1.82,-50.86,14.25744297917,0.2439436,52.47597399,-886,4962,74.8,2026-07-28,-1.67,39.3,False
126,000548,湖南投资,4.22,1.69,0.76,34.1,4.151610959487,0.106958,57.75799115,160,3943,67.2,2026-07-28,1.65,38.8,False
127,000550,江铃汽车,16.52,1.98,0.49,9.65,16.189426979262,0.0449756,71.7092401,1501,328,75.2,2026-07-28,2.04,53.9,False
128,000551,创元科技,12.43,-2.81,2.59,12.13,13.010673819593,0.291668,73.30851584,299,197,79.6,2026-07-28,-4.46,58.4,False
129,000552,甘肃能化,2.59,1.97,1.0,53.12,2.527714586347,0.2795948,57.51755362,-538,4015,74.8,2026-07-28,2.46,43.0,False
130,000553,安道麦A,5.21,1.17,0.21,5.33,5.133633105042,0.2415516,56.59553185,401,4269,65.2,2026-07-28,1.49,36.9,False
131,000554,泰山石油,6.34,2.42,4.42,11.25,6.149332363589,0.2234804,59.04924633,-873,3569,78.8,2026-07-28,3.1,46.5,False
132,000555,神州信息,10.7,0.0,2.02,-28.23,10.595383884489,0.2415172,71.28080371,785,381,85.2,2026-07-28,0.99,60.7,False
133,000557,西部创业,3.68,1.94,0.25,25.79,3.595974995689,0.1523416,62.82818218,942,2341,68.4,2026-07-28,2.34,43.0,False
134,000558,天府文旅,3.34,1.52,1.31,261.68,3.309569052789,0.2113748,49.55986652,-499,5158,77.2,2026-07-28,0.92,38.3,False
135,000559,万向钱潮,10.53,0.38,0.46,35.36,10.56744026686,0.1954232,60.78450379,-491,3022,74.8,2026-07-28,-0.35,45.5,False
136,000560,我爱我家,2.23,1.83,1.69,240.91,2.180212041501,0.372898,61.56363004,109,2750,74.4,2026-07-28,2.28,45.8,False
137,000561,烽火电子,7.38,2.07,0.73,-29.96,7.229763974896,0.1913164,56.19160949,-1332,4365,77.6,2026-07-28,2.08,43.6,False
138,000563,陕国投Ａ,3.05,2.01,0.63,10.71,2.990111160751,0.26097,66.78481643,507,1140,75.2,2026-07-28,2.0,50.2,False
139,000564,供销大集,1.4,2.94,1.47,-46.31,1.365180991166,0.5212864,59.1508097,12,3534,74.4,2026-07-28,2.55,44.0,False
140,000565,渝三峡Ａ,5.55,1.65,1.0,24.22,5.465951076586,0.1231408,54.6899461,82,4660,69.2,2026-07-28,1.54,37.8,False
141,000566,海南海药,5.39,-7.55,11.15,-22.87,5.742726093347,0.5441972,71.51886616,354,349,94.8,2026-07-28,-6.14,67.8,False
142,000567,海德股份,5.9,4.24,1.23,6.87,5.620152968023,0.194368,65.80023801,302,1387,75.2,2026-07-28,4.98,49.5,False
143,000568,泸州老窖,88.82,2.09,0.67,8.81,85.791668373493,0.3165608,72.17832135,1159,284,88.4,2026-07-28,3.53,63.8,False
144,000570,苏常柴Ａ,4.91,1.24,1.03,11.64,4.853129764657,0.1777824,61.95081884,-1173,2620,66.8,2026-07-28,1.17,41.4,False
145,000571,新大洲A,5.52,-4.99,1.61,-35.06,5.902540825777,0.3459,53.49802433,-681,4849,70.8,2026-07-28,-6.48,37.9,False
146,000572,海马汽车,3.69,3.07,2.6,-47.71,3.589096662408,0.2100964,62.78729433,-258,2355,77.2,2026-07-28,2.81,48.5,False
147,000573,粤宏远Ａ,3.59,2.28,1.55,13.72,3.557660356914,0.2241508,61.64608033,-1486,2724,74.4,2026-07-28,0.91,45.9,False
148,000576,甘化科工,6.65,0.45,1.26,375.23,6.643194341668,0.1358192,61.03640019,-395,2930,81.6,2026-07-28,0.1,49.8,False
149,000581,威孚高科,17.49,2.28,0.74,11.29,17.068023296946,0.1245888,63.74683649,721,2038,76.4,2026-07-28,2.47,48.7,False
150,000582,北部湾港,12.24,-0.41,0.9,33.59,12.305973941876,0.2974348,65.13133177,-1007,1579,83.6,2026-07-28,-0.54,54.4,False
151,000586,汇源通信,10.4,-1.33,1.78,-90.71,10.701752548501,0.073232,53.57705093,102,4838,68.4,2026-07-28,-2.82,36.6,False
152,000589,贵州轮胎,4.36,1.16,0.82,9.4,4.284955095115,0.3183124,69.3937179,504,628,70.8,2026-07-28,1.75,49.1,False
153,000590,古汉医药,8.11,0.37,0.52,-71.26,8.071487825542,0.0941928,54.16754529,-228,4759,67.6,2026-07-28,0.48,36.6,False
154,000591,太阳能,4.49,1.58,0.73,23.9,4.417299661055,0.274596,61.29513207,364,2856,74.4,2026-07-28,1.65,45.6,False
155,000592,平潭发展,5.74,0.0,2.87,-1533.16,5.821898337493,0.2003332,62.58025919,-1857,2422,79.2,2026-07-28,-1.41,49.6,True
156,000593,德龙汇能,16.91,-1.51,2.07,103.4,17.075594964053,0.2703116,63.642394,2158,2069,74.0,2026-07-28,-0.97,47.1,False
157,000595,新能股份,5.3,-2.03,2.99,765.63,5.579109322413,0.243612352941,55.86253317,69,4422,89.6,2026-07-28,-5.0,50.1,False
158,000596,古井贡酒,91.46,1.12,1.19,7.52,89.647504789932,0.2877912,70.55532115,1297,471,82.8,2026-07-28,2.02,58.4,False
159,000597,东北制药,4.62,1.09,0.3,61.89,4.584655642581,0.1285368,63.0993851,314,2261,76.8,2026-07-28,0.77,48.5,False
160,000598,兴蓉环境,7.32,1.39,0.42,10.35,7.227541913916,0.2236908,73.52792836,1045,185,77.6,2026-07-28,1.28,57.1,False
161,000599,青岛双星,4.59,1.55,0.66,66.3,4.526354608615,0.1483476,54.28086748,-229,4741,72.0,2026-07-28,1.41,39.1,False
162,000600,建投能源,8.66,1.41,1.52,6.51,8.552765428589,0.243966,69.11842003,-447,667,76.4,2026-07-28,1.25,52.8,False
163,000601,韶能股份,6.37,0.16,2.67,160.55,6.40020124979,0.2286044,55.53770573,-1189,4485,82.8,2026-07-28,-0.47,46.0,False
164,000603,盛达资源,24.86,3.28,4.46,54.0,24.089751495576,0.2658772,65.0321959,-245,1606,90.8,2026-07-28,3.2,59.0,False
165,000605,渤海股份,5.52,2.79,1.0,26.16,5.37639940527,0.058692,59.22252622,-245,3514,68.8,2026-07-28,2.67,40.7,False
166,000607,华媒控股,3.43,1.78,0.62,-32.02,3.377371110636,0.124516,60.94967518,278,2966,70.4,2026-07-28,1.56,42.9,False
167,000608,阳光股份,5.98,-3.7,2.12,-47.76,6.465810374861,0.307395882353,60.56834604,97,3091,74.4,2026-07-28,-7.51,45.1,False
168,000609,*ST中迪,9.19,0.66,1.36,-15.89,9.162040961244,0.234874,52.08939827,68,5005,67.2,2026-07-28,0.31,35.0,False
169,000610,*ST西旅,5.45,1.49,0.38,-12.11,5.392944769331,0.2344128,60.67989863,324,3057,72.8,2026-07-28,1.06,44.2,False
170,000612,焦作万方,10.85,3.04,1.99,6.33,10.480189809701,0.2929708,64.65822308,-1077,1720,77.2,2026-07-28,3.53,49.9,False
171,000615,*ST美谷,3.0,0.67,0.31,-6.21,2.977090421287,0.3147924,63.21800878,400,2216,72.0,2026-07-28,0.77,45.5,False
172,000617,中油资本,7.02,2.03,0.4,14.1,6.886718966561,0.2902692,64.11653289,324,1897,77.6,2026-07-28,1.94,49.8,False
173,000619,海螺新材,4.39,2.09,0.91,-18.59,4.326904275445,0.064064,61.49984416,968,2777,68.8,2026-07-28,1.46,42.3,False
174,000620,盈新发展,2.61,-1.51,2.15,-32.1,2.67828848073,0.2671004,52.35401114,-1280,4978,84.8,2026-07-28,-2.55,44.4,False
175,000623,吉林敖东,18.08,1.57,0.62,6.24,17.792400019074,0.238998,66.24096745,-760,1267,79.2,2026-07-28,1.62,52.5,False
176,000625,长安汽车,7.53,3.01,1.16,53.24,7.29535416289,0.3240104,71.30130715,333,377,78.0,2026-07-28,3.22,55.6,False
177,000626,远大控股,6.98,1.31,1.16,15.14,6.894359416744,0.1840288,58.1038901,-832,3844,72.0,2026-07-28,1.24,41.8,False
178,000628,高新发展,35.77,-2.9,2.82,1759.99,36.530000720335,0.2632676,66.26389426,2945,1261,80.8,2026-07-28,-2.08,53.5,False
179,000629,钒钛股份,3.06,0.66,0.49,98.9,3.045770547617,0.389914,64.12853005,-1358,1893,82.8,2026-07-28,0.47,53.1,False
180,000630,铜陵有色,6.12,0.66,0.82,15.33,6.075719665979,0.3588104,65.81760311,-920,1382,86.0,2026-07-28,0.73,56.6,False
181,000631,顺发恒能,2.93,2.09,0.31,238.1,2.885884459553,0.189868,57.16551651,-587,4116,68.8,2026-07-28,1.53,39.3,False
182,000632,ST三木,3.21,7.0,1.72,-6.45,3.035371632358,0.195648,52.38959165,-544,4973,71.6,2026-07-28,5.75,37.5,False
183,000633,合金投资,4.94,2.07,0.87,312.48,4.839583397034,0.0919836,55.85490019,488,4424,68.8,2026-07-28,2.07,38.4,False
184,000635,英 力 特,6.14,1.66,0.77,-4.69,6.072380539523,0.1314368,52.48539056,16,4960,70.0,2026-07-28,1.11,36.7,False
185,000636,风华高科,47.51,10.0,11.98,155.18,44.110313600096,0.4313,61.19707554,-2245,2883,94.4,2026-07-28,7.71,57.8,False
186,000637,茂化实华,3.61,2.27,1.81,-16.61,3.547174256864,0.0902712,61.23438348,991,2873,68.0,2026-07-28,1.77,41.6,False
187,000639,ST西王,1.55,2.65,6.28,-45.02,1.494003417635,0.4406348,59.11067085,1247,3548,76.0,2026-07-28,3.75,44.9,False
188,000650,仁和药业,5.45,1.11,0.64,13.59,5.408510794921,0.1502876,65.73420224,-926,1405,83.2,2026-07-28,0.77,54.7,False
