序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
1,000001,平安银行,10.5,-0.1,0.12,3.51,10.599810765132,0.3729264,61.9310935,-1031,1839,85.6,2026-06-24,-0.94,53.0,False
2,000002,万  科Ａ,2.93,-1.35,0.27,-1.47,3.005380300504,0.308166,52.80390071,-1338,4214,76.4,2026-06-24,-2.51,40.3,False
3,000004,国华退,0.25,-10.71,2.69,-1.3,0.282945393991,0.259467191413,57.69125953,-1528,2991,64.4,2026-06-24,-11.64,37.2,False
4,000006,深振业Ａ,7.34,-2.39,0.5,329.09,7.5633153875,0.3575092,58.51832339,-910,2746,72.8,2026-06-24,-2.95,42.6,False
5,000007,全新好,13.21,-3.08,0.71,-527.09,13.326518789967,0.3013128,57.69853289,1170,2989,63.6,2026-06-24,-0.87,36.7,False
6,000008,神州高铁,2.34,-2.9,0.27,-52.27,2.383863231677,0.3309264,49.98354006,-130,4751,67.2,2026-06-24,-1.84,33.6,False
7,000009,中国宝安,6.54,-1.51,0.24,241.49,6.631771071369,0.2795216,52.45686947,-803,4300,74.4,2026-06-24,-1.38,39.0,False
8,000010,*ST美丽,1.81,-5.24,0.51,19.22,1.918958755605,0.323762156863,51.92058219,-647,4413,64.4,2026-06-24,-5.68,33.4,False
9,000011,深物业A,6.81,-2.85,0.25,-37.26,7.088249372942,0.201114,58.08093258,-308,2881,68.8,2026-06-24,-3.93,40.0,False
10,000012,南  玻Ａ,4.81,3.89,2.48,-37.09,4.672080173627,0.300916,63.21811553,-1043,1547,87.2,2026-06-24,2.95,55.1,False
11,000014,沙河股份,9.45,-1.66,0.43,-67.36,9.709847011999,0.1630644,53.80449831,633,4006,67.2,2026-06-24,-2.68,36.2,False
12,000016,*ST康佳A,2.38,-4.42,0.82,-7.79,2.506087128626,0.305257254902,50.61174873,-678,4641,69.6,2026-06-24,-5.03,35.2,False
13,000017,深中华A,5.12,-1.92,0.34,144.25,5.224654407037,0.107834,59.26630035,280,2530,68.0,2026-06-24,-2.0,40.3,False
14,000019,深粮控股,5.77,-2.04,0.42,25.6,5.934150249062,0.2077716,50.57551218,-150,4646,66.0,2026-06-24,-2.77,33.4,False
15,000020,深华发Ａ,11.15,-0.98,0.72,151.7,11.235914688597,0.0935888,63.36534743,-68,1504,64.0,2026-06-24,-0.76,40.6,False
16,000021,深科技,53.9,7.22,6.18,87.6,47.987169146411,0.5248448,78.45640823,739,59,94.8,2026-06-24,12.32,74.4,False
17,000025,特  力Ａ,14.59,-6.05,1.44,47.25,15.940403871647,0.2323968,60.66061062,-1023,2169,80.8,2026-06-24,-8.47,49.0,False
18,000026,飞亚达,21.63,-0.87,0.8,33.72,21.581497464922,0.2745228,64.01870589,-845,1358,71.2,2026-06-24,0.22,45.6,False
19,000027,深圳能源,6.69,-0.89,0.19,6.37,6.758996874521,0.3239208,59.61384765,-1205,2434,80.4,2026-06-24,-1.02,47.9,False
20,000028,国药一致,19.33,-2.86,0.21,10.29,20.095165976357,0.2180412,61.27875045,-1493,1999,69.6,2026-06-24,-3.81,42.7,False
21,000029,深深房Ａ,24.61,-5.89,0.7,-1585.02,26.285354769594,0.4024776,64.00533909,-888,1363,72.4,2026-06-24,-6.37,46.3,False
22,000030,富奥股份,4.16,-0.95,0.1,14.34,4.237076335223,0.222142,59.83094994,-417,2373,64.4,2026-06-24,-1.82,38.5,False
23,000031,大悦城,2.2,-1.79,0.23,-10.66,2.256388444507,0.314164,58.59544995,-181,2726,74.0,2026-06-24,-2.5,43.4,False
24,000032,深桑达Ａ,25.76,1.66,3.84,-94.97,24.851812853655,0.5452904,64.05127341,2168,1351,82.0,2026-06-24,3.65,52.5,False
25,000034,神州数码,27.94,10.0,3.29,30.09,24.983364769453,0.3056376,63.80654458,350,1408,80.4,2026-06-24,11.83,51.3,False
26,000035,中国天楹,4.99,-0.6,0.38,26.91,5.004338280603,0.2934508,58.3994888,-873,2784,67.2,2026-06-24,-0.29,39.2,False
27,000036,华联控股,4.85,-2.22,0.29,65.37,4.938915066709,0.2975932,64.45684058,965,1280,66.4,2026-06-24,-1.8,42.8,False
28,000037,深南电A,9.33,-2.41,1.62,116.91,9.512828228858,0.2028464,50.28655856,-844,4703,80.4,2026-06-24,-1.92,40.4,False
29,000039,中集集团,8.66,-1.25,0.41,55.87,8.776112053023,0.2531892,58.62582185,2013,2717,70.8,2026-06-24,-1.32,41.5,False
30,000042,中洲控股,9.33,-5.28,0.8,-23.42,10.040263229832,0.2430336,59.77718075,-94,2389,76.0,2026-06-24,-7.07,45.4,False
31,000045,深纺织Ａ,10.21,-1.45,0.3,58.22,10.332588163584,0.1886708,57.57967032,-66,3026,65.6,2026-06-24,-1.19,37.8,False
32,000048,京基智农,20.55,1.33,1.44,-11.79,20.659110850347,0.3905712,58.99350496,640,2605,79.2,2026-06-24,-0.53,46.7,False
33,000049,德赛电池,24.73,2.49,1.31,29.76,23.926777520965,0.2706996,64.96704821,1619,1184,72.4,2026-06-24,3.36,47.0,False
34,000050,深天马Ａ,10.45,-2.52,2.04,-45.72,10.335062826155,0.456426,78.434339,1,60,90.4,2026-06-24,1.11,70.9,False
35,000055,方大集团,3.42,-1.72,0.44,32.56,3.469146888542,0.2257388,55.43249684,853,3613,73.2,2026-06-24,-1.42,40.6,False
36,000056,*ST皇庭,1.93,2.66,3.67,-17.66,1.899001075366,0.449898431373,70.13536254,717,513,70.4,2026-06-24,1.63,49.4,False
37,000058,深 赛 格,6.23,-1.27,0.23,77.61,6.379404402197,0.1533932,53.00246444,-243,4183,70.4,2026-06-24,-2.34,37.3,False
38,000059,华锦股份,3.92,-1.75,0.27,35.34,4.003112298758,0.220598,59.69028356,959,2417,69.2,2026-06-24,-2.08,41.3,False
39,000060,中金岭南,8.16,-0.12,2.6,17.99,7.980535914281,0.4319044,74.63993789,1028,175,89.6,2026-06-24,2.25,66.9,False
40,000061,农 产 品,5.54,-1.95,0.23,20.36,5.74001646552,0.2232472,58.7247171,-326,2685,68.8,2026-06-24,-3.48,40.4,False
