序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
145,000571,新大洲A,5.97,0.17,1.41,-37.91,5.952755235511,0.3971836,56.09099408,1197,3685,68.4,2026-07-24,0.29,38.4,False
146,000572,海马汽车,3.53,3.82,1.5,-45.64,3.469276732197,0.1987424,57.02403381,-1635,3389,74.8,2026-07-24,1.75,42.7,False
147,000573,粤宏远Ａ,3.55,4.11,2.02,13.57,3.439684356537,0.313324,64.43361614,1639,1105,72.8,2026-07-24,3.21,46.9,False
148,000576,甘化科工,6.6,3.29,2.64,372.41,6.48817126073,0.1375096,62.76626654,-448,1574,78.0,2026-07-24,1.72,49.0,False
149,000581,威孚高科,17.01,0.77,0.35,10.98,17.008112490164,0.1975024,60.47648624,764,2251,76.0,2026-07-24,0.01,46.0,False
150,000582,北部湾港,12.31,5.03,1.31,33.78,11.862220367907,0.3300184,65.27953413,-26,948,80.4,2026-07-24,3.77,52.5,False
151,000586,汇源通信,10.53,3.03,1.18,-91.84,10.347635050785,0.080994,55.8290107,908,3755,67.6,2026-07-24,1.76,37.7,False
152,000589,贵州轮胎,4.27,0.95,0.47,9.21,4.27286561422,0.2652384,62.77726166,-746,1568,70.8,2026-07-24,-0.07,44.4,False
153,000590,古汉医药,7.95,3.11,0.86,-69.85,7.810007283562,0.065648,55.78634303,240,3771,67.2,2026-07-24,1.79,37.5,False
154,000591,太阳能,4.44,1.14,0.56,23.63,4.455314468353,0.2910488,59.33521088,-1667,2630,77.6,2026-07-24,-0.34,46.0,False
155,000592,平潭发展,5.73,3.8,5.86,-1530.49,5.807018903852,0.2640404,65.50664874,366,901,75.6,2026-07-24,-1.33,49.5,True
156,000593,德龙汇能,16.77,-4.72,4.08,102.55,18.177029787482,0.2624704,56.19210071,-2028,3648,70.8,2026-07-24,-7.74,39.8,False
157,000595,新能股份,5.79,-4.61,5.66,836.41,6.034040971692,0.394968235294,56.64188237,-2563,3516,92.0,2026-07-24,-4.04,52.1,False
158,000596,古井贡酒,87.81,0.33,0.79,7.22,88.839247658084,0.2764596,66.9264405,45,683,87.6,2026-07-24,-1.16,58.6,False
159,000597,东北制药,4.6,2.22,0.41,61.62,4.57342099757,0.1589156,60.15232988,388,2348,75.6,2026-07-24,0.58,45.5,False
160,000598,兴蓉环境,7.24,-0.28,0.38,10.24,7.313262043529,0.2348128,67.96573313,-14,521,78.8,2026-07-24,-1.0,53.6,False
161,000599,青岛双星,4.44,2.78,0.95,64.13,4.372363508702,0.1432172,53.20419319,-54,4452,71.6,2026-07-24,1.55,38.1,False
162,000600,建投能源,8.66,1.05,1.45,6.51,8.788255987216,0.266478,69.45924983,-310,367,88.0,2026-07-24,-1.46,61.1,False
163,000601,韶能股份,6.35,1.76,3.28,160.04,6.458530581471,0.2487788,54.85663881,-1553,4028,88.8,2026-07-24,-1.68,48.7,False
164,000603,盛达资源,23.98,-3.31,7.3,52.09,24.700221268611,0.3744848,68.00479572,-490,516,93.6,2026-07-24,-2.92,63.7,False
165,000605,渤海股份,5.33,3.09,0.93,25.26,5.231694774532,0.0333156,53.93077429,41,4283,68.8,2026-07-24,1.88,37.1,False
166,000607,华媒控股,3.28,2.82,0.76,-30.62,3.21687029557,0.1256264,60.39322271,681,2269,69.6,2026-07-24,1.96,42.0,False
167,000608,阳光股份,6.38,-2.15,2.12,-50.96,6.613294066344,0.393416862745,59.6040389,-1151,2535,76.0,2026-07-24,-3.53,45.3,False
168,000609,*ST中迪,9.01,-0.99,1.04,-15.58,9.079126338147,0.3103876,50.05818933,-82,4984,67.6,2026-07-24,-0.76,33.8,False
169,000610,*ST西旅,5.2,2.56,0.48,-11.55,5.12225924824,0.2721644,55.58649871,-116,3828,72.0,2026-07-24,1.52,40.0,False
170,000612,焦作万方,10.52,1.06,0.96,6.14,10.581166806244,0.3121992,63.55116899,-1041,1353,79.6,2026-07-24,-0.58,50.6,False
171,000615,*ST美谷,2.98,1.02,0.14,-6.17,2.965944304966,0.310144,63.04458905,46,1488,72.0,2026-07-24,0.47,45.4,False
172,000617,中油资本,6.86,0.44,0.34,13.78,6.966078233972,0.308164,63.69719361,-918,1306,78.8,2026-07-24,-1.52,50.2,False
173,000619,海螺新材,4.28,2.39,1.15,-18.12,4.22096206043,0.0611524,56.10548141,-218,3679,68.8,2026-07-24,1.4,38.6,False
174,000620,盈新发展,2.7,0.37,1.69,-33.2,2.712052773675,0.2976336,54.78371312,-208,4051,84.8,2026-07-24,-0.44,46.5,False
175,000623,吉林敖东,17.99,1.81,0.56,6.21,17.904810261727,0.2273416,65.09693592,188,977,80.8,2026-07-24,0.48,52.6,False
176,000625,长安汽车,7.25,0.69,0.35,51.26,7.280585125438,0.2481912,65.47327126,-446,905,80.0,2026-07-24,-0.42,52.4,False
177,000626,远大控股,6.69,4.04,1.54,14.51,6.526472273928,0.1527748,53.46767507,-1605,4398,70.0,2026-07-24,2.51,37.4,False
178,000628,高新发展,35.99,0.64,2.72,1770.82,36.411294749144,0.2498628,56.35474793,767,3602,81.2,2026-07-24,-1.16,45.8,False
179,000629,钒钛股份,3.03,0.33,0.41,97.93,3.061295915482,0.3389604,63.19753643,-1040,1449,82.4,2026-07-24,-1.02,52.1,False
180,000630,铜陵有色,6.06,0.83,0.72,15.18,6.054715878161,0.3450448,64.9277455,-816,1014,86.4,2026-07-24,0.09,56.1,False
181,000631,顺发恒能,2.88,2.13,0.26,234.04,2.855571253887,0.2441,56.8356435,-821,3455,70.0,2026-07-24,0.86,39.8,False
182,000632,ST三木,2.93,1.74,0.52,-5.89,2.976766592637,0.190512,47.8859255,-677,5118,73.2,2026-07-24,-1.57,35.1,False
183,000633,合金投资,4.78,1.92,0.97,302.36,4.692425050902,0.1091652,54.39130593,25,4160,68.8,2026-07-24,1.87,37.4,False
184,000635,英 力 特,5.99,2.04,0.6,-4.57,5.950086412541,0.1410792,52.00219583,-106,4700,70.4,2026-07-24,0.67,36.6,False
185,000636,风华高科,43.34,7.76,7.24,141.56,41.460928601146,0.3777364,56.36659465,-2162,3597,94.0,2026-07-24,4.53,53.0,False
186,000637,茂化实华,3.52,2.33,2.05,-16.19,3.501675623307,0.1099928,61.3463619,982,1988,68.4,2026-07-24,0.52,42.0,False
187,000639,ST西王,1.37,1.48,1.78,-39.79,1.380484989204,0.3702796,45.77019297,-55,5171,74.0,2026-07-24,-0.76,33.9,False
