序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
31,000045,深纺织Ａ,10.36,-2.91,1.69,59.07,10.332588163584,0.1886708,60.50830129,7,2953,65.6,2026-06-24,0.27,39.7,False
32,000048,京基智农,20.28,-1.84,5.31,-11.63,20.659110850347,0.3905712,62.57696461,877,2368,79.2,2026-06-24,-1.84,49.6,False
33,000049,德赛电池,24.13,1.73,2.01,29.03,23.926777520965,0.2706996,68.11324278,1717,1086,72.4,2026-06-24,0.85,49.3,False
34,000050,深天马Ａ,10.72,7.31,7.52,-46.9,10.335062826155,0.456426,80.11912145,1,60,90.4,2026-06-24,3.72,72.4,False
35,000055,方大集团,3.48,-3.6,3.3,33.13,3.469146888542,0.2257388,57.99795044,800,3666,73.2,2026-06-24,0.31,42.5,False
36,000056,*ST皇庭,1.88,2.17,7.5,-17.2,1.899001075366,0.449898431373,72.14131819,699,531,70.4,2026-06-24,-1.0,50.8,False
37,000058,深 赛 格,6.31,-4.97,0.92,78.61,6.379404402197,0.1533932,55.89201292,-203,4143,70.4,2026-06-24,-1.09,39.3,False
38,000059,华锦股份,3.99,-1.48,1.27,35.97,4.003112298758,0.220598,62.77539739,1063,2313,69.2,2026-06-24,-0.33,43.4,False
39,000060,中金岭南,8.17,3.03,7.92,18.01,7.980535914281,0.4319044,75.99870209,986,217,89.6,2026-06-24,2.37,68.1,False
40,000061,农 产 品,5.65,-3.25,1.03,20.76,5.74001646552,0.2232472,62.31043905,-83,2442,68.8,2026-06-24,-1.57,42.9,False
41,000062,深圳华强,32.88,5.18,6.63,42.8,31.76334686239,0.3563544,74.46406835,253,322,84.8,2026-06-24,3.52,63.1,False
42,000063,中兴通讯,37.42,-1.55,4.04,34.15,37.482613832542,0.4193796,66.16984858,-82,1467,89.2,2026-06-24,-0.17,59.0,False
43,000065,北方国际,12.29,3.19,2.79,32.3,12.259584058309,0.3617292,69.71202677,1936,827,70.8,2026-06-24,0.25,49.4,False
44,000066,中国长城,19.0,6.92,10.24,-183.25,18.853927387428,0.4189788,74.11213907,2503,357,83.2,2026-06-24,0.77,61.7,False
45,000068,华控赛格,2.99,-5.68,3.86,-41.42,2.990825596894,0.26672,49.31058811,-34,5064,74.0,2026-06-24,-0.03,36.5,False
46,000069,华侨城Ａ,1.68,-4.55,0.84,-2.47,1.703840500792,0.3466636,51.5160577,-118,4891,70.8,2026-06-24,-1.4,36.5,False
47,000070,特发信息,25.33,1.0,21.73,-576.73,25.050922607542,0.4872548,65.63434372,-1298,1583,95.2,2026-06-24,1.11,62.5,False
48,000078,ST海王,1.44,-2.7,2.48,65.36,1.469846558791,0.314941568627,52.94482707,-1544,4712,69.2,2026-06-24,-2.03,36.6,False
49,000088,盐 田 港,4.16,-1.42,0.47,15.88,4.182667164199,0.2230416,61.22284002,215,2760,71.6,2026-06-24,-0.54,43.8,False
50,000089,深圳机场,6.2,-0.8,0.43,12.31,6.229141519836,0.2440908,64.89731761,1450,1765,70.8,2026-06-24,-0.47,45.9,False
51,000090,天健集团,3.24,-3.28,1.14,-64.92,3.259582888982,0.2415872,61.69752123,-1003,2613,74.4,2026-06-24,-0.6,45.9,False
52,000096,广聚能源,7.28,-3.83,1.25,78.59,7.334932294188,0.1391916,57.01307564,-13,3898,63.2,2026-06-24,-0.75,36.0,False
53,000099,中信海直,15.71,-0.76,1.28,32.71,15.586176245063,0.23824,60.40190667,505,2975,80.8,2026-06-24,0.79,48.8,False
54,000100,TCL科技,4.85,0.0,6.15,16.2,4.845935519276,0.5007932,72.34431698,-446,517,91.2,2026-06-24,0.08,66.0,False
55,000151,中成股份,11.95,-10.02,6.52,62.49,12.312693641735,0.2380512,60.94710829,-1643,2836,80.0,2026-06-24,-2.95,48.8,False
56,000153,丰原药业,5.33,-1.66,1.51,16.73,5.341720548482,0.1081544,60.07470461,-1687,3066,66.8,2026-06-24,-0.22,40.1,False
57,000155,川能动力,13.12,2.82,1.95,22.7,12.931010094351,0.326578,67.4007291,2179,1198,70.4,2026-06-24,1.46,47.5,False
58,000156,华数传媒,6.66,-1.48,0.59,27.39,6.654243552241,0.2129436,66.00863636,1116,1502,68.4,2026-06-24,0.09,45.1,False
59,000157,中联重科,7.27,-1.49,1.04,17.78,7.282246011148,0.2350772,67.15670682,8,1259,82.0,2026-06-24,-0.17,55.1,False
60,000158,常山北明,13.88,-3.74,1.77,-54.61,13.941487800681,0.1986756,57.23819243,48,3843,72.8,2026-06-24,-0.44,41.7,False
61,000159,国际实业,5.79,-1.19,2.74,95.4,5.73142859314,0.286778,65.9135863,1808,1518,67.2,2026-06-24,1.02,44.3,False
62,000166,申万宏源,4.5,-2.39,0.73,11.96,4.547008373255,0.4432772,69.19823094,490,898,81.2,2026-06-24,-1.03,56.2,False
63,000301,东方盛虹,12.03,1.18,0.4,13.88,12.064186574423,0.22244,70.00211269,-502,782,73.6,2026-06-24,-0.28,51.5,False
64,000333,美的集团,76.63,-1.84,0.56,11.51,76.652670552401,0.4002232,78.09131477,-80,116,88.8,2026-06-24,-0.03,69.3,False
65,000338,潍柴动力,29.69,-1.23,1.73,20.84,29.837512247572,0.360102,71.17153255,-350,643,84.4,2026-06-24,-0.49,60.1,False
66,000400,许继电气,22.34,-1.54,1.52,51.23,22.341640784503,0.3025544,63.79961422,197,2047,77.2,2026-06-24,-0.01,49.3,False
67,000401,金隅冀东,3.53,-3.02,0.31,-2.36,3.567140639591,0.2113128,54.69584784,-171,4413,71.6,2026-06-24,-1.04,39.2,False
68,000402,金 融 街,2.62,-4.38,1.76,5.67,2.632750873971,0.3412224,56.5085591,-1455,4024,71.2,2026-06-24,-0.48,40.2,False
69,000403,派林生物,9.31,-4.61,2.28,96.31,9.627023381077,0.293668,55.79881928,-306,4171,65.6,2026-06-24,-3.29,36.6,False
70,000404,长虹华意,7.37,-2.51,1.2,11.11,7.381237757487,0.186848,64.16542197,20,1937,62.8,2026-06-24,-0.15,40.3,False
71,000407,胜利股份,3.82,-3.54,1.89,23.35,3.839285205228,0.2158244,58.14464696,-94,3626,65.2,2026-06-24,-0.5,37.9,False
72,000408,藏格矿业,73.2,0.97,0.94,18.24,72.724430202829,0.38409,70.18222709,-427,758,77.6,2026-06-24,0.65,54.5,False
73,000409,云鼎科技,8.59,-2.72,0.82,73.67,8.649494244326,0.14838,61.73775878,-17,2602,76.0,2026-06-24,-0.69,46.9,False
74,000410,沈阳机床,4.84,-4.35,1.26,-94.73,4.879677182986,0.2952848,58.69849379,-1246,3471,70.8,2026-06-24,-0.81,41.6,False
75,000411,英特集团,9.39,-2.39,0.78,16.54,9.476180446126,0.1796144,66.8723549,908,1319,72.8,2026-06-24,-0.91,48.7,False
76,000415,渤海租赁,4.22,-2.76,1.33,7.19,4.25315241356,0.292638,57.18258483,-1129,3855,70.8,2026-06-24,-0.78,40.5,False
77,000417,合百集团,8.31,7.36,14.12,25.2,8.136742841323,0.3807732,77.32529807,1740,149,73.6,2026-06-24,2.13,56.9,False
78,000419,通程控股,4.67,-5.08,1.91,22.62,4.726867848199,0.1452592,59.46259796,-837,3247,65.2,2026-06-24,-1.2,38.8,False
79,000420,吉林化纤,4.32,1.65,3.27,97.45,4.280941177459,0.3472028,61.14987648,2087,2778,69.6,2026-06-24,0.91,42.6,False
80,000421,南京公用,5.25,-2.42,0.92,10.42,5.271962878788,0.0982776,62.23653307,428,2460,68.0,2026-06-24,-0.42,42.3,False
81,000422,湖北宜化,14.26,3.71,4.23,21.41,14.117388525284,0.3579988,71.20615804,1841,635,78.0,2026-06-24,1.01,55.5,False
82,000423,东阿阿胶,44.33,-2.14,0.62,15.69,44.783942097969,0.1816356,68.25979222,-628,1055,78.4,2026-06-24,-1.01,53.5,False
83,000425,徐工机械,8.33,-4.25,2.06,11.86,8.392445230204,0.3740408,65.8142037,-178,1537,80.8,2026-06-24,-0.74,53.2,False
84,000426,兴业银锡,37.82,-2.3,4.58,12.55,36.827118402954,0.4103756,73.11078057,471,439,90.4,2026-06-24,2.7,66.1,False
85,000428,华天酒店,3.23,-3.87,1.36,-13.17,3.242733467057,0.2470764,60.70537076,-660,2894,69.6,2026-06-24,-0.39,42.3,False
86,000429,粤高速Ａ,13.67,-0.8,0.35,15.81,13.709412319027,0.1053096,72.61220092,-196,487,72.8,2026-06-24,-0.29,52.9,False
87,000430,张家界,7.48,-2.22,3.37,4.95,7.417541497676,0.173364705882,58.53622062,-1594,3519,75.2,2026-06-24,0.84,44.0,False
88,000488,ST晨鸣,2.04,-1.92,0.69,-2.93,2.047334459224,0.3260944,51.60653558,32,4881,69.6,2026-06-24,-0.36,35.9,False
89,000498,山东路桥,4.91,-1.8,0.38,11.37,4.949343614509,0.215268,64.31144181,767,1900,70.0,2026-06-24,-0.79,45.0,False
90,000501,武商集团,6.88,-1.99,0.77,10.72,6.892949380644,0.220502,59.63964707,-65,3199,68.4,2026-06-24,-0.19,40.8,False
91,000503,国新健康,6.66,-3.48,1.24,-33.53,6.71905667076,0.224408,53.22168202,-115,4665,68.8,2026-06-24,-0.88,36.6,False
92,000504,南华生物,7.89,-4.25,2.21,58.64,8.05025880951,0.241251764706,63.99544634,-175,1996,68.4,2026-06-24,-1.99,43.8,False
93,000505,京粮控股,5.22,-3.51,1.27,116.57,5.256082433764,0.1536704,50.85268544,-109,4945,70.0,2026-06-24,-0.69,35.6,False
94,000506,招金黄金,13.12,-3.1,4.05,16.26,13.032452840618,0.2062744,62.16854613,1304,2475,80.8,2026-06-24,0.67,50.2,False
95,000507,珠海港,4.9,2.51,1.63,16.52,4.858235001616,0.3206736,64.12178396,970,1954,72.0,2026-06-24,0.86,46.2,False
96,000509,华塑控股,3.9,-4.41,5.33,-417.24,3.934146185961,0.1904292,50.65573876,-2651,4964,79.6,2026-06-24,-0.87,40.3,False
97,000510,新金路,24.53,1.78,10.93,-78.29,24.054757462664,0.3707072,69.17292481,318,904,86.4,2026-06-24,1.98,59.8,False
98,000513,丽珠集团,29.66,0.47,0.98,11.41,29.826646045726,0.2751108,70.36526783,1193,742,78.8,2026-06-24,-0.56,55.4,False
99,000514,渝 开 发,3.82,-4.74,1.21,24.96,3.875643083036,0.0924604,56.11085503,-632,4102,70.0,2026-06-24,-1.44,39.3,False
100,000516,国际医学,4.12,1.73,1.52,-47.7,4.130844818464,0.3006168,65.26653203,2029,1684,71.2,2026-06-24,-0.26,46.5,False
101,000517,荣安地产,1.76,-2.76,1.57,-49.24,1.763395457491,0.2726972,56.75267452,-1147,3965,70.4,2026-06-24,-0.19,40.0,False
102,000518,四环生物,3.34,0.0,4.57,-75.99,3.306653450711,0.290145490196,67.6604751,-594,1152,74.4,2026-06-24,1.01,50.3,False
103,000519,中兵红箭,21.59,-1.46,7.84,137.59,21.266262635398,0.3523292,75.54075905,-90,240,95.6,2026-06-24,1.52,72.2,False
104,000520,凤凰航运,3.95,-5.5,4.2,302.68,4.041172504457,0.1904916,59.78383971,1001,3151,78.0,2026-06-24,-2.26,46.6,False
105,000521,长虹美菱,5.2,-3.7,1.07,19.06,5.249051193535,0.2415456,66.35396451,799,1414,73.6,2026-06-24,-0.93,48.8,False
106,000523,红棉股份,2.72,-3.55,1.39,26.29,2.7347246121,0.2348348,61.43709246,890,2692,65.6,2026-06-24,-0.54,40.3,False
107,000524,岭南控股,,,0.0,45.63,8.957438067233,0.0883916,65.74207881,840,1557,72.0,2026-06-24,,47.3,False
108,000525,红太阳,4.16,-3.48,1.56,423.39,4.168131382201,0.2518916,46.05141723,20,5162,66.0,2026-06-24,-0.2,30.4,False
109,000526,学大教育,26.06,-3.62,2.3,8.76,26.312170802603,0.2451068,69.27774255,-129,880,69.6,2026-06-24,-0.96,48.2,False
110,000528,柳    工,7.74,-2.52,1.63,6.5,7.801438672307,0.3027128,61.10863473,-14,2790,75.2,2026-06-24,-0.79,46.0,False
111,000529,广弘控股,4.51,-3.43,0.77,-299.62,4.541587766134,0.1535932,55.84925249,326,4161,65.6,2026-06-24,-0.7,36.6,False
112,000530,冰山冷热,5.45,-1.8,6.89,54.23,5.332004871388,0.2630764,62.36101364,1145,2435,82.0,2026-06-24,2.21,51.1,False
113,000531,穗恒运Ａ,6.63,-0.6,1.56,8.92,6.601714226374,0.261354,59.90417908,-92,3120,69.6,2026-06-24,0.43,41.7,False
114,000532,华金资本,11.35,-3.98,2.25,-181.47,11.418248399388,0.1881544,60.86582016,1246,2853,70.4,2026-06-24,-0.6,42.8,False
115,000533,顺钠股份,10.26,-1.16,3.07,104.76,10.161375751443,0.1769804,53.4586157,136,4624,69.2,2026-06-24,0.97,37.0,False
116,000534,万泽股份,29.32,-2.2,3.52,48.21,29.231848560812,0.2313692,64.81689414,321,1789,74.4,2026-06-24,0.3,48.2,False
117,000536,华映科技,3.36,-5.08,2.45,-10.46,3.38744791855,0.215152,49.42574898,-88,5053,76.8,2026-06-24,-0.81,38.0,False
118,000537,绿发电力,7.81,-2.86,1.39,45.12,7.836482278609,0.2792432,58.35721985,152,3565,68.0,2026-06-24,-0.34,39.7,False
119,000538,云南白药,47.63,-1.85,0.6,10.43,48.189821966615,0.3088512,67.48828132,-200,1184,84.8,2026-06-24,-1.16,57.2,False
120,000539,粤电力Ａ,6.91,-3.09,5.33,-59.81,6.853438864839,0.3174268,60.59157224,-308,2927,84.4,2026-06-24,0.83,51.1,False
121,000541,佛山照明,4.97,-2.74,1.14,72.99,4.973949208387,0.2399668,66.41108401,-167,1400,76.4,2026-06-24,-0.08,50.7,False
122,000543,皖能电力,7.95,-1.0,1.36,10.14,7.925870048957,0.3507784,65.4009991,-800,1655,79.2,2026-06-24,0.3,51.8,False
123,000544,中原环保,7.41,-1.59,0.27,5.19,7.402042705105,0.1785256,65.59327389,1185,1595,66.4,2026-06-24,0.11,43.6,False
124,000545,金浦钛业,2.66,-6.01,13.54,-23.1,2.61631161197,0.2906168,60.85390387,-948,2858,86.8,2026-06-24,1.67,52.8,False
125,000546,金圆股份,5.41,2.27,4.61,-18.1,5.298356889793,0.2410784,63.48391167,1968,2144,68.8,2026-06-24,2.11,43.7,False
126,000547,航天发展,19.09,1.22,5.12,-69.26,18.800789161026,0.2802876,54.19443261,671,4497,70.4,2026-06-24,1.54,38.2,False
127,000548,湖南投资,4.32,-3.14,1.38,34.91,4.378419580373,0.1260796,58.77872451,-101,3455,65.2,2026-06-24,-1.33,38.3,False
128,000550,江铃汽车,16.9,-2.37,0.53,10.71,17.043860642723,0.0925412,70.38690555,-6,740,73.2,2026-06-24,-0.84,51.5,False
129,000551,创元科技,16.81,-0.18,8.97,16.4,16.458539386239,0.3459516,80.8081875,-23,48,85.6,2026-06-24,2.14,69.2,False
130,000552,甘肃能化,2.4,-3.61,1.4,49.23,2.42334763218,0.298180333333,56.37532999,-1291,4051,70.4,2026-06-24,-0.96,39.7,False
131,000553,安道麦A,5.92,0.17,0.32,6.06,5.920877410393,0.1266808,56.94289109,303,3913,65.6,2026-06-24,-0.01,37.4,False
132,000554,泰山石油,5.95,-3.25,3.09,10.56,5.995947649576,0.1455444,59.29422617,235,3293,66.4,2026-06-24,-0.77,39.4,False
133,000555,神州信息,11.53,0.35,3.47,-30.42,11.589343876336,0.2672528,66.89502473,847,1313,72.0,2026-06-24,-0.51,48.2,False
134,000557,西部创业,3.64,-3.96,0.76,25.51,3.664099099666,0.217672,54.91993395,-1634,4357,66.8,2026-06-24,-0.66,36.7,False
135,000558,天府文旅,3.26,-6.32,3.39,255.41,3.316025276792,0.2165028,46.75582214,-45,5150,76.8,2026-06-24,-1.69,35.9,False
136,000559,万向钱潮,13.58,0.15,1.3,45.61,13.580612586185,0.2429016,60.68483833,282,2901,70.8,2026-06-24,-0.0,43.0,False
137,000560,我爱我家,2.1,-4.98,3.17,226.87,2.122703090996,0.3503316,52.17363633,-145,4822,70.0,2026-06-24,-1.07,36.5,False
138,000561,烽火电子,7.49,-2.98,1.52,-30.4,7.484623233842,0.1719784,51.33260645,-592,4906,70.8,2026-06-24,0.07,36.3,False
139,000563,陕国投Ａ,2.89,-2.69,1.0,12.74,2.921856346128,0.3361484,61.48460897,-1089,2676,72.8,2026-06-24,-1.09,44.8,False
140,000564,供销大集,1.38,-4.17,1.76,-45.65,1.392215388349,0.46867,52.19629109,-526,4815,76.8,2026-06-24,-0.88,40.1,False
141,000565,渝三峡Ａ,6.03,-2.74,1.8,26.31,6.082682217238,0.1243272,60.27171235,-97,3008,69.2,2026-06-24,-0.87,41.7,False
142,000566,海南海药,4.49,10.05,3.88,-19.05,4.43588732448,0.4070068,66.49226521,1093,1387,87.2,2026-06-24,1.22,58.0,False
143,000567,海德股份,5.96,-3.4,1.43,6.94,5.982860972424,0.2615552,70.30153291,-413,748,74.4,2026-06-24,-0.38,52.3,False
144,000568,泸州老窖,76.87,-2.54,0.92,7.63,77.608417694728,0.3108228,64.01990725,278,1988,81.2,2026-06-24,-0.95,52.0,False
145,000570,苏常柴Ａ,4.94,-3.33,2.1,11.71,4.973310651572,0.1233812,60.13437533,59,3047,61.6,2026-06-24,-0.67,37.0,False
146,000571,新大洲A,6.26,-2.34,8.81,-39.76,6.247806418848,0.4061704,57.54677647,-567,3767,82.8,2026-06-24,0.2,47.6,False
147,000572,海马汽车,3.92,-1.26,2.1,-50.68,3.941380379696,0.1796244,55.13062383,307,4318,69.6,2026-06-24,-0.54,38.4,False
148,000573,粤宏远Ａ,3.83,-4.01,3.95,14.64,3.821940953198,0.2385616,58.57456651,-32,3507,66.0,2026-06-24,0.21,38.7,False
149,000576,甘化科工,6.93,-3.21,1.79,391.03,6.927089272125,0.0998964,58.25317166,-113,3599,68.4,2026-06-24,0.04,39.8,False
150,000581,威孚高科,17.55,-0.4,0.9,11.33,17.495883718706,0.30416,65.75112753,140,1555,72.4,2026-06-24,0.31,47.6,False
151,000582,北部湾港,11.33,-3.08,1.44,31.09,11.435306056444,0.3216068,59.70551272,-1836,3175,80.0,2026-06-24,-0.92,47.8,False
152,000586,汇源通信,14.86,-2.75,4.27,-129.61,14.885607009374,0.153648,50.49513894,-128,4975,64.8,2026-06-24,-0.17,32.7,False
153,000589,贵州轮胎,4.21,-1.86,1.41,9.08,4.225855707513,0.2561108,63.72079379,-208,2069,69.2,2026-06-24,-0.38,44.1,False
154,000590,古汉医药,8.92,-3.98,1.7,-78.38,9.040715147338,0.1503104,55.17246963,644,4304,64.8,2026-06-24,-1.34,35.8,False
155,000591,太阳能,4.53,-3.0,1.76,24.11,4.544329444462,0.3034592,54.62127821,-87,4427,76.4,2026-06-24,-0.32,41.7,False
156,000592,平潭发展,6.95,-4.01,6.33,-1856.35,6.940154247703,0.2137776,53.75768956,-89,4571,70.4,2026-06-24,0.14,37.8,True
157,000593,德龙汇能,24.06,-1.8,6.07,147.13,24.681396835386,0.3081936,63.45155095,-873,2151,72.8,2026-06-24,-2.52,46.2,False
158,000595,*ST宝实,5.87,-2.98,1.61,847.97,5.871413152317,0.4126512,54.20815101,-18,4493,71.2,2026-06-24,-0.02,38.6,False
159,000596,古井贡酒,78.2,-1.86,0.9,6.43,79.111362735355,0.223208,61.264841,379,2748,76.4,2026-06-24,-1.15,46.8,False
160,000597,东北制药,4.43,-1.34,0.85,59.34,4.499741890285,0.206136,66.1349972,596,1475,72.4,2026-06-24,-1.55,47.9,False
161,000598,兴蓉环境,6.66,-1.19,0.73,9.42,6.688108308385,0.3171904,73.23406566,-153,423,71.6,2026-06-24,-0.42,52.4,False
162,000599,青岛双星,4.47,-3.25,1.52,64.56,4.498731408173,0.1842232,52.45558568,-68,4784,68.4,2026-06-24,-0.64,35.9,False
163,000600,建投能源,9.35,-4.59,4.13,7.03,9.426715161902,0.2788952,64.23983365,-1316,1923,80.4,2026-06-24,-0.81,51.6,False
164,000601,韶能股份,6.26,-2.49,5.27,157.78,6.262893740081,0.2472624,51.51447158,60,4892,80.8,2026-06-24,-0.05,41.6,False
165,000603,盛达资源,24.34,-1.85,5.2,52.87,24.065369342992,0.2284812,56.79281939,158,3958,72.0,2026-06-24,1.14,40.9,False
166,000605,渤海股份,5.75,-4.33,1.71,27.25,5.790782465174,0.112154,58.14838508,45,3625,67.6,2026-06-24,-0.7,39.3,False
167,000607,华媒控股,3.2,-4.76,1.72,-29.87,3.220239767505,0.11586,57.19518234,-1079,3852,66.4,2026-06-24,-0.63,38.0,False
168,000608,阳光股份,7.39,-5.5,8.46,-59.02,7.555477459907,0.368181568627,61.40739337,-76,2709,81.6,2026-06-24,-2.19,50.1,False
169,000609,*ST中迪,11.14,-2.37,3.51,-19.26,11.033607109961,0.393064117647,53.57215421,56,4599,66.8,2026-06-24,0.96,35.8,False
170,000610,*ST西旅,5.92,-4.98,2.06,-13.15,5.983536585366,0.271089019608,48.46244898,-272,5097,68.8,2026-06-24,-1.06,33.3,False
171,000612,焦作万方,12.0,3.99,5.88,7.0,11.812656703489,0.3598624,75.53631057,1585,241,84.0,2026-06-24,1.59,63.5,False
172,000615,*ST美谷,3.22,-3.01,0.86,-6.66,3.238527989972,0.328696,61.97349729,-876,2528,70.0,2026-06-24,-0.57,43.4,False
173,000617,中油资本,7.01,-3.97,0.91,14.08,7.072612404889,0.3294016,62.93613214,-104,2273,71.2,2026-06-24,-0.89,44.8,False
174,000619,海螺新材,4.67,-5.27,2.58,-19.77,4.73806380595,0.1457516,60.23966408,-166,3020,67.6,2026-06-24,-1.44,40.7,False
175,000620,盈新发展,2.98,2.05,7.0,-36.65,2.899698728267,0.4112392,65.24692514,1709,1690,78.4,2026-06-24,2.77,51.2,False
176,000623,吉林敖东,18.08,-1.2,1.31,6.24,18.282808777664,0.3122952,66.74348106,-234,1343,78.0,2026-06-24,-1.11,52.1,False
177,000625,长安汽车,7.02,-3.44,1.17,49.63,7.112616174534,0.2234,65.50067286,-327,1626,75.2,2026-06-24,-1.3,49.3,False
178,000626,远大控股,6.79,-3.14,1.62,14.73,6.825945839826,0.1621524,50.5297702,-84,4974,66.0,2026-06-24,-0.53,33.3,False
179,000628,高新发展,51.68,0.62,4.06,2542.81,51.189949303473,0.3522852,64.86142855,-759,1776,75.6,2026-06-24,0.96,49.0,False
180,000629,钒钛股份,3.27,0.93,1.46,105.68,3.226619040687,0.3776344,70.13581737,925,766,81.6,2026-06-24,1.34,57.2,False
181,000630,铜陵有色,6.94,-2.8,7.29,17.38,6.804478281852,0.4324132,75.43568479,366,251,90.4,2026-06-24,1.99,68.2,False
182,000631,顺发恒能,2.99,-1.32,0.55,242.98,2.990105991451,0.3136464,61.41070182,1253,2706,71.2,2026-06-24,-0.0,43.7,False
183,000632,ST三木,3.16,-5.11,3.14,-6.35,3.21055938467,0.270214705882,45.98352579,-512,5165,66.8,2026-06-24,-1.57,30.7,False
184,000633,合金投资,4.99,-5.31,4.02,315.65,5.036178941206,0.170126,57.97775432,1076,3672,66.4,2026-06-24,-0.92,38.5,False
185,000635,英 力 特,6.37,-3.92,2.09,-4.86,6.414708206378,0.131504,57.82127439,872,3707,67.2,2026-06-24,-0.7,38.9,False
