序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
56,000155,川能动力,10.91,-1.18,0.73,18.87,10.874258023656,0.2630112,59.64743005,631,1878,76.8,2026-07-20,0.33,45.8,False
57,000156,华数传媒,6.81,1.34,0.23,28.01,6.73785168224,0.1448672,60.97268593,410,1498,72.4,2026-07-20,1.07,44.1,False
58,000157,中联重科,7.51,1.76,0.24,18.36,7.297557257484,0.2922944,67.50545526,131,459,82.4,2026-07-20,2.91,55.6,False
59,000158,常山北明,12.25,-0.24,0.31,-48.19,12.253037510365,0.216622,61.13890929,2300,1458,74.8,2026-07-20,-0.02,45.7,False
60,000159,国际实业,5.08,-2.87,0.78,83.7,5.33164001252,0.1917916,55.2170144,-552,3174,66.8,2026-07-20,-4.72,36.9,False
61,000166,申万宏源,4.75,0.85,0.14,12.62,4.670916027957,0.3729712,67.34865802,72,472,83.2,2026-07-20,1.69,56.0,False
62,000301,东方盛虹,11.81,-0.51,0.17,13.63,11.783479498205,0.2196772,71.82740587,42,169,85.6,2026-07-20,0.23,61.5,False
63,000333,美的集团,85.27,1.15,0.14,12.82,83.574875372563,0.427102,78.14610333,-21,36,94.4,2026-07-20,2.03,73.8,False
64,000338,潍柴动力,25.22,3.83,0.6,17.66,24.749969869905,0.3424372,64.38893944,-16,806,76.8,2026-07-20,1.9,49.5,False
65,000400,许继电气,21.97,0.05,0.97,50.38,21.351356506869,0.322202,69.91823857,-61,283,82.4,2026-07-20,2.9,57.6,False
66,000401,金隅冀东,3.67,0.27,0.08,-2.45,3.657962845095,0.1645848,54.6595498,75,3367,75.2,2026-07-20,0.33,41.1,False
67,000402,金 融 街,2.39,-1.24,0.29,5.18,2.411604131228,0.3921304,56.5871594,1277,2785,69.2,2026-07-20,-0.9,39.2,False
68,000403,派林生物,9.81,0.93,0.38,101.48,9.693579264924,0.175186,56.13763358,97,2919,72.0,2026-07-20,1.2,40.4,False
69,000404,长虹华意,7.5,0.4,0.69,11.31,7.445672451555,0.2264012,62.60927191,177,1113,71.2,2026-07-20,0.73,44.6,False
70,000407,胜利股份,3.79,-2.32,0.83,23.17,3.886711014931,0.1776772,61.97651542,1227,1269,70.4,2026-07-20,-2.49,43.6,False
71,000408,藏格矿业,71.27,2.05,0.22,17.76,69.250698583443,0.4119884,67.26200373,174,480,82.0,2026-07-20,2.92,55.2,False
72,000409,云鼎科技,8.23,-0.12,0.19,70.57,8.210763120993,0.0987536,58.50208515,-1208,2173,74.4,2026-07-20,0.23,43.5,False
73,000410,沈阳机床,4.68,1.96,0.4,-91.6,4.60533124202,0.2027412,59.7541884,1286,1846,74.0,2026-07-20,1.62,44.2,False
74,000411,英特集团,9.35,-0.32,0.27,16.47,9.437400915345,0.158452,61.92827453,656,1279,70.4,2026-07-20,-0.93,43.6,False
75,000415,渤海租赁,4.31,2.86,0.35,7.34,4.212297028627,0.2278392,53.67805646,-355,3641,76.8,2026-07-20,2.32,41.2,False
76,000417,合百集团,5.25,-3.85,1.61,15.92,5.607069503715,0.2642992,53.70319368,-38,3633,74.0,2026-07-20,-6.37,39.7,False
77,000419,通程控股,4.66,-1.06,0.48,22.57,4.787127083289,0.053444,56.76029311,-1128,2730,68.0,2026-07-20,-2.66,38.6,False
78,000420,吉林化纤,3.61,1.69,0.58,81.44,3.577710142701,0.2207768,50.05255619,112,4502,71.6,2026-07-20,0.9,35.8,False
79,000421,南京公用,5.28,-0.75,0.45,10.47,5.389630767122,0.0994432,57.5118092,-457,2481,73.2,2026-07-20,-2.03,42.1,False
80,000422,湖北宜化,12.99,1.01,0.58,19.5,12.771557798696,0.249754,61.78704636,421,1302,82.8,2026-07-20,1.71,51.2,False
81,000423,东阿阿胶,52.01,2.66,0.36,18.29,50.427332223779,0.161592,69.05926081,-115,339,86.4,2026-07-20,3.14,59.7,False
82,000425,徐工机械,8.83,1.61,0.35,12.57,8.596901284553,0.3694096,74.91609444,25,71,79.6,2026-07-20,2.71,59.6,False
83,000426,兴业银锡,27.44,1.89,0.85,9.11,27.452579238732,0.3449944,58.27065924,-669,2249,86.4,2026-07-20,-0.05,50.3,False
84,000428,华天酒店,3.07,-0.65,0.25,-12.52,3.115313024483,0.1059692,52.47546718,-5,3965,71.2,2026-07-20,-1.45,37.4,False
85,000429,粤高速Ａ,14.6,0.07,0.13,16.89,14.463312640798,0.11431,74.84714478,96,72,78.0,2026-07-20,0.95,58.4,False
86,000430,张家界,5.83,-1.19,0.54,3.86,6.012878422822,0.182118431373,46.03846887,-99,5018,74.0,2026-07-20,-3.04,34.1,False
87,000488,ST晨鸣,1.87,-0.53,0.06,-2.68,1.890239613711,0.2457108,49.80482286,352,4553,73.6,2026-07-20,-1.07,36.7,False
88,000498,山东路桥,5.14,1.58,0.24,11.9,5.081060471703,0.12973,61.0897648,-611,1468,74.4,2026-07-20,1.16,45.5,False
89,000501,武商集团,7.03,0.86,0.37,10.96,7.004986844598,0.232924,58.37055621,304,2219,72.8,2026-07-20,0.36,42.5,False
90,000503,国新健康,6.39,-5.75,1.77,-32.17,6.863294191419,0.32941,58.52438699,2475,2170,74.0,2026-07-20,-6.9,43.3,False
91,000504,南华生物,7.73,-6.42,1.67,57.45,8.293177976498,0.244319607843,61.1097243,-345,1462,80.0,2026-07-20,-6.79,48.9,False
92,000505,京粮控股,5.29,-1.12,0.41,118.14,5.407666897571,0.1262356,51.38123214,114,4226,74.0,2026-07-20,-2.18,38.0,False
93,000506,招金黄金,11.28,1.17,1.96,13.98,11.329814745681,0.2460604,57.76520262,333,2411,84.4,2026-07-20,-0.44,48.8,False
94,000507,珠海港,4.89,-0.61,0.46,16.49,4.922652294654,0.1567204,54.37815041,-70,3455,80.4,2026-07-20,-0.66,43.7,False
95,000509,华塑控股,2.58,-4.44,1.32,-276.02,2.836676336281,0.283488,60.69170733,-496,1566,72.0,2026-07-20,-9.05,43.7,False
96,000510,新金路,13.51,-4.12,2.59,-43.12,14.974169150719,0.3225064,54.77794406,1455,3318,75.6,2026-07-20,-9.78,41.4,False
97,000513,丽珠集团,31.32,0.38,0.36,12.05,30.917653518957,0.1824516,67.92761792,316,425,85.6,2026-07-20,1.3,58.1,False
98,000514,渝 开 发,3.63,-1.36,0.47,23.72,3.760183420277,0.1392308,60.28233663,1396,1680,72.8,2026-07-20,-3.46,43.9,False
99,000516,国际医学,4.23,-0.94,0.28,-48.98,4.25759376981,0.2884324,54.95855583,-169,3270,76.8,2026-07-20,-0.65,42.2,False
100,000517,荣安地产,1.66,-0.6,0.39,-46.44,1.679016375092,0.3183224,55.90588051,1252,2982,67.6,2026-07-20,-1.13,37.8,False
101,000518,四环生物,3.54,-4.58,1.83,-80.54,3.810371969209,0.30254,61.75844932,-554,1308,81.2,2026-07-20,-7.1,50.1,False
102,000519,中兵红箭,13.34,0.3,0.77,85.01,13.499072456164,0.2480636,60.00770652,-618,1766,88.4,2026-07-20,-1.18,53.0,False
103,000520,凤凰航运,3.43,-2.56,0.91,262.83,3.636492046345,0.2376,51.04974429,-444,4305,74.4,2026-07-20,-5.68,38.0,False
104,000521,长虹美菱,4.93,-0.4,0.28,18.07,4.974835022232,0.1951728,56.84152929,-540,2696,78.8,2026-07-20,-0.9,44.8,False
105,000523,红棉股份,2.73,-1.09,0.47,26.39,2.770155868338,0.1633484,60.78023044,1273,1545,70.8,2026-07-20,-1.45,43.0,False
106,000524,岭南控股,8.36,-0.12,0.43,42.62,8.373992839892,0.124174,57.38769622,-399,2522,82.0,2026-07-20,-0.17,47.1,False
107,000525,红太阳,4.21,-0.71,0.43,428.46,4.24675509444,0.207346,48.4074716,379,4773,71.6,2026-07-20,-0.87,34.7,False
108,000526,学大教育,30.43,8.06,3.44,10.22,27.44353736892,0.1743112,64.20795233,69,829,72.8,2026-07-20,10.88,46.7,False
109,000528,柳    工,8.45,1.93,0.53,7.1,8.265592135113,0.2816468,63.97044748,-440,868,80.8,2026-07-20,2.23,51.7,False
110,000529,广弘控股,4.58,-0.87,0.29,-304.27,4.665896283853,0.0618972,54.09958005,1123,3527,69.6,2026-07-20,-1.84,37.7,False
111,000530,冰山冷热,4.62,-2.33,0.62,45.97,4.786050572176,0.1633216,52.47291058,180,3967,76.4,2026-07-20,-3.47,40.1,False
112,000531,穗恒运Ａ,5.87,-3.45,0.77,7.9,5.967010126998,0.31701,71.13676059,196,213,69.2,2026-07-20,-1.63,49.2,False
113,000532,华金资本,10.1,0.3,0.29,-161.49,10.197411764802,0.1238916,49.96868908,-4,4522,75.2,2026-07-20,-0.96,37.6,False
114,000533,顺钠股份,7.55,-3.58,0.94,77.09,7.987779151077,0.1593484,51.59678761,-1231,4161,72.8,2026-07-20,-5.48,37.6,False
115,000534,万泽股份,23.45,-5.44,0.82,38.56,25.016877457706,0.1964428,65.13403327,67,720,70.0,2026-07-20,-6.26,45.6,False
116,000536,华映科技,2.93,-2.66,0.53,-9.12,3.03284133417,0.2649464,50.580223,468,4413,84.0,2026-07-20,-3.39,42.5,False
117,000537,绿发电力,7.65,-3.89,0.88,44.19,7.703254454944,0.271566,69.56374997,547,305,75.6,2026-07-20,-0.69,52.6,False
118,000538,云南白药,52.65,1.17,0.26,11.53,51.609671417254,0.2731976,68.37642571,-55,391,92.4,2026-07-20,2.02,63.2,False
119,000539,粤电力Ａ,5.54,-4.81,3.36,-47.95,5.664105937426,0.4174404,72.81843119,1922,143,80.0,2026-07-20,-2.19,58.3,False
120,000541,佛山照明,4.91,0.0,0.12,72.11,4.920070820076,0.2086564,57.93404608,203,2345,74.0,2026-07-20,-0.2,42.9,False
121,000543,皖能电力,8.0,-2.91,1.13,10.21,7.955851279014,0.3600692,76.12510728,23,55,82.4,2026-07-20,0.55,62.7,False
122,000544,中原环保,7.4,0.54,0.13,5.19,7.380954501154,0.094534,57.40239276,-253,2514,69.6,2026-07-20,0.26,40.0,False
123,000545,金浦钛业,2.36,-4.07,1.44,-20.5,2.449791555717,0.2830252,53.3894431,791,3714,81.6,2026-07-20,-3.67,43.6,False
124,000546,金圆股份,3.93,-2.0,0.8,-13.15,4.087368265432,0.1939908,52.93016928,-1538,3848,70.8,2026-07-20,-3.85,37.5,False
125,000547,航天发展,12.7,-3.42,0.87,-46.07,13.379437937561,0.2475252,43.10766718,22,5152,73.2,2026-07-20,-5.08,31.6,False
126,000548,湖南投资,4.1,-1.68,0.56,33.13,4.219594369238,0.1009176,56.51010181,636,2803,68.4,2026-07-20,-2.83,38.7,False
127,000550,江铃汽车,16.95,2.42,0.29,10.74,16.436680439594,0.0942716,67.65886508,108,448,75.6,2026-07-20,3.12,51.2,False
128,000551,创元科技,11.91,-2.7,1.63,11.62,12.555324054554,0.2393848,61.09574018,1053,1466,81.2,2026-07-20,-5.14,49.6,False
129,000552,甘肃能化,2.54,0.79,0.6,52.1,2.516676101187,0.3164788,59.90763053,2541,1801,73.2,2026-07-20,0.93,43.9,False
130,000553,安道麦A,5.14,0.39,0.1,5.26,5.187809477978,0.1622212,51.1472302,110,4283,65.2,2026-07-20,-0.92,33.3,False
131,000554,泰山石油,6.35,-8.63,7.17,11.27,6.834746204114,0.2516496,71.57343727,-167,186,87.2,2026-07-20,-7.09,62.4,False
132,000555,神州信息,10.49,9.96,3.04,-27.67,9.510673523981,0.1614988,57.53269302,804,2474,75.2,2026-07-20,10.3,43.3,False
133,000557,西部创业,3.7,0.0,0.16,25.93,3.691057002523,0.0951616,54.75759999,-9,3324,70.0,2026-07-20,0.24,38.3,False
134,000558,天府文旅,3.15,-0.32,0.38,246.8,3.182659151114,0.2295088,45.67262346,80,5042,75.6,2026-07-20,-1.03,34.5,False
135,000559,万向钱潮,10.32,-0.19,0.23,34.66,10.471239207034,0.2154792,54.71735919,-143,3338,74.4,2026-07-20,-1.44,40.7,False
136,000560,我爱我家,2.11,-0.94,0.89,227.95,2.141542151517,0.356154,52.27430288,32,4018,76.4,2026-07-20,-1.47,39.9,False
137,000561,烽火电子,7.0,-0.57,0.28,-28.42,7.054856695273,0.1823876,54.41256488,1084,3438,75.6,2026-07-20,-0.78,41.1,False
138,000563,陕国投Ａ,3.09,1.98,0.5,10.85,3.033347616692,0.270434,58.32141216,122,2235,76.4,2026-07-20,1.87,44.6,False
139,000564,供销大集,1.35,0.75,0.31,-44.66,1.346325247239,0.5223508,50.74321481,62,4373,76.8,2026-07-20,0.27,39.0,False
140,000565,渝三峡Ａ,5.18,-4.43,1.72,22.6,5.54143210869,0.092066,51.20951047,-81,4269,68.4,2026-07-20,-6.52,35.0,False
141,000566,海南海药,4.48,-6.28,4.98,-19.01,4.778380613887,0.2645428,56.38641435,1268,2844,93.6,2026-07-20,-6.24,52.8,False
142,000567,海德股份,5.55,1.28,0.36,6.46,5.545906585596,0.193044,57.63247044,-223,2447,76.8,2026-07-20,0.07,44.3,False
143,000568,泸州老窖,87.92,0.27,0.51,8.72,86.779730856648,0.3475476,76.34969107,791,50,90.0,2026-07-20,1.31,68.7,False
144,000570,苏常柴Ａ,4.8,-1.64,1.06,11.38,4.907114637403,0.1844104,64.29094041,1745,818,66.8,2026-07-20,-2.18,42.9,False
145,000571,新大洲A,5.18,-7.17,2.28,-32.9,6.069079675219,0.3611648,50.74354171,-1655,4372,81.2,2026-07-20,-14.65,41.2,False
146,000572,海马汽车,3.32,-1.78,0.92,-42.93,3.414841672102,0.2041392,57.7200104,1093,2422,76.0,2026-07-20,-2.78,43.9,False
147,000573,粤宏远Ａ,3.36,-3.17,0.74,12.84,3.533909860354,0.2431232,61.18085276,84,1442,74.0,2026-07-20,-4.92,45.3,False
148,000576,甘化科工,6.12,-2.24,0.78,345.32,6.397945947849,0.1120156,54.83455538,-256,3301,78.0,2026-07-20,-4.34,42.8,False
149,000581,威孚高科,17.22,1.06,0.36,11.12,17.016161372283,0.1801844,60.69444686,703,1565,76.0,2026-07-20,1.2,46.1,False
150,000582,北部湾港,10.91,-0.46,0.2,29.94,10.96003326037,0.26801,56.96558765,123,2651,72.8,2026-07-20,-0.46,41.5,False
151,000586,汇源通信,9.67,-6.39,1.21,-84.34,10.878376193975,0.1149116,52.64756702,-164,3925,68.0,2026-07-20,-11.11,35.8,False
152,000589,贵州轮胎,4.33,0.7,0.35,9.34,4.302221620112,0.208768,60.54563412,-112,1608,71.6,2026-07-20,0.65,43.4,False
153,000590,古汉医药,7.78,-2.38,0.71,-68.36,8.142923981347,0.085862,51.30892308,-48,4242,68.4,2026-07-20,-4.46,35.1,False
154,000591,太阳能,4.51,-1.31,0.65,24.0,4.506628703522,0.3571284,68.63362328,461,367,78.4,2026-07-20,0.07,53.8,False
155,000592,平潭发展,5.13,-2.47,1.21,-1370.23,5.391694981461,0.2335312,52.63390081,-1172,3929,74.0,2026-07-20,-4.85,38.9,True
156,000593,德龙汇能,18.62,-10.0,2.86,113.86,20.873822591277,0.3430688,69.30170215,1372,326,77.2,2026-07-20,-10.8,53.5,False
157,000595,新能股份,4.47,-4.89,0.79,645.73,4.707232958624,0.297771176471,53.92451993,717,3568,82.4,2026-07-20,-5.04,44.4,False
158,000596,古井贡酒,97.17,3.56,1.79,7.99,91.730595599903,0.4952,75.72773608,786,59,89.2,2026-07-20,5.93,67.5,False
159,000597,东北制药,4.69,-0.64,0.25,62.82,4.716951630718,0.1567348,58.30031172,-115,2242,79.2,2026-07-20,-0.57,46.2,False
160,000598,兴蓉环境,7.32,2.52,0.56,10.35,7.138639906981,0.2973092,68.77189585,125,357,77.6,2026-07-20,2.54,53.4,False
161,000599,青岛双星,4.42,-1.34,0.53,63.84,4.480831922241,0.1845932,52.35595898,86,3996,72.4,2026-07-20,-1.36,37.9,False
162,000600,建投能源,8.73,-2.78,2.72,6.57,8.706099002278,0.3876876,82.99268641,10,4,76.8,2026-07-20,0.27,63.7,False
163,000601,韶能股份,6.59,-6.52,4.71,166.09,6.775298746314,0.2748048,66.95463819,8,516,89.2,2026-07-20,-2.73,59.7,False
164,000603,盛达资源,18.96,1.66,1.27,41.19,18.998944665807,0.2256568,55.48967505,36,3103,84.8,2026-07-20,-0.2,47.1,False
165,000605,渤海股份,5.35,-2.19,0.67,25.36,5.551720951526,0.1113792,51.56284777,-162,4170,69.2,2026-07-20,-3.63,35.7,False
166,000607,华媒控股,3.24,-0.61,0.6,-30.25,3.31276125384,0.0874844,54.03859251,-1005,3538,70.8,2026-07-20,-2.2,38.3,False
167,000608,阳光股份,5.44,-8.57,2.03,-43.45,6.188586948062,0.350035294118,61.61431482,-409,1345,73.2,2026-07-20,-12.1,45.1,False
168,000609,*ST中迪,8.64,-8.57,1.59,-14.94,9.909506772443,0.379444,47.96897615,-194,4838,68.4,2026-07-20,-12.81,32.8,False
169,000610,*ST西旅,5.15,-0.96,0.33,-11.44,5.418072951265,0.2333164,48.31459712,-1335,4794,73.2,2026-07-20,-4.95,35.4,False
170,000612,焦作万方,10.67,-0.56,0.71,6.23,10.686349076057,0.3299824,67.68113358,639,444,84.0,2026-07-20,-0.15,56.9,False
171,000615,*ST美谷,2.98,0.0,0.11,-6.17,3.029442960532,0.2956152,60.80616938,-767,1536,72.0,2026-07-20,-1.63,43.8,False
172,000617,中油资本,7.14,3.63,0.55,14.34,6.851526325866,0.3131496,70.4685661,1080,260,75.6,2026-07-20,4.21,53.3,False
173,000619,海螺新材,4.22,-0.71,0.86,-17.87,4.382488425828,0.1093252,57.74915731,-412,2415,68.4,2026-07-20,-3.71,39.5,False
174,000620,盈新发展,2.67,-2.2,1.2,-32.83,2.75920047204,0.30783,49.2981256,186,4629,86.4,2026-07-20,-3.23,42.6,False
175,000623,吉林敖东,18.67,0.59,0.52,6.45,18.420095656113,0.3090668,70.6858299,445,246,83.2,2026-07-20,1.36,58.8,False
176,000625,长安汽车,7.42,1.92,0.56,52.46,7.202559272269,0.304984,71.21182317,371,207,80.4,2026-07-20,3.02,57.3,False
177,000626,远大控股,6.16,-2.69,0.71,13.36,6.406445413372,0.1725352,57.31096616,-191,2550,70.8,2026-07-20,-3.85,40.6,False
178,000628,高新发展,34.2,-5.52,2.07,1682.74,35.547351793561,0.3283156,58.32619533,2409,2233,80.0,2026-07-20,-3.79,46.7,False
179,000629,钒钛股份,3.01,0.33,0.21,97.28,2.993275163383,0.3040944,62.2715289,-136,1202,83.6,2026-07-20,0.56,52.1,False
180,000630,铜陵有色,5.81,1.04,0.37,14.55,5.760536444539,0.3356656,59.79642361,311,1832,81.6,2026-07-20,0.86,48.8,False
181,000631,顺发恒能,2.83,-1.39,0.17,229.98,2.851468102959,0.2451372,59.38035817,1376,1947,68.0,2026-07-20,-0.75,40.4,False
182,000632,ST三木,2.68,-4.96,1.26,-5.38,2.941557537448,0.2806552,43.41225267,-173,5147,69.2,2026-07-20,-8.89,30.0,False
183,000633,合金投资,4.62,-2.94,1.27,292.24,4.857515003751,0.1950728,54.48074384,-284,3419,69.6,2026-07-20,-4.89,37.9,False
184,000635,英 力 特,5.76,-2.54,0.53,-4.4,6.013884049595,0.104166,54.37280827,368,3457,69.6,2026-07-20,-4.22,37.8,False
185,000636,风华高科,38.01,-9.24,4.17,124.15,43.371958664026,0.4319868,53.06022282,412,3811,88.4,2026-07-20,-12.36,46.9,False
186,000637,茂化实华,3.41,-3.13,1.22,-15.69,3.602859638689,0.1032512,57.70469362,-18,2429,68.4,2026-07-20,-5.35,39.5,False
