序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
1,000001,平安银行,10.3,0.1,0.1,3.44,10.294937653841,0.4218872,62.44433551,-823,1861,84.4,2026-07-03,0.05,52.7,False
2,000002,万  科Ａ,3.07,-0.65,0.26,-1.54,3.109525273499,0.3694376,58.21095898,508,3151,74.4,2026-07-03,-1.27,43.3,False
3,000004,国华退,0.5,11.11,0.94,-2.59,0.426509250983,0.589875116279,65.74441964,-474,1079,73.2,2026-07-03,17.23,48.1,False
4,000006,深振业Ａ,7.27,-1.89,0.34,325.96,7.445625345489,0.3577692,55.59721227,-294,3912,71.2,2026-07-03,-2.36,39.6,False
5,000007,全新好,13.13,8.51,1.7,-523.9,12.230632723261,0.2848532,56.79778033,269,3572,60.4,2026-07-03,7.35,34.3,False
6,000008,神州高铁,2.35,-0.84,0.13,-52.49,2.379083757358,0.38598,49.99340829,-122,4899,67.6,2026-07-03,-1.22,33.8,False
7,000009,中国宝安,6.45,0.94,0.25,238.16,6.362405743155,0.2681892,58.5819404,1411,3040,74.0,2026-07-03,1.38,43.4,False
8,000010,*ST美丽,1.92,2.67,0.79,20.38,1.881908552915,0.344716862745,59.08661517,694,2880,65.6,2026-07-03,2.02,38.8,False
9,000011,深物业A,6.58,-0.75,0.07,-36.0,6.614988879932,0.1160564,53.09170696,308,4415,67.6,2026-07-03,-0.53,35.9,False
10,000012,南  玻Ａ,4.8,-5.88,2.3,-37.01,5.047986456351,0.2759156,63.37390167,241,1608,87.2,2026-07-03,-4.91,55.3,False
11,000014,沙河股份,9.37,-1.37,0.46,-66.79,9.475196693991,0.0931772,49.45884295,-357,4959,66.0,2026-07-03,-1.11,32.6,False
12,000016,*ST康佳A,2.65,-0.75,1.35,-8.68,2.634304301682,0.382515882353,60.62479675,7,2407,73.6,2026-07-03,0.6,44.6,False
13,000017,深中华A,6.04,-0.82,0.79,170.17,6.08270655458,0.1676876,65.7749146,447,1074,82.4,2026-07-03,-0.7,54.2,False
14,000019,深粮控股,5.93,0.17,0.17,26.31,5.906585932651,0.1685988,48.5144315,-332,5032,66.8,2026-07-03,0.4,32.4,False
15,000020,深华发Ａ,11.13,-0.27,0.5,151.43,11.165530448832,0.1455344,63.43182958,-178,1592,64.0,2026-07-03,-0.32,40.6,False
16,000021,深科技,56.14,0.41,4.13,91.24,53.818237666859,0.436596,63.86308067,-109,1502,92.4,2026-07-03,4.31,59.0,False
17,000025,特  力Ａ,13.67,-1.65,0.42,44.27,13.964636585664,0.1953552,62.62219585,1366,1809,73.2,2026-07-03,-2.11,45.8,False
18,000026,飞亚达,22.25,1.64,2.24,34.68,21.885165938684,0.3156636,73.45181466,325,174,74.8,2026-07-03,1.67,54.9,False
19,000027,深圳能源,6.31,0.64,0.26,6.01,6.244388071365,0.3835424,61.11766208,979,2240,74.8,2026-07-03,1.05,45.7,False
20,000028,国药一致,20.34,-0.1,0.12,10.83,20.083171215016,0.1720868,62.6404229,-912,1802,70.4,2026-07-03,1.28,44.1,False
21,000029,深深房Ａ,22.89,0.93,0.18,-1474.24,22.52075783207,0.3769736,65.5400034,1816,1125,70.4,2026-07-03,1.64,46.1,False
22,000030,富奥股份,4.09,0.0,0.16,14.1,4.067298714468,0.2173108,66.23605992,253,979,65.2,2026-07-03,0.56,43.2,False
23,000031,大悦城,2.12,-0.93,0.19,-10.27,2.153412226096,0.2352992,53.09738881,-1296,4413,66.8,2026-07-03,-1.55,35.5,False
24,000032,深桑达Ａ,20.8,-0.81,0.94,-76.68,21.358832749942,0.282092,54.04828646,-11,4240,82.8,2026-07-03,-2.62,44.8,False
25,000034,神州数码,27.0,-3.47,2.42,29.08,28.147176359379,0.33644,76.99541743,16,43,91.6,2026-07-03,-4.08,70.5,False
26,000035,中国天楹,4.83,2.33,0.55,26.04,4.731537033798,0.2531812,55.3780287,-35,3961,65.6,2026-07-03,2.08,36.3,False
27,000036,华联控股,4.32,0.0,0.33,58.23,4.350890961982,0.2400708,62.43981581,158,1862,64.4,2026-07-03,-0.71,40.2,False
28,000037,深南电A,8.88,-1.44,0.86,111.27,8.918910001443,0.2097772,49.58646302,-235,4949,72.0,2026-07-03,-0.44,35.7,False
29,000039,中集集团,8.3,0.48,0.3,53.55,8.191234207923,0.2155336,54.6216711,-213,4131,69.6,2026-07-03,1.33,38.0,False
30,000042,中洲控股,7.81,2.63,0.31,-19.6,7.545435895841,0.2295992,52.67067627,574,4487,63.6,2026-07-03,3.51,33.5,False
