序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
1,000001,平安银行,10.39,1.07,0.13,3.47,10.260141796655,0.4777984,66.08418756,374,1038,82.8,2026-07-02,1.27,54.7,False
2,000002,万  科Ａ,3.14,2.61,0.56,-1.57,3.082018117381,0.3439596,56.54112838,-1389,3659,74.4,2026-07-02,1.88,42.1,False
3,000004,国华退,0.44,7.32,2.65,-2.28,0.402555178141,0.562976976744,68.56352813,1191,605,73.2,2026-07-02,9.3,50.2,False
4,000006,深振业Ａ,7.4,0.68,0.22,331.78,7.448298463617,0.3244936,56.66521016,-92,3618,71.2,2026-07-02,-0.65,40.3,False
5,000007,全新好,12.16,1.33,0.37,-485.19,12.207808722697,0.3500432,55.8995104,797,3841,60.8,2026-07-02,-0.39,34.0,False
6,000008,神州高铁,2.39,0.42,0.18,-53.39,2.42107747953,0.4052968,51.4677973,-840,4777,67.2,2026-07-02,-1.28,34.6,False
7,000009,中国宝安,6.36,1.44,0.26,234.84,6.291214058172,0.24228,53.26160954,-619,4451,73.6,2026-07-02,1.09,39.2,False
8,000010,*ST美丽,1.85,-1.6,0.91,19.64,1.861621472529,0.385229803922,56.85517771,-477,3574,64.8,2026-07-02,-0.62,36.8,False
9,000011,深物业A,6.63,2.0,0.13,-36.27,6.594701545003,0.1263792,51.82212814,-402,4723,67.2,2026-07-02,0.54,34.8,False
10,000012,南  玻Ａ,5.04,0.4,1.6,-38.86,4.969299451584,0.3255104,62.71716756,-1069,1849,90.4,2026-07-02,1.42,56.7,False
11,000014,沙河股份,9.52,1.93,0.59,-67.86,9.43205444613,0.0880236,52.54799805,291,4602,65.6,2026-07-02,0.93,34.5,False
12,000016,*ST康佳A,2.58,1.57,1.76,-8.45,2.532326284937,0.37734372549,60.72354909,220,2414,71.6,2026-07-02,1.88,43.5,False
13,000017,深中华A,6.13,2.17,1.14,172.7,6.101905515905,0.1727236,63.99992329,9,1521,82.0,2026-07-02,0.46,52.5,False
14,000019,深粮控股,5.94,0.68,0.23,26.35,5.874038698946,0.1593932,51.9240921,24,4700,66.0,2026-07-02,1.12,34.3,False
15,000020,深华发Ａ,11.19,0.99,0.48,152.24,11.261459447182,0.1660916,64.50662469,-289,1414,64.0,2026-07-02,-0.63,41.3,False
16,000021,深科技,51.35,-8.35,4.54,83.45,56.430105595035,0.409458,64.57940448,209,1393,95.6,2026-07-02,-9.0,61.7,False
17,000025,特  力Ａ,14.04,2.11,0.26,45.47,13.833346942354,0.1901276,58.20707291,-919,3175,72.8,2026-07-02,1.49,42.4,False
18,000026,飞亚达,21.39,0.8,0.78,33.34,21.661260593188,0.2805504,69.26489305,181,499,74.0,2026-07-02,-1.25,51.3,False
19,000027,深圳能源,6.25,0.81,0.15,5.95,6.224211587433,0.321284,58.02391831,-962,3219,74.8,2026-07-02,0.41,43.4,False
20,000028,国药一致,19.99,1.22,0.15,10.64,19.599399506074,0.1907012,66.8257501,1787,890,68.4,2026-07-02,1.99,45.7,False
21,000029,深深房Ａ,22.16,2.07,0.26,-1427.23,22.127155103955,0.3194248,59.0443959,-1713,2941,70.0,2026-07-02,0.15,41.3,False
22,000030,富奥股份,4.07,2.52,0.21,14.03,3.985952411697,0.224112,65.25592076,-81,1232,64.8,2026-07-02,2.11,42.3,False
23,000031,大悦城,2.18,1.4,0.2,-10.56,2.161679330733,0.2602468,58.40492391,-192,3117,66.8,2026-07-02,0.85,39.0,False
24,000032,深桑达Ａ,21.05,-3.88,1.3,-77.6,22.632514358018,0.3153624,54.31552074,-554,4229,83.2,2026-07-02,-6.99,45.2,False
25,000034,神州数码,27.85,1.42,3.11,30.0,27.954321870212,0.355296,76.06578094,527,59,91.2,2026-07-02,-0.37,69.4,False
26,000035,中国天楹,4.7,-0.21,0.28,25.34,4.751305564517,0.2561408,55.62973374,-155,3926,64.8,2026-07-02,-1.08,36.0,False
27,000036,华联控股,4.39,1.15,0.37,59.17,4.398199322761,0.2628852,62.09684255,1309,2020,64.0,2026-07-02,-0.19,39.7,False
28,000037,深南电A,8.95,-0.11,1.26,112.15,9.094581319671,0.22132,51.86832414,-66,4714,70.4,2026-07-02,-1.59,36.5,False
29,000039,中集集团,8.01,1.91,0.34,51.68,7.987192673787,0.2292164,55.65605069,896,3918,68.8,2026-07-02,0.29,38.3,False
30,000042,中洲控股,7.55,1.89,0.34,-18.95,7.608494216993,0.2043484,48.45828167,68,5061,63.2,2026-07-02,-0.77,30.6,False
31,000045,深纺织Ａ,10.17,0.89,0.31,57.99,10.208198291651,0.1917828,58.37071691,-1233,3125,66.8,2026-07-02,-0.37,39.0,False
32,000048,京基智农,21.57,-3.53,0.95,-12.37,22.631676002188,0.2916384,62.80613616,-322,1821,80.0,2026-07-02,-4.69,50.2,False
33,000049,德赛电池,24.75,3.34,0.97,29.78,24.061169713614,0.2981368,66.11626427,-42,1032,72.4,2026-07-02,2.86,47.9,False
34,000050,深天马Ａ,9.07,-6.59,1.32,-39.68,9.636988295404,0.3720668,68.02571028,989,682,82.0,2026-07-02,-5.88,55.8,False
35,000055,方大集团,3.38,0.6,0.33,32.18,3.394583168616,0.2096652,56.22678675,842,3747,68.4,2026-07-02,-0.43,38.5,False
36,000056,*ST皇庭,2.2,0.92,3.49,-20.13,2.29888923894,0.434680588235,60.70164318,-104,2422,70.8,2026-07-02,-4.3,43.0,False
37,000058,深 赛 格,6.29,1.45,0.18,78.36,6.258838191677,0.1636028,54.05922084,-1606,4282,70.4,2026-07-02,0.5,38.1,False
38,000059,华锦股份,4.24,2.17,1.35,38.22,4.125652985749,0.3119784,66.4890569,463,956,72.0,2026-07-02,2.77,47.9,False
39,000060,中金岭南,7.3,-1.48,1.18,16.09,7.507015712014,0.3680064,65.68895818,357,1119,83.2,2026-07-02,-2.76,54.7,False
40,000061,农 产 品,5.76,1.77,0.24,21.17,5.672491629617,0.2068764,61.09618961,358,2312,68.4,2026-07-02,1.54,41.8,False
41,000062,深圳华强,30.91,0.59,0.89,40.23,31.177180951962,0.3584892,68.64618523,1084,591,84.0,2026-07-02,-0.86,57.7,False
42,000063,中兴通讯,35.44,0.34,0.72,32.34,35.567329704286,0.412036,57.90313366,-2187,3263,88.0,2026-07-02,-0.36,51.0,False
43,000065,北方国际,9.86,0.61,0.28,25.92,9.828479365167,0.3276356,62.51826953,260,1910,68.4,2026-07-02,0.32,42.8,False
44,000066,中国长城,16.92,-2.14,1.15,-163.19,17.624975852411,0.3471708,56.10531486,-599,3785,86.4,2026-07-02,-4.0,48.5,False
45,000068,华控赛格,2.99,0.34,0.63,-41.42,3.10162082869,0.301096,54.50105776,-402,4180,81.2,2026-07-02,-3.6,44.3,False
46,000069,华侨城Ａ,1.7,1.8,0.18,-2.5,1.68956072549,0.4207164,50.83652449,-888,4848,70.4,2026-07-02,0.62,35.8,False
47,000070,特发信息,18.37,2.63,3.3,-418.26,18.5692933113,0.2690348,49.3633171,-634,4979,83.6,2026-07-02,-1.07,41.3,False
48,000078,ST海王,1.49,4.93,2.27,67.63,1.407847112932,0.370895294118,57.38670925,-203,3425,69.2,2026-07-02,5.84,39.7,False
49,000088,盐 田 港,4.17,0.97,0.11,15.92,4.123454088765,0.2759636,62.7667959,1540,1837,69.6,2026-07-02,1.13,43.7,False
50,000089,深圳机场,6.34,1.28,0.13,12.59,6.256130290161,0.2270312,58.73809421,-212,3028,70.4,2026-07-02,1.34,41.4,False
51,000090,天健集团,3.1,1.64,0.21,-62.11,3.077066128628,0.269142,58.81674221,-430,3008,65.6,2026-07-02,0.75,38.6,False
52,000096,广聚能源,7.33,2.09,0.31,79.13,7.201377174063,0.193278,59.78755304,1773,2693,62.4,2026-07-02,1.79,37.3,False
53,000099,中信海直,14.66,1.03,0.26,30.53,14.622830902326,0.2126736,56.49387261,306,3675,79.2,2026-07-02,0.25,44.7,False
54,000100,TCL科技,5.51,-6.93,3.44,18.41,5.837838063499,0.5147692,72.40541412,-146,220,95.6,2026-07-02,-5.62,69.2,False
55,000151,中成股份,10.58,0.76,0.73,55.33,10.643317110932,0.2486692,57.63142462,-1227,3346,70.8,2026-07-02,-0.59,40.8,False
56,000153,丰原药业,5.4,2.08,0.47,16.95,5.316841120599,0.1357868,61.31240122,1069,2252,66.4,2026-07-02,1.56,40.7,False
57,000155,川能动力,12.09,0.0,0.3,20.92,12.139491670622,0.3091064,57.68443771,90,3334,69.2,2026-07-02,-0.41,39.9,False
58,000156,华数传媒,6.45,1.74,0.14,26.53,6.391040779584,0.2033056,64.26273797,993,1471,68.0,2026-07-02,0.92,43.7,False
59,000157,中联重科,7.15,2.44,0.29,17.48,7.013980653746,0.2742652,64.64848894,-40,1374,79.2,2026-07-02,1.94,51.2,False
60,000158,常山北明,12.92,-0.92,0.5,-50.83,13.36041457734,0.2504892,56.14767893,-1255,3771,70.8,2026-07-02,-3.3,39.8,False
