序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
32,000049,德赛电池,24.33,2.53,0.93,29.28,23.803485430903,0.2376184,63.04127209,-264,1208,80.4,2026-07-22,2.21,50.7,False
33,000050,深天马Ａ,6.29,0.0,0.46,-27.52,6.284543386903,0.3154248,61.00551219,-432,1682,78.0,2026-07-22,0.09,47.6,False
34,000055,方大集团,3.24,0.93,0.64,30.84,3.213537397246,0.162124,51.84391355,-1041,4167,68.4,2026-07-22,0.82,35.5,False
35,000056,*ST皇庭,1.89,7.39,1.99,-17.29,1.736987432515,0.3774392,58.67588313,1468,2279,70.0,2026-07-22,8.81,41.1,False
36,000058,深 赛 格,6.09,0.83,0.33,75.87,6.020771520427,0.1053724,55.36965821,-779,3250,73.6,2026-07-22,1.15,40.8,False
37,000059,华锦股份,4.59,1.32,0.98,41.38,4.483622227597,0.1903008,60.44214301,1523,1823,74.4,2026-07-22,2.37,45.0,False
38,000060,中金岭南,6.44,2.71,1.5,14.2,6.308386387247,0.3987512,67.41649731,-20,512,84.8,2026-07-22,2.09,57.2,True
39,000061,农 产 品,5.67,0.89,0.46,20.84,5.61192366408,0.2019932,60.91639442,-863,1706,73.6,2026-07-22,1.03,44.8,False
40,000062,深圳华强,22.46,0.22,1.17,29.23,22.708443803931,0.279244,55.60847024,-667,3171,80.4,2026-07-22,-1.09,44.7,False
41,000063,中兴通讯,36.32,-3.15,4.29,33.14,37.275290935738,0.5593728,68.29275025,1836,422,92.4,2026-07-22,-2.56,63.1,False
42,000065,北方国际,9.19,1.43,0.63,24.15,8.999174300698,0.2286804,63.91428491,1317,1030,72.8,2026-07-22,2.12,46.5,False
43,000066,中国长城,15.08,-1.24,1.98,-145.44,15.410789022191,0.3374776,51.9285872,-623,4145,80.8,2026-07-22,-2.15,42.0,False
44,000068,华控赛格,2.58,2.38,0.68,-35.74,2.537281192149,0.154246,45.5130784,6,5081,69.6,2026-07-22,1.68,31.7,False
45,000069,华侨城Ａ,1.69,-0.59,0.34,-2.48,1.674465104022,0.4094832,54.87461161,670,3385,74.0,2026-07-22,0.93,40.6,False
46,000070,特发信息,13.63,1.94,3.72,-310.34,13.610895165566,0.241776,47.77360735,-1122,4899,85.2,2026-07-22,0.14,40.7,False
47,000078,ST海王,1.61,-4.17,3.34,73.07,1.671170426223,0.2905296,53.84167724,1350,3667,81.2,2026-07-22,-3.66,43.7,False
48,000088,盐 田 港,4.35,0.69,0.29,16.61,4.302896931977,0.234814,63.98027055,1327,1017,74.4,2026-07-22,1.09,47.6,False
49,000089,深圳机场,6.64,-0.15,0.28,13.19,6.605454804397,0.1981876,58.38888801,173,2349,75.6,2026-07-22,0.52,44.1,False
50,000090,天健集团,3.27,0.93,0.5,-65.52,3.219191464952,0.2314772,63.57210307,114,1106,70.8,2026-07-22,1.58,45.0,False
51,000096,广聚能源,7.66,0.52,0.8,82.69,7.524550314227,0.1435996,57.73723101,487,2545,71.6,2026-07-22,1.8,41.3,False
52,000099,中信海直,13.94,0.29,0.3,29.03,13.830774084906,0.1788704,60.58623185,-130,1789,78.0,2026-07-22,0.79,47.3,False
53,000100,TCL科技,5.11,-0.78,1.69,17.07,5.210029886883,0.4351412,67.45482874,-449,505,94.4,2026-07-22,-1.92,63.7,False
54,000151,中成股份,9.09,2.36,1.14,47.53,8.894345628891,0.1757108,56.09397734,-1181,3012,74.4,2026-07-22,2.2,41.7,False
55,000153,丰原药业,5.27,0.19,0.84,16.54,5.305554560493,0.1006732,55.18360258,-723,3306,72.0,2026-07-22,-0.67,39.7,False
56,000155,川能动力,11.98,7.25,3.16,20.73,11.07151384933,0.2804588,63.51995471,1891,1116,74.4,2026-07-22,8.21,47.3,False
57,000156,华数传媒,6.56,-0.15,0.15,26.98,6.55979153848,0.1450672,61.93585162,1083,1450,72.4,2026-07-22,0.0,44.8,False
58,000157,中联重科,7.46,1.91,0.39,18.24,7.268509988411,0.292808,66.54954297,-331,613,84.0,2026-07-22,2.63,55.9,False
59,000158,常山北明,12.37,-0.4,0.56,-48.67,12.412239132313,0.2699588,61.91146175,1418,1454,74.0,2026-07-22,-0.34,45.8,False
60,000159,国际实业,5.21,2.96,1.11,85.84,5.100612123293,0.1786556,55.52537286,-610,3198,66.0,2026-07-22,2.14,36.6,False
61,000166,申万宏源,4.68,0.21,0.13,12.43,4.645711560236,0.345284,63.95765593,-598,1019,83.6,2026-07-22,0.74,53.5,False
62,000301,东方盛虹,12.13,2.54,0.24,14.0,11.754571402571,0.2465776,74.31520068,293,110,84.4,2026-07-22,3.19,62.7,False
63,000333,美的集团,84.69,-0.13,0.13,12.74,84.171569608476,0.411476,78.869413,64,18,94.0,2026-07-22,0.62,74.1,False
64,000338,潍柴动力,27.8,3.54,1.06,19.46,27.153888425929,0.3474516,68.2305941,-111,430,81.2,2026-07-22,2.38,55.4,False
65,000400,许继电气,22.73,4.65,2.41,52.13,21.627825994422,0.300964,62.49233773,-680,1323,82.4,2026-07-22,5.1,51.5,False
66,000401,金隅冀东,3.61,1.12,0.14,-2.41,3.549928955595,0.1082276,52.99241636,344,3892,74.0,2026-07-22,1.69,39.2,False
67,000402,金 融 街,2.4,0.42,0.42,5.2,2.381756899499,0.42039,56.08292313,1445,3017,68.4,2026-07-22,0.77,38.4,False
68,000403,派林生物,9.6,0.31,0.73,99.31,9.539373418944,0.218408,58.57373498,1577,2306,66.8,2026-07-22,0.64,39.1,False
69,000404,长虹华意,7.49,0.0,0.52,11.3,7.516033230762,0.308452,65.86796298,-234,709,70.8,2026-07-22,-0.35,46.6,False
70,000407,胜利股份,3.84,2.13,1.14,23.47,3.757071607538,0.1457072,56.346991,460,2948,68.8,2026-07-22,2.21,38.8,False
71,000408,藏格矿业,80.45,5.08,0.82,20.05,76.61008858849,0.432684,70.38997517,370,280,82.4,2026-07-22,5.01,58.0,False
72,000409,云鼎科技,8.15,0.12,0.17,69.88,8.171580252671,0.078752,57.85781977,-1103,2504,74.8,2026-07-22,-0.26,43.3,False
73,000410,沈阳机床,4.67,1.3,0.33,-91.41,4.615679336071,0.264652,55.70271796,-255,3137,74.0,2026-07-22,1.18,41.2,False
74,000411,英特集团,9.26,1.31,0.41,16.31,9.182982984046,0.145042,58.16410415,-1094,2403,68.0,2026-07-22,0.84,39.6,False
75,000415,渤海租赁,4.18,-0.95,0.35,7.12,4.228846032448,0.2888516,57.27930573,1522,2691,76.0,2026-07-22,-1.16,43.5,False
76,000417,合百集团,5.67,1.8,2.6,17.2,5.563068614581,0.288802,56.84012929,-1159,2808,72.4,2026-07-22,1.92,41.2,False
77,000419,通程控股,4.58,0.66,0.55,22.18,4.559261145923,0.0593328,55.64806921,381,3160,67.2,2026-07-22,0.45,37.4,False
78,000420,吉林化纤,3.69,2.22,1.21,83.24,3.612764510864,0.2919028,55.75667879,161,3122,71.2,2026-07-22,2.14,39.7,False
79,000421,南京公用,5.2,1.17,0.58,10.32,5.15160800039,0.1036656,56.73083723,386,2842,72.0,2026-07-22,0.94,40.8,False
80,000422,湖北宜化,12.94,1.65,1.38,19.42,12.768286292592,0.2739404,59.55163225,-1232,2064,82.4,2026-07-22,1.34,49.1,False
81,000423,东阿阿胶,51.21,-0.45,0.34,18.01,50.850562090065,0.1524788,68.99833673,124,363,87.2,2026-07-22,0.71,60.2,False
82,000425,徐工机械,8.93,1.71,0.49,12.71,8.792126040532,0.3655604,71.452269,32,231,83.2,2026-07-22,1.57,59.4,False
83,000426,兴业银锡,33.83,6.62,4.21,11.23,32.141135174921,0.5078632,78.78287302,133,19,92.4,2026-07-22,5.25,72.8,False
84,000428,华天酒店,3.05,0.99,0.5,-12.43,3.015763198294,0.1873368,56.63614985,1658,2876,70.8,2026-07-22,1.14,40.1,False
85,000429,粤高速Ａ,14.44,1.26,0.25,16.7,14.163016226934,0.1068296,68.02870574,146,446,77.2,2026-07-22,1.96,52.5,False
86,000430,张家界,5.93,0.68,0.63,3.92,5.867836160262,0.150015490196,47.14426401,41,4968,73.6,2026-07-22,1.06,34.7,False
87,000488,ST晨鸣,1.94,2.65,0.54,-2.78,1.874151640456,0.2875552,48.94672887,143,4742,73.2,2026-07-22,3.51,35.8,False
88,000498,山东路桥,4.98,0.61,0.26,11.53,4.911802998691,0.1839144,64.8471708,1237,859,73.6,2026-07-22,1.39,47.7,False
89,000501,武商集团,6.88,0.44,0.3,10.72,6.844008630467,0.137038,56.84270805,145,2805,72.0,2026-07-22,0.53,40.9,False
90,000503,国新健康,6.39,0.47,0.63,-32.17,6.350679747286,0.2263668,54.29058112,1165,3544,76.4,2026-07-22,0.62,41.5,False
91,000504,南华生物,7.78,-0.77,1.2,57.82,7.902825796842,0.207624705882,58.67116068,-1225,2282,77.2,2026-07-22,-1.55,45.3,False
92,000505,京粮控股,5.32,0.95,0.58,118.81,5.240613213477,0.1215744,50.4097649,-559,4481,72.8,2026-07-22,1.51,36.7,False
93,000506,招金黄金,13.57,4.22,8.29,16.82,12.632739700995,0.4013008,76.08712568,240,59,85.2,2026-07-22,7.42,64.8,False
94,000507,珠海港,4.86,0.41,0.39,16.39,4.824637885837,0.2251516,53.08161463,149,3868,77.2,2026-07-22,0.73,41.0,False
95,000509,华塑控股,2.79,0.36,1.42,-298.48,2.772432241381,0.215716,58.27495241,-1293,2378,71.6,2026-07-22,0.63,41.7,False
96,000510,新金路,16.13,4.33,4.7,-51.48,15.919471554246,0.31526,60.26892762,353,1875,82.0,2026-07-22,1.32,49.4,False
97,000513,丽珠集团,30.48,-1.36,0.48,11.73,30.68312280813,0.1796976,65.77409293,179,720,84.0,2026-07-22,-0.66,55.3,False
98,000514,渝 开 发,3.63,0.55,0.39,23.72,3.584469065946,0.1187044,59.85961424,711,1980,72.0,2026-07-22,1.27,43.1,False
99,000516,国际医学,4.11,-0.96,0.48,-47.59,4.175719050646,0.1890332,52.97162075,-156,3895,74.8,2026-07-22,-1.57,39.6,False
100,000517,荣安地产,1.66,0.61,0.57,-46.44,1.642053778889,0.3034888,56.61093875,210,2884,66.8,2026-07-22,1.09,37.8,False
101,000518,四环生物,3.47,0.0,1.15,-78.94,3.580845153866,0.246391960784,57.46194763,-271,2636,73.2,2026-07-22,-3.1,42.1,False
102,000519,中兵红箭,13.79,2.6,2.16,87.88,13.569311169783,0.2792916,60.85317479,-1190,1725,87.6,2026-07-22,1.63,53.3,False
103,000520,凤凰航运,3.64,1.68,1.39,278.92,3.54906364031,0.2670292,59.14317409,696,2164,73.6,2026-07-22,2.56,43.5,False
104,000521,长虹美菱,4.78,0.0,0.41,17.52,4.787061898129,0.219182,58.37751863,240,2354,77.6,2026-07-22,-0.15,45.3,False
105,000523,红棉股份,2.71,0.74,0.51,26.19,2.688405190999,0.184682,55.66665648,-909,3155,69.6,2026-07-22,0.8,38.7,False
106,000524,岭南控股,8.25,0.24,0.53,42.06,8.172885437872,0.185231666667,56.85865038,24,2799,81.2,2026-07-22,0.94,46.2,False
107,000525,红太阳,4.31,1.17,1.03,438.64,4.190451139863,0.2104748,45.71973623,99,5071,71.6,2026-07-22,2.85,32.7,False
108,000526,学大教育,32.35,-1.97,3.33,10.87,31.804531557189,0.246666,75.99392966,30,62,83.6,2026-07-22,1.72,63.5,False
109,000528,柳    工,8.52,1.55,0.85,7.16,8.315519065809,0.2756748,61.00594168,241,1681,81.2,2026-07-22,2.46,49.5,False
110,000529,广弘控股,4.48,0.0,0.24,-297.63,4.470471679973,0.0880928,53.10648576,321,3864,68.8,2026-07-22,0.21,36.5,False
111,000530,冰山冷热,4.61,2.22,1.24,45.87,4.553377337794,0.2529636,51.43776463,298,4258,75.6,2026-07-22,1.24,38.9,False
112,000531,穗恒运Ａ,5.98,1.36,0.93,8.04,5.878899015057,0.2675,61.98330779,398,1435,70.0,2026-07-22,1.72,43.4,False
113,000532,华金资本,10.09,0.9,0.38,-161.33,10.065728247806,0.1664056,54.87812219,-436,3383,72.0,2026-07-22,0.24,39.5,False
114,000533,顺钠股份,8.68,10.01,3.97,88.63,7.986838101788,0.132558,52.8385827,-1022,3925,71.6,2026-07-22,8.68,37.8,False
115,000534,万泽股份,25.87,6.16,3.13,42.54,24.804115164167,0.1535436,63.11072648,-169,1196,68.0,2026-07-22,4.3,42.9,False
116,000536,华映科技,3.01,0.67,0.52,-9.37,3.014363158503,0.2389336,50.46265014,-1431,4465,76.8,2026-07-22,-0.14,38.8,False
117,000537,绿发电力,7.82,-0.76,0.87,45.18,7.719905516626,0.2994196,68.30746296,1962,420,75.2,2026-07-22,1.3,51.4,False
118,000538,云南白药,51.67,-0.15,0.25,11.31,51.36646960008,0.25776,66.62462395,162,603,90.4,2026-07-22,0.59,60.2,False
119,000539,粤电力Ａ,6.35,-1.7,4.95,-54.96,6.179342693096,0.3022004,73.47009438,467,132,85.6,2026-07-22,2.76,62.9,False
120,000541,佛山照明,4.86,1.04,0.25,71.38,4.834013335663,0.2004276,56.56685653,-14,2894,73.2,2026-07-22,0.54,41.4,False
121,000543,皖能电力,7.99,-0.13,0.93,10.19,7.913403187544,0.3190964,67.93154146,410,455,83.2,2026-07-22,0.97,56.5,False
122,000544,中原环保,7.31,0.97,0.28,5.12,7.22847895886,0.2038568,61.03100664,1449,1674,69.2,2026-07-22,1.13,42.2,False
123,000545,金浦钛业,2.41,1.26,1.7,-20.93,2.378323780343,0.2812712,51.803137,836,4183,80.8,2026-07-22,1.33,41.9,False
124,000546,金圆股份,4.11,4.05,2.01,-13.75,3.993825051741,0.1965056,53.28291828,-1159,3823,70.0,2026-07-22,2.91,37.3,False
125,000547,航天发展,14.41,3.3,4.0,-52.28,14.125952048517,0.3463608,54.33361731,1074,3531,72.8,2026-07-22,2.01,39.6,False
126,000548,湖南投资,4.05,0.75,0.68,32.72,4.027251372954,0.2602944,58.05084584,927,2441,66.8,2026-07-22,0.56,38.8,False
127,000550,江铃汽车,16.39,0.55,0.27,9.58,16.240287753503,0.1221792,66.71517785,44,596,76.0,2026-07-22,0.92,50.7,False
128,000551,创元科技,12.57,1.62,1.83,12.27,12.582657107905,0.2634388,59.43120714,-1339,2100,81.2,2026-07-22,-0.1,48.3,False
129,000552,甘肃能化,2.6,1.96,0.99,53.33,2.526296574448,0.2967412,54.68096138,1176,3439,73.2,2026-07-22,2.92,40.0,False
130,000553,安道麦A,5.14,0.98,0.21,5.26,5.054571090535,0.1697316,56.05218896,707,3026,64.8,2026-07-22,1.69,36.3,False
131,000554,泰山石油,6.82,2.4,7.71,12.1,6.59265475162,0.2682896,69.1311563,314,348,82.8,2026-07-22,3.45,57.2,False
132,000555,神州信息,10.47,-2.6,2.32,-27.62,10.675994202531,0.2507792,69.28244965,230,337,86.4,2026-07-22,-1.93,59.9,False
133,000557,西部创业,3.62,0.84,0.17,25.37,3.585527579312,0.0922292,53.99143173,301,3623,69.6,2026-07-22,0.96,37.6,False
134,000558,天府文旅,3.17,1.28,0.76,248.36,3.124918052124,0.2131816,48.4806234,288,4801,74.8,2026-07-22,1.44,36.3,False
135,000559,万向钱潮,10.6,1.24,0.35,35.6,10.532654452621,0.1817404,56.08614816,-679,3015,73.6,2026-07-22,0.64,41.3,False
136,000560,我爱我家,2.14,-0.47,1.52,231.19,2.129839992722,0.4053744,56.87075169,486,2791,75.6,2026-07-22,0.48,43.0,False
137,000561,烽火电子,7.14,1.85,0.54,-28.98,7.046445755049,0.2086832,55.4754014,129,3210,75.2,2026-07-22,1.33,41.7,False
138,000563,陕国投Ａ,3.01,0.0,0.29,10.57,3.00028424276,0.2894536,58.46308475,89,2330,76.8,2026-07-22,0.32,44.9,False
139,000564,供销大集,1.36,0.74,0.51,-44.99,1.347678249907,0.5424564,53.84464737,1023,3665,75.2,2026-07-22,0.91,40.5,False
140,000565,渝三峡Ａ,5.32,1.14,0.93,23.21,5.257106872886,0.1466524,55.98352754,488,3043,68.4,2026-07-22,1.2,38.3,False
141,000566,海南海药,5.08,-2.5,9.11,-21.55,5.043439041114,0.3826232,60.98647631,2636,1687,91.6,2026-07-22,0.72,55.9,False
142,000567,海德股份,5.5,2.61,0.57,6.4,5.425256303262,0.2167648,57.95222828,-868,2471,75.2,2026-07-22,1.38,43.6,False
143,000568,泸州老窖,85.36,-1.66,0.43,8.47,85.122632221974,0.3363632,72.73283635,781,159,90.8,2026-07-22,0.28,66.0,False
144,000570,苏常柴Ａ,4.77,1.71,1.28,11.31,4.701538097931,0.1775932,62.53849363,78,1308,66.8,2026-07-22,1.46,41.8,False
145,000571,新大洲A,6.0,-2.6,1.95,-38.11,6.093263422605,0.4820208,58.69062538,2302,2275,78.8,2026-07-22,-1.53,46.2,False
146,000572,海马汽车,3.47,1.76,1.35,-44.87,3.393399896609,0.1968552,53.01738537,-1036,3883,74.0,2026-07-22,2.26,39.2,False
147,000573,粤宏远Ａ,3.44,2.08,1.32,13.15,3.397178251207,0.2488792,61.32168317,223,1606,72.8,2026-07-22,1.26,44.6,False
148,000576,甘化科工,6.26,1.46,0.97,353.22,6.186162480055,0.0856912,54.36154812,-39,3520,76.8,2026-07-22,1.19,41.7,False
149,000581,威孚高科,17.01,0.65,0.41,10.98,16.820403373356,0.21079,62.72219414,1474,1273,76.8,2026-07-22,1.13,48.2,False
150,000582,北部湾港,11.9,2.15,1.12,32.65,11.633675083362,0.3220768,64.70392541,757,885,73.2,2026-07-22,2.29,47.4,False
151,000586,汇源通信,10.37,2.17,1.55,-90.45,10.256728214916,0.0753848,49.10658874,14,4719,66.8,2026-07-22,1.1,32.8,False
152,000589,贵州轮胎,4.28,0.71,0.57,9.23,4.236963565202,0.2454492,64.62579911,1190,900,70.8,2026-07-22,1.02,45.8,False
153,000590,古汉医药,7.81,-0.13,0.58,-68.62,7.826009541566,0.0765888,52.11404801,599,4102,68.0,2026-07-22,-0.2,35.4,False
154,000591,太阳能,4.54,1.11,0.91,24.16,4.453209249582,0.3308872,63.86586041,1628,1041,76.8,2026-07-22,1.95,49.0,False
155,000592,平潭发展,5.56,1.65,1.63,-1485.08,5.441607637962,0.2087604,56.10094276,-1239,3010,73.2,2026-07-22,2.18,41.1,True
156,000593,德龙汇能,19.54,0.0,2.98,119.49,19.865595177344,0.235598,56.90395682,-223,2785,76.0,2026-07-22,-1.64,43.2,False
157,000595,新能股份,5.52,9.96,0.4,797.41,4.958851163798,0.578985490196,59.531153,2258,2068,81.6,2026-07-22,11.32,48.6,False
158,000596,古井贡酒,92.63,-5.04,1.6,7.62,94.067139048001,0.3163904,76.62102745,156,45,90.8,2026-07-22,-1.53,69.6,False
159,000597,东北制药,4.63,-0.64,0.5,62.02,4.683684856292,0.173348,62.02418917,4,1428,77.6,2026-07-22,-1.15,48.1,False
160,000598,兴蓉环境,7.37,1.52,0.65,10.42,7.205143179453,0.3137536,66.43851386,448,623,78.4,2026-07-22,2.29,52.1,False
161,000599,青岛双星,4.36,1.87,0.82,62.98,4.323311627021,0.1424124,50.31656805,13,4498,71.2,2026-07-22,0.85,35.8,False
162,000600,建投能源,9.08,-0.77,2.87,6.83,9.036403449164,0.3264268,77.29611615,110,35,87.2,2026-07-22,0.48,67.4,False
163,000601,韶能股份,6.91,-1.29,6.33,174.16,6.865349396083,0.2976084,67.96479335,1156,451,87.6,2026-07-22,0.65,59.5,False
164,000603,盛达资源,24.83,10.01,10.13,53.94,21.997362077412,0.4647056,76.34834166,240,53,91.6,2026-07-22,12.88,69.9,False
165,000605,渤海股份,5.2,0.0,0.46,24.65,5.222163687941,0.0739272,55.2203093,385,3295,68.8,2026-07-22,-0.42,38.0,False
166,000607,华媒控股,3.22,0.94,0.59,-30.06,3.211967616315,0.0912336,52.94372901,-1162,3904,70.0,2026-07-22,0.25,37.1,False
167,000608,阳光股份,6.42,9.93,5.2,-51.27,5.817868865231,0.405510196078,60.23769652,1374,1886,67.6,2026-07-22,10.35,40.7,False
168,000609,*ST中迪,9.22,4.06,2.9,-15.94,8.940348096542,0.260888,47.36287688,164,4951,67.6,2026-07-22,3.13,32.0,False
169,000610,*ST西旅,5.11,1.59,0.7,-11.35,5.09659516542,0.271366,51.68732532,778,4207,72.0,2026-07-22,0.26,37.2,False
170,000612,焦作万方,11.18,5.08,2.68,6.52,10.788445153558,0.377244,66.66904124,899,600,80.8,2026-07-22,3.63,53.9,False
171,000615,*ST美谷,3.01,0.67,0.27,-6.23,2.98490177486,0.2988132,68.8868155,1169,374,71.6,2026-07-22,0.84,49.3,False
172,000617,中油资本,7.02,0.0,0.31,14.1,7.012917226888,0.3301552,63.70463291,-762,1075,80.0,2026-07-22,0.1,51.0,False
173,000619,海螺新材,4.2,1.69,0.99,-17.78,4.159996268426,0.0772288,53.31384422,-1223,3818,68.4,2026-07-22,0.96,36.5,False
174,000620,盈新发展,2.75,-1.08,1.58,-33.82,2.770465605859,0.3109956,51.81147562,-1691,4179,85.6,2026-07-22,-0.74,44.4,False
175,000623,吉林敖东,18.23,-0.44,0.56,6.29,18.305850612186,0.276542,63.64311777,-23,1089,82.0,2026-07-22,-0.41,52.2,False
176,000625,长安汽车,7.29,1.11,0.45,51.54,7.144765296402,0.2876864,66.80341884,762,584,80.0,2026-07-22,2.03,53.4,False
177,000626,远大控股,6.49,5.7,2.06,14.08,6.172873379456,0.1655112,50.71013913,124,4423,68.0,2026-07-22,5.14,34.5,False
178,000628,高新发展,36.88,0.52,2.86,1814.61,36.441555559962,0.2965732,59.60538921,2676,2052,77.6,2026-07-22,1.2,46.3,False
179,000629,钒钛股份,3.1,2.31,0.58,100.19,3.035123353878,0.3974484,66.75938495,-74,593,82.8,2026-07-22,2.14,55.3,False
180,000630,铜陵有色,6.3,3.28,2.1,15.78,6.147371544009,0.3945616,69.90110879,155,304,81.2,2026-07-22,2.48,56.8,False
181,000631,顺发恒能,2.93,2.45,0.43,238.1,2.836326860413,0.3099596,58.79535973,299,2244,68.8,2026-07-22,3.3,40.5,False
182,000632,ST三木,2.89,7.04,1.48,-5.81,2.771514267091,0.2284044,43.68786774,36,5148,68.4,2026-07-22,4.28,29.9,False
183,000633,合金投资,4.69,2.4,1.37,296.67,4.622244423512,0.1707344,56.07046455,1586,3020,68.8,2026-07-22,1.47,38.6,False
184,000635,英 力 特,5.96,2.58,0.73,-4.55,5.818641831763,0.1173864,49.16310025,-593,4711,69.2,2026-07-22,2.43,34.0,False
185,000636,风华高科,43.66,5.71,7.96,142.6,43.186630489936,0.3837292,52.01346314,-2027,4128,88.0,2026-07-22,1.1,45.8,False
186,000637,茂化实华,3.45,1.77,2.0,-15.87,3.394425195809,0.081018,58.854537,1848,2235,66.8,2026-07-22,1.64,39.3,False
187,000639,ST西王,1.39,0.0,2.19,-40.37,1.405211324687,0.3582824,41.95463101,-378,5180,78.8,2026-07-22,-1.08,33.1,False
188,000650,仁和药业,5.33,0.19,0.59,13.29,5.319009388882,0.15639,59.33647972,514,2119,82.8,2026-07-22,0.21,49.1,False
189,000651,格力电器,40.74,-0.29,0.25,9.38,40.564265430518,0.3827828,72.9475373,419,151,93.6,2026-07-22,0.43,68.3,False
