序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
1,000001,平安银行,11.43,1.33,0.48,3.82,11.289232305036,0.4052296,68.45438457,-863,1126,90.4,2026-07-29,1.25,61.9,False
2,000002,万  科Ａ,3.35,2.13,1.38,-1.68,3.240299715852,0.4302584,64.72706916,808,2159,77.2,2026-07-29,3.39,50.0,False
3,000006,深振业Ａ,6.57,0.92,0.77,294.57,6.41588688034,0.2876896,64.95884002,-426,2080,74.0,2026-07-29,2.4,48.1,False
4,000007,全新好,8.93,-2.51,1.16,-356.31,9.221519674794,0.2263368,57.839395,284,4281,64.0,2026-07-29,-3.16,37.0,False
5,000008,神州高铁,2.36,-0.42,0.43,-52.72,2.37506762415,0.323280181818,59.1348614,-657,3977,76.8,2026-07-29,-0.63,45.4,False
6,000009,中国宝安,7.15,10.0,1.99,264.01,6.466902651186,0.2118564,58.05671214,15,4225,78.4,2026-07-29,10.56,45.5,False
7,000010,*ST美丽,1.53,0.66,1.33,16.24,1.509284763459,0.3835288,61.40667774,1186,3255,68.0,2026-07-29,1.37,41.8,False
8,000011,深物业A,8.21,4.99,4.12,-44.91,7.766757490442,0.239258,68.84706738,2551,1038,81.6,2026-07-29,5.71,56.2,False
9,000012,南  玻Ａ,3.93,0.77,0.69,-30.3,3.872753149964,0.2392712,60.42938812,328,3594,75.6,2026-07-29,1.48,45.7,False
10,000014,沙河股份,10.35,3.6,2.79,-73.78,9.976708169079,0.1990948,65.90323041,157,1796,76.8,2026-07-29,3.74,50.6,False
11,000016,*ST康佳A,2.55,0.0,0.5,-8.35,2.546446992948,0.2704512,60.41798157,-2692,3598,74.4,2026-07-29,0.14,45.0,False
12,000017,深中华A,6.01,0.33,1.19,169.32,5.943284251625,0.1430436,66.83730767,-1192,1536,85.2,2026-07-29,1.12,56.9,False
13,000019,深粮控股,6.12,1.32,0.63,27.15,6.050224688809,0.1193528,57.13024542,400,4446,70.0,2026-07-29,1.15,40.0,False
14,000020,深华发Ａ,10.62,2.51,1.59,144.49,10.306898415797,0.072,68.51956604,1153,1116,67.2,2026-07-29,3.04,46.0,False
15,000021,深科技,36.75,-8.47,5.48,59.73,38.419057258303,0.3790188,68.77219037,1268,1049,92.4,2026-07-29,-4.34,63.5,False
16,000025,特  力Ａ,15.64,9.99,2.65,50.65,14.20514277031,0.2354108,64.70076124,-394,2172,75.2,2026-07-29,10.1,48.7,False
17,000026,飞亚达,16.55,2.8,1.74,25.8,15.871466800481,0.1947008,66.76238459,785,1553,68.0,2026-07-29,4.28,45.4,False
18,000027,深圳能源,6.41,-0.31,0.24,6.1,6.402240930209,0.262576,63.55344437,392,2541,76.0,2026-07-29,0.12,48.3,False
19,000028,国药一致,20.9,0.63,0.22,11.13,20.691424957818,0.1474136,68.27562771,-407,1164,73.6,2026-07-29,1.01,50.3,False
20,000029,深深房Ａ,20.06,-0.35,0.44,-1291.97,19.780096386204,0.2707052,67.71160288,2274,1312,66.0,2026-07-29,1.42,44.7,False
21,000030,富奥股份,4.27,0.71,0.31,14.72,4.235134557511,0.171454,66.82362957,-43,1540,68.8,2026-07-29,0.82,46.0,False
22,000031,大悦城,2.22,1.37,0.37,-10.76,2.18754388465,0.27258,63.09918141,1430,2702,72.8,2026-07-29,1.48,45.9,False
23,000032,深桑达Ａ,12.9,-4.94,3.01,-47.56,13.594586507775,0.2723964,62.38276017,724,2928,76.8,2026-07-29,-5.11,47.9,False
24,000034,神州数码,23.89,-5.65,3.48,25.73,25.021471741291,0.2803072,65.26388282,-1360,1995,92.4,2026-07-29,-4.52,60.3,False
25,000035,中国天楹,5.05,1.41,1.35,27.23,4.905867116514,0.2925176,70.14892725,-120,769,82.4,2026-07-29,2.94,57.8,False
26,000036,华联控股,3.93,-2.0,0.93,52.97,3.950699244848,0.2170656,65.54053364,290,1910,70.8,2026-07-29,-0.52,46.4,False
27,000037,深南电A,9.05,-2.37,3.4,113.4,9.171307071005,0.236668,63.32896348,1416,2621,82.8,2026-07-29,-1.32,52.4,False
28,000039,中集集团,8.73,0.34,1.06,56.32,8.545889430344,0.2588388,63.34308987,-768,2618,78.8,2026-07-29,2.15,49.9,False
29,000042,中洲控股,8.14,0.74,0.48,-20.43,8.060724498659,0.2378024,59.7556198,1164,3791,62.4,2026-07-29,0.98,37.3,False
30,000045,深纺织Ａ,9.68,1.04,1.4,55.19,9.555313793351,0.2057344,69.57116708,-579,879,84.0,2026-07-29,1.3,58.4,False
31,000048,京基智农,17.06,-5.8,1.3,-9.79,17.854006586506,0.246978,62.98576527,632,2743,70.4,2026-07-29,-4.45,44.3,False
32,000049,德赛电池,24.67,-0.56,0.95,29.68,24.704279456272,0.2141076,68.43307646,-341,1132,83.6,2026-07-29,-0.14,57.2,False
33,000050,深天马Ａ,6.43,-2.13,0.77,-28.13,6.453305026003,0.2848676,68.02519575,148,1227,77.6,2026-07-29,-0.36,52.8,False
34,000055,方大集团,3.39,-0.29,0.77,32.27,3.383767499874,0.2212604,61.20714218,986,3330,70.4,2026-07-29,0.18,43.1,False
35,000056,*ST皇庭,1.86,-2.11,0.75,-17.02,1.900801725521,0.3823396,65.58946523,-306,1902,69.2,2026-07-29,-2.15,45.4,False
36,000058,深 赛 格,6.69,3.24,0.74,83.34,6.428844017668,0.1644032,60.78379818,-1133,3481,74.8,2026-07-29,4.06,45.5,False
37,000059,华锦股份,4.66,0.87,0.67,42.01,4.619283559518,0.1703304,64.16289413,401,2338,76.0,2026-07-29,0.88,48.8,False
38,000060,中金岭南,6.21,-1.27,1.12,13.69,6.245520837515,0.3971424,71.57401306,972,540,78.8,2026-07-29,-0.57,56.4,True
39,000061,农 产 品,5.95,1.19,0.58,21.87,5.841132311859,0.2073596,70.87712427,1049,651,73.2,2026-07-29,1.86,51.9,False
40,000062,深圳华强,20.92,-2.83,0.93,27.23,21.130583401073,0.2323392,61.68299853,-123,3164,79.6,2026-07-29,-1.0,49.1,False
41,000063,中兴通讯,33.56,-1.53,1.51,30.63,33.802083175735,0.405148,59.16456975,-703,3962,92.4,2026-07-29,-0.72,54.7,False
42,000065,北方国际,9.35,0.75,0.54,24.57,9.204624570619,0.247764,68.7795045,1019,1048,72.8,2026-07-29,1.58,50.1,False
43,000066,中国长城,13.33,-4.03,2.4,-128.56,13.871576549411,0.289452,52.91149538,-549,5028,85.6,2026-07-29,-3.9,45.3,False
44,000068,华控赛格,2.77,0.36,0.58,-38.38,2.760738103591,0.219658,55.71725563,420,4708,70.0,2026-07-29,0.34,39.0,False
45,000069,华侨城Ａ,1.76,2.33,0.59,-2.58,1.708885056401,0.380534,59.40002391,863,3874,74.0,2026-07-29,2.99,44.0,False
46,000070,特发信息,12.28,-3.46,2.81,-279.6,12.691315205449,0.217534,51.75637292,-169,5098,78.8,2026-07-29,-3.24,40.8,False
47,000078,ST海王,1.61,-3.59,2.05,73.07,1.654827072825,0.2976224,54.61737771,-806,4864,84.4,2026-07-29,-2.71,46.1,False
48,000088,盐 田 港,4.46,1.36,0.4,17.03,4.41729757254,0.166964,63.78036294,-1463,2464,74.8,2026-07-29,0.97,47.7,False
49,000089,深圳机场,6.73,1.36,0.36,13.37,6.628824063913,0.1424584,65.62282327,710,1888,75.2,2026-07-29,1.53,49.3,False
50,000090,天健集团,3.32,0.91,0.44,-66.52,3.283414673886,0.2795288,65.08391782,-1006,2050,65.6,2026-07-29,1.11,42.7,False
51,000096,广聚能源,7.68,1.32,0.67,82.9,7.557771246467,0.1052608,62.10510788,533,3026,70.0,2026-07-29,1.62,43.5,False
52,000099,中信海直,14.44,2.05,0.72,30.07,14.054222223173,0.1419448,61.23079572,-261,3320,77.6,2026-07-29,2.74,47.5,False
53,000100,TCL科技,4.71,-4.46,2.27,15.74,4.863100873161,0.4440124,67.29653168,-332,1412,87.2,2026-07-29,-3.15,58.7,False
54,000151,中成股份,9.56,1.06,1.14,49.99,9.406697663175,0.190198,66.71347356,1418,1571,74.0,2026-07-29,1.63,49.4,False
55,000153,丰原药业,5.46,0.74,0.77,17.14,5.414445175888,0.141544,64.26311807,-340,2306,72.0,2026-07-29,0.84,46.3,False
56,000155,川能动力,12.72,0.71,2.13,22.01,12.57393948819,0.2897176,65.61713971,-1643,1891,92.0,2026-07-29,1.16,60.4,False
57,000156,华数传媒,6.87,1.33,0.33,30.28,6.757056227903,0.1131992,64.2628466,-342,2307,72.0,2026-07-29,1.67,46.3,False
