序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
153,000590,古汉医药,8.09,1.38,0.66,-71.08,7.930033282409,0.0940936,56.73872787,-760,4531,67.6,2026-07-27,2.02,38.4,False
154,000591,太阳能,4.4,-1.35,0.54,23.42,4.44157617697,0.3059116,61.58396656,-590,3220,76.4,2026-07-27,-0.94,47.1,False
155,000592,平潭发展,5.8,-0.34,3.72,-1549.18,5.663836400529,0.2643916,71.40738641,336,565,78.0,2026-07-27,2.4,55.7,True
156,000593,德龙汇能,16.61,-3.82,2.92,101.57,16.772297520812,0.2933752,58.11777616,-579,4227,76.0,2026-07-27,-0.97,44.2,False
157,000595,新能股份,5.59,-4.93,4.22,807.52,5.83992458758,0.306400196078,56.88691894,-975,4491,92.8,2026-07-27,-4.28,52.8,False
158,000596,古井贡酒,87.75,0.0,0.7,7.22,87.629403552733,0.277678,66.06557243,-1085,1768,90.0,2026-07-27,0.14,59.5,False
159,000597,东北制药,4.58,-0.43,0.29,61.35,4.578824932269,0.1230748,63.49726233,-227,2575,77.2,2026-07-27,0.03,49.0,False
160,000598,兴蓉环境,7.2,-2.04,0.38,10.18,7.26844835962,0.210536,68.10859179,-709,1230,78.8,2026-07-27,-0.94,53.7,False
161,000599,青岛双星,4.53,1.12,0.71,65.43,4.449169502143,0.120384,56.78793138,-60,4512,72.0,2026-07-27,1.82,40.9,False
162,000600,建投能源,8.57,-2.28,1.16,6.44,8.6511625632,0.2966468,74.65809414,147,220,88.0,2026-07-27,-0.94,65.7,False
163,000601,韶能股份,6.4,-1.08,2.46,161.3,6.351678488592,0.281016,61.37771166,732,3296,87.2,2026-07-27,0.76,53.5,False
164,000603,盛达资源,24.04,-3.57,4.09,52.22,24.366726368169,0.318054,67.60359593,-845,1361,93.6,2026-07-27,-1.34,63.3,False
165,000605,渤海股份,5.37,0.75,0.58,25.45,5.303922970022,0.0539376,61.45572364,1014,3269,69.2,2026-07-27,1.25,42.5,False
166,000607,华媒控股,3.39,2.73,0.77,-31.65,3.266519618981,0.1450452,61.52392029,-975,3244,70.4,2026-07-27,3.78,43.3,False
167,000608,阳光股份,6.46,-2.71,1.85,-51.59,6.467050270678,0.32438627451,61.6759529,-653,3188,76.8,2026-07-27,-0.11,47.4,False
168,000609,*ST中迪,9.19,0.11,1.11,-15.89,9.019832603698,0.1964012,52.47928396,-89,5073,68.4,2026-07-27,1.89,35.9,False
169,000610,*ST西旅,5.42,2.46,0.68,-12.04,5.218732795444,0.2430288,61.09630204,447,3381,73.2,2026-07-27,3.86,44.7,False
170,000612,焦作万方,10.42,-1.88,1.09,6.08,10.544448333111,0.3487472,70.94850439,710,643,78.8,2026-07-27,-1.18,55.9,False
171,000615,*ST美谷,2.97,-0.34,0.17,-6.14,2.970532244109,0.3395736,63.35638305,-1128,2616,73.2,2026-07-27,-0.02,46.4,False
172,000617,中油资本,6.88,-0.15,0.24,13.82,6.81514718471,0.3402784,64.54567625,-915,2221,80.0,2026-07-27,0.95,51.6,False
173,000619,海螺新材,4.32,0.93,0.7,-18.29,4.276574511705,0.0850332,59.97973464,-66,3745,69.2,2026-07-27,1.02,41.5,False
174,000620,盈新发展,2.69,-1.47,1.81,-33.08,2.699044267693,0.3463852,60.12601585,353,3698,86.4,2026-07-27,-0.34,51.9,False
175,000623,吉林敖东,17.75,-1.55,0.47,6.13,17.920650063599,0.2710644,71.72219413,470,507,80.8,2026-07-27,-0.95,58.0,False
176,000625,长安汽车,7.28,0.28,0.53,51.47,7.244191076664,0.2819032,70.51684908,195,710,80.8,2026-07-27,0.49,57.0,False
