序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
48,000088,盐 田 港,4.44,-0.67,0.53,16.95,4.452903612721,0.2868356,71.98268456,2092,372,74.8,2026-07-30,-0.29,53.8,False
49,000089,深圳机场,6.72,-0.74,0.43,13.35,6.735695719301,0.1963268,66.5810944,737,1151,76.4,2026-07-30,-0.23,50.9,False
50,000090,天健集团,3.32,0.91,0.48,-66.52,3.299409970873,0.2268928,62.44511958,-304,2354,65.2,2026-07-30,0.62,40.7,False
51,000096,广聚能源,7.68,0.66,0.58,82.9,7.664741848087,0.1034236,64.29612865,1259,1767,69.2,2026-07-30,0.2,44.5,False
52,000099,中信海直,14.41,0.14,0.65,30.01,14.37218770531,0.1606916,62.30453581,918,2402,78.4,2026-07-30,0.26,48.8,False
53,000100,TCL科技,4.8,1.69,2.1,16.04,4.774972263586,0.4364604,64.92967651,-184,1596,87.2,2026-07-30,0.52,56.6,False
54,000151,中成股份,9.58,1.05,1.08,50.1,9.492192534602,0.1985252,61.63129513,-1068,2639,72.4,2026-07-30,0.93,44.6,False
55,000153,丰原药业,5.41,0.37,0.98,16.98,5.427922616269,0.1483616,65.0914003,752,1554,72.0,2026-07-30,-0.33,46.9,False
56,000155,川能动力,12.28,0.16,1.58,21.24,12.575146046122,0.2712808,64.67742206,227,1664,92.0,2026-07-30,-2.35,59.5,False
57,000156,华数传媒,7.0,2.19,0.41,30.86,6.855979524855,0.1354576,63.76407145,381,1926,71.6,2026-07-30,2.1,45.7,False
58,000157,中联重科,7.61,-1.55,0.41,18.61,7.662139153909,0.338748,76.03066194,597,144,86.4,2026-07-30,-0.68,65.7,False
59,000158,常山北明,13.16,5.11,1.7,-51.78,12.735272471394,0.2053936,59.50971191,116,3326,75.2,2026-07-30,3.34,44.8,False
60,000159,国际实业,5.3,1.53,0.92,87.32,5.288173381487,0.2442924,60.18795872,315,3089,67.6,2026-07-30,0.22,40.7,False
61,000166,申万宏源,4.69,-0.21,0.17,12.46,4.68049879123,0.3860668,68.41685989,-298,778,82.0,2026-07-30,0.2,56.1,False
62,000301,东方盛虹,11.86,-0.34,0.24,13.68,11.978809452425,0.2103088,70.62382187,-376,516,85.6,2026-07-30,-0.99,60.5,False
63,000333,美的集团,86.54,-2.71,0.44,13.02,88.229435458183,0.4630572,84.57549199,-3,5,94.4,2026-07-30,-1.91,79.8,False
64,000338,潍柴动力,27.73,6.82,1.27,19.41,26.015041895896,0.3892684,67.89264825,-505,890,82.8,2026-07-30,6.59,56.2,False
65,000400,许继电气,22.72,-1.05,1.17,52.1,22.964737754595,0.2865732,71.32269164,30,433,88.4,2026-07-30,-1.07,63.0,False
66,000401,金隅冀东,3.65,-0.27,0.19,-2.44,3.663681841599,0.1435012,58.28339101,398,3699,72.4,2026-07-30,-0.37,42.2,False
67,000402,金 融 街,2.47,0.41,0.78,5.35,2.455213805728,0.3907888,56.69117693,-1225,4123,69.2,2026-07-30,0.6,39.2,False
68,000403,派林生物,10.37,-0.48,0.62,107.27,10.397005721521,0.2232424,64.28012368,785,1773,66.0,2026-07-30,-0.26,42.4,False
69,000404,长虹华意,7.69,0.13,0.8,11.6,7.725878298392,0.2660108,69.56926029,-63,630,69.6,2026-07-30,-0.46,48.4,False
70,000407,胜利股份,3.93,0.77,0.74,24.02,3.90762350494,0.17139,61.79518126,716,2589,71.2,2026-07-30,0.57,44.0,False
71,000408,藏格矿业,80.63,1.04,0.46,20.1,80.139107482685,0.3738104,74.60691636,601,191,84.4,2026-07-30,0.61,63.0,False
72,000409,云鼎科技,8.79,3.29,0.98,75.37,8.566818554739,0.135946,63.72948486,-68,1936,74.0,2026-07-30,2.61,47.2,False
73,000410,沈阳机床,4.91,1.66,0.45,-96.1,4.888940647667,0.2268356,58.85305214,500,3525,74.4,2026-07-30,0.43,43.8,False
74,000411,英特集团,9.43,-0.32,0.34,16.61,9.419168105323,0.1634972,66.00083912,629,1308,68.8,2026-07-30,0.11,45.4,False
75,000415,渤海租赁,4.41,0.0,0.69,7.51,4.411602623457,0.2540436,63.55048091,338,2001,80.0,2026-07-30,-0.04,50.8,False
76,000417,合百集团,5.77,2.3,4.0,17.5,5.765762407493,0.2792892,62.23915426,-1443,2431,83.2,2026-07-30,0.07,51.8,False
77,000419,通程控股,4.83,-0.21,0.66,23.4,4.855610467309,0.1089948,66.56104224,1406,1160,67.2,2026-07-30,-0.53,44.7,False
78,000420,吉林化纤,3.77,0.0,0.99,85.05,3.762863579867,0.2224656,54.84916777,-85,4547,72.0,2026-07-30,0.19,39.5,False
79,000421,南京公用,5.37,0.19,0.59,10.65,5.370526885192,0.1285596,61.30585183,-861,2730,72.0,2026-07-30,-0.01,44.1,False
80,000422,湖北宜化,13.15,0.15,1.16,19.74,13.223600983481,0.2555404,63.69087902,-283,1948,86.0,2026-07-30,-0.56,54.8,False
81,000423,东阿阿胶,54.37,-1.57,0.75,19.12,54.942495687252,0.2134012,78.1054826,5,78,86.8,2026-07-30,-1.04,67.8,False
82,000425,徐工机械,8.93,-2.83,1.06,12.71,9.068220690537,0.377806,78.70753929,45,65,85.2,2026-07-30,-1.52,67.1,False
83,000426,兴业银锡,31.96,1.46,2.75,10.61,32.238352492375,0.3678516,68.84365579,-466,717,90.4,2026-07-30,-0.86,62.2,False
84,000428,华天酒店,4.21,9.92,11.54,-17.16,4.165683029923,0.298618,62.05189642,-2225,2498,88.4,2026-07-30,1.06,54.9,False
85,000429,粤高速Ａ,14.2,-0.42,0.6,16.43,14.461852711517,0.1223488,70.85927386,-6,484,78.0,2026-07-30,-1.81,55.3,False
86,000430,张家界,6.3,0.16,1.0,4.17,6.341237322778,0.2044024,56.0770588,-276,4274,74.8,2026-07-30,-0.65,41.9,False
87,000488,ST晨鸣,1.98,1.54,0.25,-2.84,1.966782217518,0.311496,54.12199481,-874,4688,72.4,2026-07-30,0.67,39.2,False
88,000498,山东路桥,5.06,-0.2,0.46,11.71,5.042629601605,0.2421924,65.2438805,-255,1500,73.6,2026-07-30,0.34,48.0,False
89,000501,武商集团,7.19,0.28,0.57,11.21,7.18009701633,0.2553352,70.04558358,807,585,71.6,2026-07-30,0.14,50.2,False
90,000503,国新健康,7.32,2.23,1.49,-36.85,7.225266248542,0.2335104,57.32398991,91,3963,86.4,2026-07-30,1.31,49.5,False
91,000504,南华生物,7.5,1.49,0.94,55.74,7.482518184277,0.197446862745,67.03555253,612,1042,72.4,2026-07-30,0.23,48.5,False
92,000505,京粮控股,5.54,0.18,0.45,123.72,5.567433283839,0.1321104,54.79281945,232,4568,74.0,2026-07-30,-0.49,40.5,False
93,000506,招金黄金,14.52,10.0,11.47,17.99,13.508464274233,0.3774968,76.24387169,1847,136,85.2,2026-07-30,7.49,65.0,False
94,000507,珠海港,5.08,0.59,0.69,17.13,5.043925069939,0.2767924,60.80207018,-144,2893,79.2,2026-07-30,0.72,48.2,False
95,000509,华塑控股,2.97,4.58,2.0,-317.74,2.876661982507,0.189698,57.73376591,-1587,3850,66.0,2026-07-30,3.24,38.1,False
96,000510,新金路,13.95,7.31,7.34,-44.52,13.40097308073,0.318028,50.79480673,-1182,5074,74.0,2026-07-30,4.1,37.6,False
97,000513,丽珠集团,30.77,-0.77,0.59,11.84,31.05026541605,0.1813616,69.29427999,297,671,83.6,2026-07-30,-0.9,57.9,False
98,000514,渝 开 发,3.8,0.8,0.77,24.83,3.798469378318,0.1152324,63.94413131,1342,1866,72.8,2026-07-30,0.04,46.6,False
99,000516,国际医学,4.25,0.71,0.49,-49.21,4.243717727619,0.2465768,58.77659638,563,3545,77.6,2026-07-30,0.15,45.6,False
100,000517,荣安地产,1.93,2.66,1.07,-53.99,1.886687334775,0.3070764,59.95450937,-551,3181,78.4,2026-07-30,2.3,47.0,False
101,000518,四环生物,3.54,2.61,1.49,-80.54,3.509948368267,0.3142644,67.6221854,691,937,72.0,2026-07-30,0.86,48.7,False
102,000519,中兵红箭,14.29,2.07,2.22,91.07,14.042543992009,0.3050548,65.86628017,-848,1337,85.2,2026-07-30,1.76,56.1,False
103,000520,凤凰航运,3.7,1.37,0.74,283.52,3.730895555412,0.1728928,58.75325209,230,3554,77.6,2026-07-30,-0.83,45.6,False
104,000521,长虹美菱,4.93,0.41,0.41,18.07,4.923058822023,0.2704684,68.24630285,361,811,74.0,2026-07-30,0.14,50.5,False
105,000523,红棉股份,2.87,-0.35,1.33,27.74,2.903809915946,0.2365024,70.66098974,2471,512,71.2,2026-07-30,-1.16,50.3,False
106,000524,岭南控股,9.18,2.46,1.18,46.8,9.136449416726,0.166651666667,61.85200182,145,2571,85.2,2026-07-30,0.48,52.7,False
107,000525,红太阳,4.6,-1.29,1.38,468.16,4.710391989168,0.2313656,52.93191575,192,4865,76.8,2026-07-30,-2.34,40.7,False
108,000526,学大教育,35.47,-2.37,5.47,11.92,35.446478879546,0.4120312,84.09251649,68,6,78.4,2026-07-30,0.07,65.9,False
109,000528,柳    工,8.71,-1.69,1.14,7.32,8.841182790097,0.2783312,72.34443191,432,340,84.8,2026-07-30,-1.48,61.3,False
110,000529,广弘控股,4.71,0.43,0.37,-312.91,4.712183744993,0.0884276,56.31433479,123,4224,69.2,2026-07-30,-0.05,39.0,False
111,000530,冰山冷热,4.85,1.04,1.02,48.26,4.843798480355,0.2007588,57.61428374,-1140,3887,72.0,2026-07-30,0.13,41.5,False
112,000531,穗恒运Ａ,5.86,0.86,0.46,7.88,5.82680619055,0.191138,61.41090045,126,2702,64.4,2026-07-30,0.57,39.5,False
113,000532,华金资本,10.66,0.85,0.56,-170.44,10.712053780638,0.1295596,55.26716381,-886,4461,72.0,2026-07-30,-0.49,39.8,False
114,000533,顺钠股份,10.49,-3.94,12.18,107.11,11.294503895607,0.2570864,66.31137556,-1072,1221,94.8,2026-07-30,-7.12,62.9,False
115,000534,万泽股份,25.2,0.84,1.38,41.44,25.284382854097,0.2527204,64.49803052,-1129,1703,74.8,2026-07-30,-0.33,48.2,False
116,000536,华映科技,3.18,2.91,1.37,-9.9,3.09727798417,0.276662,58.44008494,509,3649,78.8,2026-07-30,2.67,46.1,False
117,000537,绿发电力,7.71,0.92,0.58,44.54,7.648546478842,0.2281436,62.22439511,-687,2435,72.0,2026-07-30,0.8,44.8,False
118,000538,云南白药,52.4,-0.66,0.36,11.47,52.567498688276,0.2731724,74.39215046,-51,197,91.2,2026-07-30,-0.32,67.8,False
119,000539,粤电力Ａ,5.57,2.2,1.84,-48.21,5.556621308928,0.2212416,60.89341783,-954,2861,74.0,2026-07-30,0.24,45.1,False
120,000541,佛山照明,5.03,0.8,0.31,73.87,5.005774522238,0.2799204,66.56908612,1313,1155,73.2,2026-07-30,0.48,48.7,False
121,000543,皖能电力,7.97,-0.13,0.65,10.17,7.967457894119,0.309928,66.81909612,70,1093,78.0,2026-07-30,0.03,52.1,False
122,000544,中原环保,7.39,-0.4,0.26,5.18,7.383468588925,0.295398,62.41523949,53,2367,68.8,2026-07-30,0.09,42.9,False
123,000545,金浦钛业,2.47,0.82,1.36,-21.45,2.469847626876,0.2575056,49.72344186,-195,5118,78.8,2026-07-30,0.01,39.2,False
124,000546,金圆股份,4.34,1.17,0.81,-14.52,4.356158322284,0.2063588,62.51976578,-323,2328,71.6,2026-07-30,-0.37,44.8,False
125,000547,航天发展,14.25,3.64,2.23,-51.7,13.913185511487,0.210442,51.63913453,91,5012,73.2,2026-07-30,2.42,37.8,False
126,000548,湖南投资,4.24,0.0,1.02,34.26,4.270103140223,0.1362128,63.77605834,485,1921,67.2,2026-07-30,-0.7,42.9,False
127,000550,江铃汽车,16.88,-1.29,0.5,9.86,16.995123433223,0.094574,70.64956572,358,513,75.6,2026-07-30,-0.68,53.4,False
128,000551,创元科技,12.64,4.9,3.18,12.33,12.358520780738,0.246986,66.75517499,-739,1108,73.2,2026-07-30,2.28,48.9,False
129,000552,甘肃能化,2.59,-0.77,1.06,53.12,2.604192073533,0.2688932,54.49683222,-23,4621,74.8,2026-07-30,-0.54,40.8,False
130,000553,安道麦A,5.3,-0.93,0.18,5.42,5.342334469686,0.1800716,58.79978589,-447,3539,65.2,2026-07-30,-0.79,38.3,False
131,000554,泰山石油,6.36,-1.4,3.92,11.29,6.439092594073,0.2558004,68.30357978,2998,797,80.0,2026-07-30,-1.23,54.6,False
132,000555,神州信息,11.42,1.51,3.16,-30.13,11.148010240499,0.2543496,73.99111752,665,222,81.6,2026-07-30,2.44,60.4,False
133,000557,西部创业,3.66,0.27,0.34,25.65,3.670974442592,0.1250204,59.38549272,235,3375,68.8,2026-07-30,-0.3,40.9,False
134,000558,天府文旅,3.4,2.41,1.28,266.38,3.367130714444,0.2418012,53.61301088,415,4760,77.2,2026-07-30,0.98,41.4,False
135,000559,万向钱潮,11.13,3.92,0.82,37.38,10.774458673082,0.200234,61.53304568,-110,2669,74.8,2026-07-30,3.3,46.0,False
136,000560,我爱我家,2.24,0.9,1.43,241.99,2.238388251046,0.39516,61.3671906,1308,2715,74.8,2026-07-30,0.07,45.9,False
137,000561,烽火电子,7.51,0.0,0.82,-30.49,7.502840625275,0.2154752,60.79616672,591,2896,78.8,2026-07-30,0.1,47.9,False
138,000563,陕国投Ａ,3.09,-0.64,0.47,10.85,3.097761539753,0.2902372,64.76021609,275,1640,75.6,2026-07-30,-0.25,49.0,False
139,000564,供销大集,1.42,1.43,0.8,-46.97,1.42492148704,0.5038888,55.34296659,88,4445,77.6,2026-07-30,-0.35,42.9,False
140,000565,渝三峡Ａ,5.58,0.72,1.12,24.35,5.60466529817,0.113534,55.74955122,82,4361,69.2,2026-07-30,-0.44,38.6,False
141,000566,海南海药,5.93,-0.34,15.8,-25.16,5.81881702078,0.402292,69.2333183,3221,677,91.6,2026-07-30,1.91,63.4,False
142,000567,海德股份,6.15,1.15,0.76,7.16,6.142500244778,0.2188584,64.31513133,-806,1764,78.8,2026-07-30,0.12,50.7,False
143,000568,泸州老窖,90.41,-0.14,0.68,8.97,90.732586048067,0.3625064,75.77824902,-17,151,92.0,2026-07-30,-0.36,69.7,False
144,000570,苏常柴Ａ,4.92,0.61,1.05,11.67,4.915751443259,0.2070516,62.38981401,494,2372,67.6,2026-07-30,0.09,42.2,False
145,000571,新大洲A,5.69,5.18,2.3,-36.14,5.572026245823,0.3704356,49.67979635,-66,5119,68.4,2026-07-30,2.12,34.0,False
146,000572,海马汽车,3.78,-0.26,2.45,-48.87,3.805519349083,0.250006,67.34942432,618,986,80.8,2026-07-30,-0.67,54.4,False
147,000573,粤宏远Ａ,3.51,0.86,1.75,13.42,3.538792081244,0.2228732,61.03346891,-320,2820,73.6,2026-07-30,-0.81,44.9,False
148,000576,甘化科工,6.7,2.13,1.15,378.05,6.665241551033,0.1241388,60.17371406,-1059,3094,80.4,2026-07-30,0.52,48.4,False
149,000581,威孚高科,17.86,-0.33,0.71,11.53,17.813495449273,0.1896616,65.78729985,-398,1352,78.8,2026-07-30,0.26,51.8,False
150,000582,北部湾港,12.5,-0.08,1.04,34.3,12.395511829734,0.342194,73.12188695,1950,280,81.6,2026-07-30,0.84,59.7,False
151,000586,汇源通信,10.75,4.47,1.87,-93.76,10.41912465331,0.0953484,57.87253546,376,3816,67.6,2026-07-30,3.18,39.1,False
152,000589,贵州轮胎,4.35,-0.68,0.94,9.38,4.376346561647,0.259174,64.56040378,433,1684,71.2,2026-07-30,-0.6,46.0,False
153,000590,古汉医药,8.14,1.5,0.55,-71.52,8.082682346723,0.1107828,58.20094919,1122,3722,67.2,2026-07-30,0.71,39.1,False
154,000591,太阳能,4.53,0.0,0.63,24.11,4.519676595556,0.3062512,60.6108094,-1261,2957,74.4,2026-07-30,0.23,45.1,False
155,000592,平潭发展,5.84,4.85,4.35,-1559.87,5.716328156211,0.2484664,64.98308632,1390,1584,77.2,2026-07-30,2.16,50.2,True
156,000593,德龙汇能,16.92,10.01,1.72,103.47,16.297345471892,0.2763028,57.32516205,341,3961,74.0,2026-07-30,3.82,42.4,False
157,000595,新能股份,5.42,9.94,2.46,782.96,5.106118915445,0.215423529412,52.19569246,-1,4950,89.2,2026-07-30,6.15,46.6,False
158,000596,古井贡酒,92.74,0.16,1.13,7.63,94.883064749213,0.2960772,72.52499134,857,320,84.4,2026-07-30,-2.26,61.2,False
159,000597,东北制药,4.57,0.22,0.4,61.22,4.581440554971,0.1595932,62.18809475,-1009,2446,76.4,2026-07-30,-0.25,47.5,False
160,000598,兴蓉环境,7.26,-1.89,0.51,10.27,7.322960430126,0.3143296,73.87788807,411,232,77.2,2026-07-30,-0.86,57.0,False
161,000599,青岛双星,4.65,0.65,1.0,67.16,4.622079566475,0.1922204,60.250979,439,3069,72.0,2026-07-30,0.6,43.4,False
162,000600,建投能源,8.56,0.23,1.32,6.44,8.612837687771,0.260022,67.42413796,-356,972,76.0,2026-07-30,-0.61,51.2,False
163,000601,韶能股份,6.37,2.25,2.55,160.51,6.325240246973,0.2320308,58.68666346,-185,3579,79.2,2026-07-30,0.71,46.5,False
164,000603,盛达资源,25.42,5.61,6.54,55.22,24.680706422172,0.286086,64.2444841,-1270,1784,93.2,2026-07-30,3.0,59.9,False
165,000605,渤海股份,5.57,1.64,0.59,26.4,5.556836515126,0.0681852,56.36305749,-1127,4207,69.2,2026-07-30,0.24,39.0,False
166,000607,华媒控股,3.52,2.92,0.97,-32.86,3.465292395568,0.1034924,59.25230479,15,3417,70.8,2026-07-30,1.58,42.0,False
167,000608,阳光股份,6.07,7.62,3.52,-48.48,5.813352652551,0.2663368,58.7222691,308,3568,74.0,2026-07-30,4.41,43.5,False
168,000609,*ST中迪,9.19,2.8,1.63,-15.89,9.045551854216,0.2524016,52.00240399,9,4970,66.8,2026-07-30,1.6,34.7,False
169,000610,*ST西旅,5.63,1.81,0.81,-12.51,5.543328752219,0.1477212,61.77794077,2051,2601,72.8,2026-07-30,1.56,45.0,False
170,000612,焦作万方,11.18,2.01,1.65,6.52,11.065003569674,0.2829028,65.61223174,-271,1398,80.0,2026-07-30,1.04,52.5,False
171,000615,*ST美谷,3.04,0.0,0.31,-6.29,3.035933697085,0.2807444,63.45699838,629,2030,70.8,2026-07-30,0.13,44.9,False
172,000617,中油资本,7.19,0.28,0.35,14.45,7.170886323049,0.348148,70.86845043,307,483,76.4,2026-07-30,0.27,54.1,False
173,000619,海螺新材,4.43,-0.23,0.97,-18.76,4.440685959531,0.0850936,59.41111273,-900,3362,68.4,2026-07-30,-0.24,40.6,False
174,000620,盈新发展,2.66,3.91,3.05,-32.71,2.600105856182,0.2600836,51.59389934,-280,5017,82.4,2026-07-30,2.3,42.5,False
175,000623,吉林敖东,18.33,0.16,0.67,6.33,18.223156250966,0.2629352,67.66983917,125,931,80.0,2026-07-30,0.59,54.1,False
176,000625,长安汽车,7.84,0.13,1.04,55.43,7.772302520985,0.3364688,77.70289628,134,90,82.4,2026-07-30,0.87,64.0,False
177,000626,远大控股,6.89,0.0,1.11,14.95,6.974791569505,0.1709604,55.74900294,-570,4362,71.6,2026-07-30,-1.22,39.9,False
178,000628,高新发展,36.67,5.74,3.98,1804.27,35.285239856091,0.1930964,58.19256635,89,3724,79.6,2026-07-30,3.92,46.3,False
179,000629,钒钛股份,3.08,0.65,0.56,99.54,3.068634045035,0.3908584,64.416808,508,1729,80.8,2026-07-30,0.37,52.0,False
180,000630,铜陵有色,6.21,1.97,1.45,15.55,6.128597217685,0.3593476,66.7174474,-474,1114,86.0,2026-07-30,1.33,57.4,False
181,000631,顺发恒能,2.9,0.69,0.17,235.67,2.905478694645,0.2412312,58.30560771,-1227,3690,68.0,2026-07-30,-0.19,39.6,False
182,000632,ST三木,3.38,-0.59,1.94,-6.79,3.311031238561,0.2720828,63.38229174,1507,2048,72.4,2026-07-30,2.08,45.9,False
183,000633,合金投资,4.88,0.0,1.53,396.4,4.922509016473,0.0892024,60.61620753,1720,2955,69.2,2026-07-30,-0.86,41.9,False
184,000635,英 力 特,6.1,0.49,0.63,-4.66,6.128549465106,0.0976048,53.51340519,99,4771,70.0,2026-07-30,-0.47,37.5,False
185,000636,风华高科,51.84,2.65,15.5,169.32,49.211397565288,0.4998016,68.69009437,-580,737,95.2,2026-07-30,5.34,65.4,False
186,000637,茂化实华,3.61,1.12,1.27,-16.61,3.620088836501,0.082204,62.56405707,1618,2312,68.0,2026-07-30,-0.28,42.5,False
187,000639,ST西王,1.56,2.63,2.87,-45.31,1.525164455145,0.3551128,53.38830822,-78,4791,80.8,2026-07-30,2.28,43.1,False
188,000650,仁和药业,5.43,-1.09,0.83,13.54,5.471198060896,0.1620532,69.79623262,1419,608,82.4,2026-07-30,-0.75,57.5,False
