序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
30,000042,中洲控股,7.71,-1.66,0.23,-19.35,7.838705447786,0.2246524,56.18442278,923,3564,63.6,2026-07-06,-1.64,35.7,False
31,000045,深纺织Ａ,9.75,-0.91,0.23,55.59,9.887922229014,0.1537624,57.76268241,10,3099,66.8,2026-07-06,-1.39,38.6,False
32,000048,京基智农,22.0,1.62,0.97,-12.62,21.083744141113,0.3399956,64.3620274,1053,1311,76.4,2026-07-06,4.35,49.2,False
33,000049,德赛电池,25.12,-0.36,0.36,30.23,25.236461972765,0.3110528,66.95463998,-55,837,76.4,2026-07-06,-0.46,51.2,False
34,000050,深天马Ａ,8.51,-1.28,0.5,-37.23,8.752323980758,0.3028136,64.83225655,1111,1226,82.8,2026-07-06,-2.77,53.7,False
35,000055,方大集团,3.28,-1.8,0.33,31.22,3.347505953459,0.2327652,52.97964525,-550,4379,65.6,2026-07-06,-2.02,34.8,False
36,000056,*ST皇庭,2.24,-3.86,1.51,-20.5,2.305388964565,0.404654117647,65.75144453,-48,1020,69.6,2026-07-06,-2.84,45.8,False
37,000058,深 赛 格,6.1,-1.45,0.14,75.99,6.251810338888,0.1213152,54.24335379,-1061,4078,70.4,2026-07-06,-2.43,38.2,False
38,000059,华锦股份,4.18,-2.11,0.53,37.68,4.22983856039,0.3066532,64.11734032,2186,1370,69.6,2026-07-06,-1.18,44.6,False
39,000060,中金岭南,7.12,-3.52,1.96,15.7,7.675337806233,0.4170676,74.6879399,704,118,86.0,2026-07-06,-7.24,64.2,False
40,000061,农 产 品,5.62,-1.92,0.2,20.65,5.707142095123,0.2023488,60.81710827,-524,2230,69.2,2026-07-06,-1.53,42.1,False
41,000062,深圳华强,32.91,1.83,2.02,42.84,32.263252190611,0.377826,74.08804802,720,142,78.8,2026-07-06,2.0,58.4,False
42,000063,中兴通讯,36.06,-0.61,0.51,32.91,35.980158902986,0.4503712,59.5286725,-1448,2581,86.4,2026-07-06,0.22,51.4,False
43,000065,北方国际,9.4,-0.53,0.25,24.71,9.531217969705,0.2884852,58.05317124,101,3017,70.0,2026-07-06,-1.38,40.6,False
44,000066,中国长城,19.04,1.17,3.0,-183.63,18.071732362448,0.4943804,67.82338153,4000,716,84.4,2026-07-06,5.36,57.2,False
45,000068,华控赛格,2.82,-1.05,0.29,-39.07,2.912393867871,0.2016608,48.7878177,-796,4970,77.6,2026-07-06,-3.17,37.9,False
46,000069,华侨城Ａ,1.64,-2.96,0.19,-2.41,1.679880855798,0.4342496,54.54625769,928,4007,70.8,2026-07-06,-2.37,38.6,False
47,000070,特发信息,18.31,-2.55,2.37,-416.89,18.201183485102,0.3391212,61.2959645,2028,2092,85.2,2026-07-06,0.6,52.2,False
48,000078,ST海王,1.8,9.76,4.46,81.7,1.573206462374,0.333998431373,63.13733826,861,1589,72.8,2026-07-06,14.42,46.0,False
49,000088,盐 田 港,4.17,-1.18,0.12,15.92,4.195380935634,0.2752828,60.60101265,806,2289,70.4,2026-07-06,-0.6,42.7,False
50,000089,深圳机场,6.35,-2.01,0.12,12.61,6.442928649806,0.212686,60.49072,-774,2314,70.4,2026-07-06,-1.44,42.6,False
51,000090,天健集团,3.07,-0.97,0.2,-61.51,3.085464483917,0.2956148,63.81000669,1312,1434,67.6,2026-07-06,-0.5,43.1,False
52,000096,广聚能源,7.09,-2.21,0.23,76.53,7.287883120454,0.1262488,54.67568831,-190,3975,63.2,2026-07-06,-2.72,34.6,False
53,000099,中信海直,14.32,-1.78,0.25,29.82,14.68989520882,0.2426012,57.82043735,-1062,3073,80.8,2026-07-06,-2.52,46.7,False
54,000100,TCL科技,5.24,0.96,1.88,17.51,5.309445330706,0.4806572,68.16605363,-264,658,95.2,2026-07-06,-1.31,64.9,False
55,000151,中成股份,9.85,-2.48,0.79,51.51,10.283195876979,0.2493892,57.48297079,-1530,3192,73.2,2026-07-06,-4.21,42.1,False
56,000153,丰原药业,5.34,-1.84,0.42,16.76,5.459707930313,0.1662656,59.74123997,1185,2529,67.2,2026-07-06,-2.19,40.1,False
57,000155,川能动力,12.08,0.58,0.45,20.9,12.160764374241,0.3213696,62.59484749,2228,1734,71.6,2026-07-06,-0.66,44.8,False
58,000156,华数传媒,6.53,-0.76,0.09,26.86,6.603410251365,0.186602,66.28512619,288,939,68.4,2026-07-06,-1.11,45.3,False
59,000157,中联重科,7.43,1.92,0.55,18.17,7.265584035468,0.2962752,67.35638975,-301,784,82.4,2026-07-06,2.26,55.5,False
60,000158,常山北明,12.82,-0.93,0.22,-50.44,12.931689938456,0.222706,55.33226222,349,3807,73.2,2026-07-06,-0.86,40.5,False
61,000159,国际实业,5.55,0.0,0.38,91.44,5.583186206797,0.3021492,60.60810975,1478,2284,68.0,2026-07-06,-0.59,41.2,False
62,000166,申万宏源,4.58,-1.72,0.17,12.17,4.622954669334,0.4763436,71.00670839,403,341,81.6,2026-07-06,-0.93,57.9,False
63,000301,东方盛虹,12.82,-7.17,0.58,14.79,13.461627268699,0.3651096,76.66870961,4,60,87.6,2026-07-06,-4.77,67.2,False
64,000333,美的集团,78.94,-1.33,0.14,11.85,79.519387023856,0.4763312,81.88648646,112,7,93.2,2026-07-06,-0.73,76.3,False
65,000338,潍柴动力,30.35,2.64,0.65,21.3,29.918908422933,0.4394168,75.9785567,50,75,76.0,2026-07-06,1.44,57.7,False
66,000400,许继电气,21.01,-0.47,0.22,48.18,21.212168313158,0.306276,60.23670442,423,2386,77.6,2026-07-06,-0.95,46.7,False
67,000401,金隅冀东,3.46,-2.26,0.09,-2.31,3.53313310681,0.1854456,53.15543596,-91,4325,71.2,2026-07-06,-2.07,37.8,False
68,000402,金 融 街,2.43,-2.02,0.31,5.26,2.462692651389,0.41102,55.81349114,522,3669,64.8,2026-07-06,-1.33,36.2,False
69,000403,派林生物,9.38,-3.3,0.51,97.03,9.696315585577,0.2724396,62.36998225,1419,1792,66.0,2026-07-06,-3.26,41.2,False
70,000404,长虹华意,8.32,-1.65,0.97,12.55,8.272105726899,0.2937368,75.04923639,948,106,75.2,2026-07-06,0.58,56.4,False
71,000407,胜利股份,3.8,-1.55,0.35,23.23,3.887034215362,0.1788364,55.92241187,-2081,3637,68.8,2026-07-06,-2.24,38.5,False
72,000408,藏格矿业,74.78,0.08,0.22,18.64,75.682696399497,0.4049528,75.44028805,169,94,78.4,2026-07-06,-1.19,59.1,False
73,000409,云鼎科技,8.27,-0.96,0.14,70.92,8.42589300532,0.1327644,58.38395976,10,2933,71.2,2026-07-06,-1.85,41.6,False
74,000410,沈阳机床,4.79,-1.03,0.18,-93.76,4.898705915691,0.3166304,60.35014623,894,2356,74.0,2026-07-06,-2.22,44.7,False
75,000411,英特集团,9.46,-1.56,0.13,16.67,9.58943563391,0.1754404,62.32091289,-563,1803,71.2,2026-07-06,-1.35,44.4,False
76,000415,渤海租赁,4.7,1.95,0.75,8.01,4.526796853479,0.429644,67.72373435,758,729,73.2,2026-07-06,3.83,49.6,False
77,000417,合百集团,7.82,-2.62,1.13,23.72,8.110414132455,0.2483192,60.39754608,-679,2347,81.2,2026-07-06,-3.58,49.0,False
78,000419,通程控股,4.7,-1.67,0.32,22.77,4.778782891182,0.1009444,56.8667644,-158,3375,63.6,2026-07-06,-1.65,36.2,False
79,000420,吉林化纤,3.99,-0.75,0.48,90.01,4.049378108799,0.3153272,53.52651956,-1293,4249,72.8,2026-07-06,-1.47,39.0,False
80,000421,南京公用,5.23,-2.24,0.23,10.38,5.341446612898,0.207796,62.08223172,29,1869,68.4,2026-07-06,-2.09,42.5,False
81,000422,湖北宜化,13.79,-2.13,0.66,20.7,14.133991411998,0.2914348,60.45207076,292,2330,84.4,2026-07-06,-2.43,51.0,False
82,000423,东阿阿胶,47.38,-0.34,0.14,16.66,47.38878879145,0.1629632,67.42106879,451,771,78.8,2026-07-06,-0.02,53.1,False
83,000425,徐工机械,8.88,4.96,1.16,12.64,8.512513834786,0.4262824,71.81662286,-28,275,82.8,2026-07-06,4.32,59.5,False
84,000426,兴业银锡,34.7,-2.53,0.91,11.52,36.644246905801,0.456108,73.15986102,-48,194,90.4,2026-07-06,-5.31,66.1,False
85,000428,华天酒店,3.07,-1.6,0.22,-12.52,3.104637667231,0.2040188,56.83852426,1348,3386,68.0,2026-07-06,-1.12,38.7,False
86,000429,粤高速Ａ,14.28,0.0,0.08,16.52,14.189379329995,0.1565088,70.50551132,-98,384,70.8,2026-07-06,0.64,49.9,False
87,000430,张家界,7.11,-1.8,0.76,4.7,7.30474633436,0.240612156863,51.28733035,-312,4690,70.8,2026-07-06,-2.67,36.3,False
88,000488,ST晨鸣,2.0,-0.99,0.13,-2.87,2.035738472102,0.2963324,49.90178445,-864,4866,71.2,2026-07-06,-1.76,35.5,False
89,000498,山东路桥,4.83,-1.23,0.12,11.18,4.858817143842,0.1756108,61.34485633,984,2079,69.2,2026-07-06,-0.59,42.5,False
90,000501,武商集团,7.07,-0.7,0.19,11.02,7.101592207662,0.2529044,62.18088032,1729,1839,70.4,2026-07-06,-0.44,43.8,False
91,000503,国新健康,6.28,-0.16,0.15,-31.61,6.307126156143,0.1706564,48.91365596,15,4961,68.8,2026-07-06,-0.43,33.7,False
92,000504,南华生物,7.99,-2.44,0.54,59.39,8.175762537307,0.246775098039,66.39623504,448,926,68.0,2026-07-06,-2.27,45.1,False
93,000505,京粮控股,5.21,-2.07,0.18,116.35,5.320728476834,0.1535164,54.43136984,420,4039,70.4,2026-07-06,-2.08,38.3,False
94,000506,招金黄金,12.54,-4.35,4.13,15.54,13.820452985521,0.36381,71.03509499,-294,335,92.0,2026-07-06,-9.26,65.4,False
95,000507,珠海港,4.7,-1.47,0.21,15.85,4.777524833589,0.2780716,53.77203049,-660,4190,70.0,2026-07-06,-1.62,37.6,False
96,000509,华塑控股,3.4,0.59,0.71,-363.74,3.442821338769,0.2536552,58.7315143,1332,2829,70.0,2026-07-06,-1.24,41.1,False
97,000510,新金路,21.08,1.79,2.12,-67.28,21.222962844218,0.2783196,56.38854146,1359,3504,82.0,2026-07-06,-0.67,46.2,False
98,000513,丽珠集团,30.81,-1.22,0.34,11.85,30.945764838017,0.2855392,69.48518322,691,488,81.6,2026-07-06,-0.44,56.7,False
99,000514,渝 开 发,3.74,-2.35,0.33,24.44,3.853712925909,0.1340612,55.92323772,-1604,3636,71.6,2026-07-06,-2.95,40.0,False
100,000516,国际医学,3.92,-1.75,0.27,-45.39,4.000285312443,0.2970628,54.31549459,288,4065,70.8,2026-07-06,-2.01,38.5,False
101,000517,荣安地产,1.69,-1.74,0.21,-47.28,1.713496324385,0.336986,59.08078454,591,2726,68.4,2026-07-06,-1.37,40.4,False
102,000518,四环生物,3.55,0.57,1.43,-80.76,3.527613770873,0.327614509804,67.11415711,342,815,74.8,2026-07-06,0.63,50.2,False
103,000519,中兵红箭,21.02,2.79,2.15,133.95,20.405569684344,0.3375696,75.61911686,843,88,87.2,2026-07-06,3.01,65.9,False
104,000520,凤凰航运,4.71,0.21,1.34,360.91,4.767112857213,0.31074,66.44463862,2085,919,83.2,2026-07-06,-1.2,55.3,False
105,000521,长虹美菱,5.84,-4.89,1.76,21.41,5.983369587619,0.2791504,70.47179589,499,386,86.4,2026-07-06,-2.4,60.9,False
106,000523,红棉股份,2.65,0.0,0.53,25.61,2.652321048071,0.191332,53.77322409,276,4189,65.6,2026-07-06,-0.09,35.3,False
107,000524,岭南控股,,,0.0,45.63,8.957438067233,0.0883916,60.26814551,286,2375,70.0,2026-07-06,,42.2,False
108,000525,红太阳,3.95,-2.23,0.31,402.0,4.07591934833,0.2181776,44.0096545,-121,5181,66.4,2026-07-06,-3.09,29.2,False
109,000526,学大教育,27.6,-1.36,0.67,9.27,28.157393171703,0.1876352,69.85807518,837,456,71.6,2026-07-06,-1.98,50.0,False
110,000528,柳    工,8.29,0.24,0.98,6.97,8.200831291337,0.3730556,65.24414966,1769,1135,80.4,2026-07-06,1.09,52.5,False
111,000529,广弘控股,4.6,-2.54,0.26,-305.6,4.686988401799,0.1808764,52.9645607,329,4383,66.8,2026-07-06,-1.86,35.4,False
112,000530,冰山冷热,5.18,0.0,0.72,51.54,5.259447612068,0.2310096,54.22016148,-108,4085,74.0,2026-07-06,-1.51,40.1,False
113,000531,穗恒运Ａ,5.76,-1.37,0.23,7.75,5.883882823756,0.2402364,53.15323214,31,4328,64.4,2026-07-06,-2.11,34.2,False
114,000532,华金资本,10.69,-1.11,0.22,-170.92,10.90569885127,0.1179448,52.4615627,-1166,4477,70.8,2026-07-06,-1.98,37.1,False
115,000533,顺钠股份,9.16,-0.65,0.54,93.53,9.432306101581,0.1881944,57.8491057,-56,3067,70.8,2026-07-06,-2.89,41.0,False
116,000534,万泽股份,33.19,2.15,1.37,54.58,33.37505741012,0.309566,69.38304181,-295,507,76.8,2026-07-06,-0.55,53.3,False
117,000536,华映科技,3.51,-2.77,1.76,-10.93,3.777568230901,0.2723752,52.96988645,-1473,4381,88.4,2026-07-06,-7.08,46.8,False
118,000537,绿发电力,7.34,-2.78,0.36,42.4,7.524234193539,0.2986856,61.34575018,1957,2078,68.8,2026-07-06,-2.45,42.2,False
119,000538,云南白药,48.59,-1.4,0.12,10.64,49.144667121214,0.2604088,66.58412376,407,891,86.0,2026-07-06,-1.13,57.3,False
120,000539,粤电力Ａ,5.94,-2.62,1.05,-51.41,6.236177797673,0.2537444,53.62968404,-294,4227,76.8,2026-07-06,-4.75,41.2,False
121,000541,佛山照明,5.12,-1.16,0.14,75.19,5.20769086635,0.2788008,60.17817286,81,2403,79.6,2026-07-06,-1.68,47.9,False
122,000543,皖能电力,7.69,-1.91,0.34,9.81,7.797682228201,0.3349716,63.71962359,-539,1453,73.6,2026-07-06,-1.38,46.9,False
123,000544,中原环保,7.11,-1.25,0.09,4.98,7.177826934932,0.1798604,62.5056665,1619,1753,65.6,2026-07-06,-0.94,41.0,False
124,000545,金浦钛业,2.63,-2.95,3.38,-22.84,2.659359888036,0.5346416,59.36927665,2517,2616,83.6,2026-07-06,-1.1,49.6,False
125,000546,金圆股份,4.96,0.2,0.8,-16.59,5.025501555304,0.2393716,59.11053303,1812,2715,69.2,2026-07-06,-1.3,40.9,False
126,000547,航天发展,17.66,-0.23,1.48,-64.07,18.47923147554,0.2673956,47.36413296,-2614,5071,77.6,2026-07-06,-4.43,36.8,False
127,000548,湖南投资,4.2,-1.64,0.3,33.94,4.28048221709,0.1256284,58.32961258,-78,2946,65.2,2026-07-06,-1.88,38.0,False
128,000550,江铃汽车,16.96,0.0,0.15,10.75,16.949650400927,0.1745536,69.16832297,823,544,72.0,2026-07-06,0.06,49.8,False
129,000551,创元科技,19.79,-0.55,1.72,19.31,20.264455925765,0.3060088,66.44636523,-673,918,90.0,2026-07-06,-2.34,59.8,False
130,000552,甘肃能化,2.39,-4.02,0.5,49.02,2.443445718047,0.3308596,61.79931068,2835,1950,66.4,2026-07-06,-2.19,41.0,False
131,000553,安道麦A,5.78,-1.53,0.07,5.91,5.918577759793,0.117522,52.49584808,-244,4470,61.2,2026-07-06,-2.34,32.1,False
132,000554,泰山石油,5.76,-1.71,0.7,10.22,5.889536663447,0.1743052,63.87181564,1078,1427,67.6,2026-07-06,-2.2,43.2,False
133,000555,神州信息,9.94,-0.6,0.32,-26.22,10.088821753177,0.2293028,54.86646795,-364,3927,72.0,2026-07-06,-1.48,39.5,False
134,000557,西部创业,3.58,-2.45,0.12,25.09,3.672986652191,0.1978964,55.01994515,-1338,3890,66.4,2026-07-06,-2.53,36.5,False
135,000558,天府文旅,3.25,-1.52,0.45,254.63,3.351899885067,0.24328,43.81680708,-334,5186,77.2,2026-07-06,-3.04,33.8,False
136,000559,万向钱潮,12.95,-1.3,0.68,43.49,13.529969797718,0.281718,59.38292861,-2122,2612,79.6,2026-07-06,-4.29,47.3,False
137,000560,我爱我家,2.06,-2.37,0.55,222.55,2.111985986845,0.40576,56.49723466,1265,3475,70.4,2026-07-06,-2.46,39.8,False
138,000561,烽火电子,7.36,-0.41,0.2,-29.88,7.495316401491,0.184846,54.10882992,-675,4109,74.8,2026-07-06,-1.81,40.5,False
139,000563,陕国投Ａ,2.85,-1.38,0.22,12.56,2.876527938292,0.3860432,63.55341812,753,1483,70.4,2026-07-06,-0.92,44.7,False
140,000564,供销大集,1.34,-1.47,0.22,-44.33,1.374098851823,0.5478204,52.36115619,-611,4501,73.2,2026-07-06,-2.48,38.3,False
141,000565,渝三峡Ａ,5.91,-2.31,0.6,25.79,6.100167605142,0.1691308,56.84515221,-561,3384,66.4,2026-07-06,-3.12,37.7,False
142,000566,海南海药,5.79,-9.95,1.93,-24.56,6.238055265166,0.3214196,53.19849298,-124,4314,94.4,2026-07-06,-7.18,50.2,False
143,000567,海德股份,6.07,-1.94,0.3,7.07,6.216846038118,0.2314932,63.20115247,-649,1570,69.6,2026-07-06,-2.36,44.0,False
144,000568,泸州老窖,76.88,-1.73,0.19,7.63,78.183559973679,0.3169068,66.07288042,1719,969,82.4,2026-07-06,-1.67,54.4,False
145,000570,苏常柴Ａ,4.9,-1.61,0.54,11.62,4.996793771633,0.1882852,58.26313272,-1233,2962,64.0,2026-07-06,-1.94,37.3,False
146,000571,新大洲A,6.73,-1.9,1.0,-42.74,6.934880303461,0.4318888,59.73711655,54,2531,77.6,2026-07-06,-2.95,46.4,False
147,000572,海马汽车,3.67,-3.17,3.11,-47.45,3.921456080037,0.3143072,63.17345866,441,1579,79.6,2026-07-06,-6.41,50.3,False
148,000573,粤宏远Ａ,3.47,-0.57,0.85,13.27,3.53844618701,0.2051364,56.32924582,-154,3524,66.4,2026-07-06,-1.93,37.4,False
149,000576,甘化科工,7.43,-3.38,1.68,419.24,7.655347330157,0.2362036,65.46736313,-485,1082,85.2,2026-07-06,-2.94,55.8,False
150,000581,威孚高科,18.03,-1.31,0.23,11.64,18.219494576596,0.2960528,67.17237911,172,809,75.6,2026-07-06,-1.04,50.8,False
151,000582,北部湾港,11.07,-3.49,0.57,30.37,11.386301012875,0.3146876,59.45195993,-187,2603,74.4,2026-07-06,-2.78,44.2,False
152,000586,汇源通信,12.72,-1.01,0.38,-110.95,13.067945294162,0.1768424,57.52184636,406,3178,65.6,2026-07-06,-2.66,37.7,False
153,000589,贵州轮胎,4.36,-1.8,0.43,9.4,4.404413869094,0.3296176,68.49897417,265,622,68.0,2026-07-06,-1.01,46.6,False
154,000590,古汉医药,8.35,-1.76,0.45,-73.37,8.627957472383,0.1175092,47.84563643,-14,5039,64.8,2026-07-06,-3.22,31.0,False
155,000591,太阳能,4.4,-1.79,0.4,23.42,4.500454783281,0.3276416,54.75522739,266,3957,77.6,2026-07-06,-2.23,42.5,False
156,000592,平潭发展,6.34,-1.86,1.86,-1693.42,6.74128894638,0.2796192,56.86465167,987,3377,77.6,2026-07-06,-5.95,44.1,True
157,000593,德龙汇能,24.11,-2.23,4.74,147.43,23.818796046853,0.5292104,75.86437997,808,78,71.6,2026-07-06,1.22,54.3,False
158,000595,宝塔实业,5.93,-7.63,2.07,856.63,6.228888007683,0.35170254902,52.66593987,-1147,4435,89.6,2026-07-06,-4.8,47.2,False
159,000596,古井贡酒,78.4,-1.87,0.17,6.45,80.056606954391,0.2377196,60.49430611,919,2312,75.6,2026-07-06,-2.07,45.7,False
160,000597,东北制药,4.48,-2.18,0.27,60.01,4.569006617189,0.2182816,62.75037705,465,1685,73.2,2026-07-06,-1.95,45.9,False
161,000598,兴蓉环境,6.6,-1.05,0.14,9.33,6.610849195691,0.3587884,66.07159382,-90,970,69.6,2026-07-06,-0.16,46.0,False
162,000599,青岛双星,4.29,-1.15,0.27,61.96,4.372424783871,0.194328,50.58404096,-674,4792,68.0,2026-07-06,-1.89,34.4,False
163,000600,建投能源,8.4,-2.33,0.68,6.32,8.743433885908,0.2790792,61.2335861,-187,2115,74.8,2026-07-06,-3.93,45.8,False
164,000601,韶能股份,6.72,-6.54,4.61,169.37,6.997177403373,0.355628,66.31990761,1491,935,83.6,2026-07-06,-3.96,55.4,False
165,000603,盛达资源,23.17,-3.94,2.26,50.33,24.970844218837,0.33102,68.90571033,403,570,91.6,2026-07-06,-7.21,63.1,False
166,000605,渤海股份,5.56,-1.42,0.27,26.35,5.659353639304,0.0813976,57.22370345,377,3277,65.6,2026-07-06,-1.76,37.5,False
167,000607,华媒控股,3.17,-1.25,0.28,-29.59,3.236870219241,0.1240056,53.08368844,-220,4345,66.8,2026-07-06,-2.07,35.5,False
168,000608,阳光股份,5.97,-0.83,1.11,-47.68,6.153056396597,0.348417254902,57.23916169,1696,3269,73.2,2026-07-06,-2.98,41.9,False
169,000609,*ST中迪,11.95,-6.64,1.14,-20.66,12.861305671198,0.330983333333,52.60122507,192,4450,68.4,2026-07-06,-7.09,36.0,False
170,000610,*ST西旅,5.74,-3.53,0.39,-12.75,5.998279095668,0.262525882353,53.61218399,-51,4232,70.4,2026-07-06,-4.31,37.7,False
171,000612,焦作万方,10.48,-0.85,0.58,6.12,10.797106896101,0.3715424,69.25135961,-176,526,76.4,2026-07-06,-2.94,52.9,False
172,000615,*ST美谷,3.25,-2.4,0.23,-6.72,3.347432672421,0.3194912,63.0494713,-25,1610,70.0,2026-07-06,-2.91,44.1,False
173,000617,中油资本,6.75,-0.74,0.08,13.56,6.819777020353,0.2831576,61.64909781,-664,1987,72.4,2026-07-06,-1.02,44.6,False
174,000619,海螺新材,4.47,-1.76,0.41,-18.93,4.562791052506,0.0894908,53.47108501,-941,4263,65.6,2026-07-06,-2.03,35.1,False
175,000620,盈新发展,3.41,-1.45,2.26,-41.93,3.568136495415,0.3320648,59.22524602,207,2679,92.0,2026-07-06,-4.43,54.5,False
176,000623,吉林敖东,18.32,-2.35,0.32,6.32,18.745258245586,0.3395464,70.57750601,511,379,78.0,2026-07-06,-2.27,55.1,False
177,000625,长安汽车,7.11,-0.97,0.23,50.27,7.207358794771,0.2797988,63.80951497,-734,1435,78.8,2026-07-06,-1.35,50.3,False
178,000626,远大控股,6.36,-1.55,0.4,13.8,6.506061027627,0.1344436,50.69633111,204,4778,63.2,2026-07-06,-2.24,32.0,False
179,000628,高新发展,48.58,0.04,1.55,2390.28,48.53104909698,0.3596016,64.83839694,-220,1224,72.8,2026-07-06,0.1,47.2,False
180,000629,钒钛股份,3.35,-0.89,0.35,108.27,3.354406630441,0.3731384,68.38496405,776,640,87.2,2026-07-06,-0.13,59.6,False
181,000630,铜陵有色,6.19,-1.75,0.65,15.5,6.453809093956,0.3447256,62.3811096,-1304,1790,88.4,2026-07-06,-4.09,55.1,False
182,000631,顺发恒能,2.88,-1.37,0.11,234.04,2.952233490522,0.2819092,53.94005763,-8,4148,70.8,2026-07-06,-2.45,38.2,False
183,000632,ST三木,3.24,-1.22,0.79,-6.51,3.415917442814,0.320930588235,51.0041003,-1689,4739,67.6,2026-07-06,-5.15,34.5,False
184,000633,合金投资,4.96,-0.6,0.61,313.75,5.044105836592,0.1156364,54.87780532,906,3924,66.4,2026-07-06,-1.67,36.4,False
185,000635,英 力 特,6.12,-1.61,0.37,-4.67,6.229039295739,0.1410336,54.54783514,1009,4006,67.6,2026-07-06,-1.75,36.9,False
