序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日,cost_deviation_pct,score_x_focus,is_our_stock
25,000034,神州数码,30.0,4.06,4.11,32.31,28.27573564336,0.3629328,70.63161651,-320,333,94.0,2026-07-09,6.1,66.4,False
26,000035,中国天楹,4.51,-0.22,0.32,24.32,4.506648929188,0.2372864,54.88397038,-116,3697,68.0,2026-07-09,0.07,37.3,False
27,000036,华联控股,4.07,0.25,0.38,54.86,4.00073402695,0.2495108,58.90798265,-1040,2469,64.0,2026-07-09,1.73,37.7,False
28,000037,深南电A,8.34,1.71,0.99,104.51,8.048218773494,0.2226988,49.24979086,-669,4836,73.6,2026-07-09,3.63,36.2,False
29,000039,中集集团,7.97,-1.36,0.38,51.42,8.003613586423,0.2397828,59.85974294,608,2177,72.4,2026-07-09,-0.42,43.3,False
30,000042,中洲控股,7.68,-0.13,0.17,-19.27,7.711058710901,0.2066276,56.63879863,1277,3155,65.2,2026-07-09,-0.4,36.9,False
31,000045,深纺织Ａ,9.75,1.77,0.25,55.59,9.454381648923,0.1728672,58.53353894,401,2611,66.8,2026-07-09,3.13,39.1,False
32,000048,京基智农,24.1,10.0,2.59,-13.82,21.926188884432,0.3447384,64.17972968,-261,1168,78.0,2026-07-09,9.91,50.1,False
33,000049,德赛电池,24.13,0.37,0.31,29.03,23.719835827191,0.21741,59.53825955,-229,2283,77.6,2026-07-09,1.73,46.2,False
34,000050,深天马Ａ,8.12,1.0,0.55,-35.52,7.943295748415,0.267552,60.58807207,969,1951,82.0,2026-07-09,2.22,49.7,False
35,000055,方大集团,3.18,0.32,0.44,30.27,3.169422661811,0.2237084,51.09967294,-1254,4543,66.8,2026-07-09,0.33,34.1,False
36,000056,*ST皇庭,2.22,0.45,1.05,-20.31,2.232142969756,0.364266,64.06191789,905,1187,68.8,2026-07-09,-0.54,44.1,False
37,000058,深 赛 格,6.01,0.33,0.13,74.87,5.961692750678,0.0909816,58.10863455,1154,2750,72.4,2026-07-09,0.81,42.1,False
38,000059,华锦股份,3.96,-1.49,0.42,35.7,4.038523497235,0.230548,55.86045455,-1766,3402,71.6,2026-07-09,-1.94,40.0,False
39,000060,中金岭南,6.61,1.85,0.86,14.57,6.384406300086,0.3533164,62.62374082,218,1440,85.2,2026-07-09,3.53,53.4,True
40,000061,农 产 品,5.54,0.0,0.18,20.36,5.55655504939,0.2009148,62.11300697,567,1552,69.2,2026-07-09,-0.3,43.0,False
41,000062,深圳华强,33.08,2.92,2.51,43.06,31.699489677082,0.2987576,63.84959216,-1148,1223,92.4,2026-07-09,4.35,59.0,False
42,000063,中兴通讯,41.57,3.07,3.35,37.94,39.15329837468,0.5901528,77.7020646,439,60,91.6,2026-07-09,6.17,71.2,False
43,000065,北方国际,8.79,-1.01,0.48,23.1,8.819851107931,0.283794,57.1319674,238,3010,70.4,2026-07-09,-0.34,40.2,False
44,000066,中国长城,19.73,-0.75,3.03,-190.29,19.368197507262,0.383794,62.84825558,-190,1405,94.0,2026-07-09,1.87,59.1,False
45,000068,华控赛格,2.66,-0.75,0.35,-36.85,2.681233057803,0.1907048,45.68952276,-609,5141,66.8,2026-07-09,-0.79,30.5,False
46,000069,华侨城Ａ,1.63,0.62,0.14,-2.39,1.621840300921,0.4085928,50.36245633,-896,4669,72.8,2026-07-09,0.5,36.7,False
47,000070,特发信息,18.83,3.58,4.73,-428.73,18.028758799932,0.3057096,57.75975177,357,2842,89.2,2026-07-09,4.44,51.5,False
48,000078,ST海王,1.75,-5.91,4.25,79.43,2.008677578547,0.273569019608,52.00084107,-3183,4396,84.4,2026-07-09,-12.88,43.9,False
49,000088,盐 田 港,4.13,-1.2,0.1,15.77,4.194617335288,0.2501032,58.31025105,-1280,2686,72.8,2026-07-09,-1.54,42.4,False
50,000089,深圳机场,6.17,-1.44,0.15,12.25,6.285154406363,0.1823896,61.64617578,1445,1669,72.8,2026-07-09,-1.83,44.9,False
51,000090,天健集团,3.05,0.0,0.14,-61.11,3.052301394173,0.268406,63.21653995,862,1324,68.8,2026-07-09,-0.08,43.5,False
52,000096,广聚能源,7.16,-0.14,0.37,77.29,7.217071538962,0.1339256,55.8307189,-2031,3406,66.4,2026-07-09,-0.79,37.1,False
53,000099,中信海直,13.64,0.66,0.24,28.4,13.530179377257,0.2068736,54.28488943,-269,3869,80.4,2026-07-09,0.81,43.6,False
54,000100,TCL科技,5.46,1.87,2.09,18.24,5.22033212604,0.5232772,75.48839971,101,100,86.0,2026-07-09,4.59,64.9,False
55,000151,中成股份,9.34,1.08,0.52,48.84,9.174150362358,0.1987212,53.46166617,-831,4068,74.0,2026-07-09,1.81,39.6,False
56,000153,丰原药业,5.33,1.91,1.58,16.73,5.210185792213,0.1216908,57.9876562,1078,2782,68.4,2026-07-09,2.3,39.7,False
57,000155,川能动力,10.94,-0.36,0.37,18.93,10.963106851514,0.2794024,54.81087799,-281,3718,72.0,2026-07-09,-0.21,39.5,False
58,000156,华数传媒,6.48,0.62,0.12,26.65,6.496765909228,0.1087324,60.19268743,-209,2082,70.4,2026-07-09,-0.26,42.4,False
59,000157,中联重科,7.09,-0.14,0.15,17.34,7.045539603658,0.2912376,65.23645227,-106,966,82.4,2026-07-09,0.63,53.8,False
60,000158,常山北明,13.31,2.54,0.75,-52.37,12.777409890488,0.2521236,61.50182269,-818,1710,76.4,2026-07-09,4.17,47.0,False
61,000159,国际实业,5.49,-0.18,0.31,90.46,5.428208217735,0.2315328,61.79660109,1312,1618,69.2,2026-07-09,1.14,42.8,False
62,000166,申万宏源,4.48,-2.4,0.18,11.9,4.548835149382,0.45374,69.04511826,-38,483,82.8,2026-07-09,-1.51,57.2,False
63,000301,东方盛虹,11.98,-4.01,0.25,13.82,12.150025015325,0.2620496,71.67796525,-247,269,91.6,2026-07-09,-1.4,65.7,False
64,000333,美的集团,78.16,-1.47,0.11,11.74,79.060589499896,0.3727504,73.86985935,-89,157,93.2,2026-07-09,-1.14,68.8,False
65,000338,潍柴动力,28.13,1.04,0.31,19.74,27.764515401008,0.3412832,65.38049063,-469,942,78.4,2026-07-09,1.32,51.3,False
66,000400,许继电气,20.26,1.1,0.34,46.46,19.8589334618,0.268042,59.38862828,-51,2326,76.0,2026-07-09,2.02,45.1,False
67,000401,金隅冀东,3.4,-0.58,0.05,-2.27,3.430951587488,0.1792556,55.67669646,923,3459,72.4,2026-07-09,-0.9,40.3,False
68,000402,金 融 街,2.42,0.83,0.3,5.24,2.391927406032,0.3986824,51.73365738,-1822,4438,66.8,2026-07-09,1.17,34.6,False
69,000403,派林生物,8.99,-0.33,0.28,93.0,8.968533898918,0.2204148,54.7183834,20,3744,67.2,2026-07-09,0.24,36.8,False
70,000404,长虹华意,7.61,-0.78,0.92,11.48,7.793996248011,0.2513448,63.86167658,-1103,1220,78.0,2026-07-09,-2.36,49.8,False
71,000407,胜利股份,3.72,0.54,0.25,22.74,3.760228866704,0.1765868,56.81220153,-163,3106,69.2,2026-07-09,-1.07,39.3,False
72,000408,藏格矿业,68.82,-0.03,0.23,17.15,68.427830218355,0.3462548,65.66984695,-462,900,83.2,2026-07-09,0.57,54.6,False
73,000409,云鼎科技,8.11,0.0,0.17,69.54,8.036231626461,0.1636856,58.72688179,-1361,2534,72.0,2026-07-09,0.92,42.3,False
74,000410,沈阳机床,4.52,-0.44,0.15,-88.47,4.499153499043,0.2848852,58.43787127,-326,2653,73.6,2026-07-09,0.46,43.0,False
75,000411,英特集团,9.19,0.99,0.24,16.19,9.455944422281,0.167622,64.56441841,-663,1098,72.8,2026-07-09,-2.81,47.0,False
76,000415,渤海租赁,4.3,-1.38,0.42,7.33,4.385734017325,0.2532804,58.50300339,-430,2627,78.4,2026-07-09,-1.95,45.9,False
77,000417,合百集团,8.32,1.71,5.39,25.23,8.128140278425,0.4960348,67.6539273,1675,611,75.2,2026-07-09,2.36,50.9,False
78,000419,通程控股,4.62,0.22,0.21,22.38,4.625128659148,0.0788728,59.62930494,1194,2254,65.2,2026-07-09,-0.11,38.9,False
79,000420,吉林化纤,3.75,0.0,0.46,84.6,3.745251386994,0.269452,51.99604323,-197,4397,70.8,2026-07-09,0.13,36.8,False
80,000421,南京公用,5.1,0.0,0.27,10.12,5.10837953498,0.0942356,56.31060255,-30,3263,69.2,2026-07-09,-0.16,39.0,False
81,000422,湖北宜化,12.97,-1.52,0.55,19.47,13.062775969672,0.2728416,58.5402966,544,2607,79.6,2026-07-09,-0.71,46.6,False
82,000423,东阿阿胶,46.34,-0.98,0.12,16.3,46.901798461341,0.1903744,65.08090435,-251,1001,80.8,2026-07-09,-1.2,52.6,False
83,000425,徐工机械,8.22,-1.56,0.21,11.7,8.274136395029,0.356208,71.53079086,-170,279,82.4,2026-07-09,-0.65,58.9,False
84,000426,兴业银锡,32.6,0.77,0.67,10.82,31.786770194089,0.384666,62.28029655,-1293,1511,88.8,2026-07-09,2.56,55.3,False
85,000428,华天酒店,3.06,0.66,0.21,-12.47,3.048946258373,0.1682392,51.6693985,-1598,4453,70.0,2026-07-09,0.36,36.2,False
86,000429,粤高速Ａ,13.77,-0.79,0.13,15.93,13.941644980149,0.1104312,71.25560688,-131,296,76.0,2026-07-09,-1.23,54.2,False
87,000430,张家界,6.89,2.23,1.59,4.56,6.76392257917,0.247188627451,49.70078743,-676,4769,74.4,2026-07-09,1.86,37.0,False
88,000488,ST晨鸣,1.98,-1.0,0.3,-2.84,2.022043167724,0.3269308,49.36541612,-765,4816,73.2,2026-07-09,-2.08,36.1,False
89,000498,山东路桥,4.79,-1.24,0.13,11.09,4.868094532922,0.1732084,61.09390982,359,1816,72.8,2026-07-09,-1.6,44.5,False
90,000501,武商集团,6.88,-0.29,0.14,10.72,6.849784697846,0.2015272,60.66298863,1089,1930,68.4,2026-07-09,0.44,41.5,False
91,000503,国新健康,6.31,0.16,0.31,-31.76,6.294239588942,0.1445556,50.03681865,-1396,4721,70.4,2026-07-09,0.25,35.2,False
92,000504,南华生物,7.81,-3.22,0.93,58.05,8.170017054095,0.263824313725,66.00432138,1821,836,69.2,2026-07-09,-4.41,45.7,False
93,000505,京粮控股,5.22,0.19,0.21,116.57,5.192066376515,0.1339124,54.52684597,4,3800,71.6,2026-07-09,0.54,39.0,False
94,000506,招金黄金,13.27,-1.04,2.19,16.45,13.095711898506,0.297944,71.50391072,-198,281,92.8,2026-07-09,1.33,66.4,False
95,000507,珠海港,4.62,-0.22,0.17,15.58,4.636450006786,0.227046,53.50736537,-99,4054,71.6,2026-07-09,-0.35,38.3,False
96,000509,华塑控股,3.26,1.88,0.99,-348.77,3.164878451412,0.2321156,56.25494701,86,3273,70.0,2026-07-09,3.01,39.4,False
97,000510,新金路,19.8,1.64,2.39,-63.19,19.189778664412,0.2651108,52.26626844,-1009,4340,81.6,2026-07-09,3.18,42.6,False
98,000513,丽珠集团,29.55,-1.04,0.27,11.37,29.956797292422,0.207184,62.63241662,-253,1437,82.8,2026-07-09,-1.36,51.9,False
99,000514,渝 开 发,3.72,0.54,0.2,24.31,3.675104719318,0.124196,54.24713114,-47,3874,72.0,2026-07-09,1.22,39.1,False
100,000516,国际医学,3.95,-1.99,0.31,-45.74,3.953984396694,0.3758428,60.483935,944,1987,71.6,2026-07-09,-0.1,43.3,False
101,000517,荣安地产,1.72,0.58,0.21,-48.12,1.698029118632,0.3472932,58.89949464,377,2472,65.2,2026-07-09,1.29,38.4,False
102,000518,四环生物,4.0,0.25,3.42,-91.0,3.9606093521,0.350603921569,66.88543697,-637,717,80.0,2026-07-09,0.99,53.5,False
103,000519,中兵红箭,18.13,1.23,1.09,115.54,17.69389808949,0.2947136,64.01481992,-669,1191,87.2,2026-07-09,2.46,55.8,False
104,000520,凤凰航运,4.36,0.93,0.5,334.1,4.33670607232,0.167744,56.26514434,-174,3270,76.8,2026-07-09,0.54,43.2,False
105,000521,长虹美菱,5.42,-0.37,0.76,19.87,5.504213666688,0.2187792,61.79145107,-263,1621,80.8,2026-07-09,-1.53,49.9,False
106,000523,红棉股份,2.64,0.0,0.37,25.52,2.618041595629,0.2143112,58.41720333,1290,2657,66.8,2026-07-09,0.84,39.0,False
107,000524,岭南控股,8.79,-9.19,2.45,44.81,10.215132936531,0.144340384615,60.62087804,-1653,1943,88.8,2026-07-09,-13.95,53.8,False
108,000525,红太阳,4.04,-1.46,1.24,411.16,4.003797011394,0.358434,52.94316336,845,4193,67.2,2026-07-09,0.9,35.6,False
109,000526,学大教育,26.25,1.31,0.38,8.82,26.067040780607,0.142584,59.24425318,-290,2366,72.0,2026-07-09,0.7,42.7,False
110,000528,柳    工,7.75,-1.9,0.43,6.51,7.899180642448,0.2700384,58.34082851,-361,2681,80.4,2026-07-09,-1.89,46.9,False
111,000529,广弘控股,4.53,0.44,0.15,-300.95,4.502403174003,0.1353476,49.11621626,-794,4855,68.4,2026-07-09,0.61,33.6,False
112,000530,冰山冷热,4.97,0.81,0.4,49.45,4.91653462535,0.2586484,53.60126994,44,4030,73.6,2026-07-09,1.09,39.5,False
113,000531,穗恒运Ａ,5.62,0.54,0.25,7.56,5.575183358975,0.2255716,53.76203366,145,3995,65.2,2026-07-09,0.8,35.1,False
114,000532,华金资本,10.37,0.0,0.19,-165.8,10.273373223551,0.1922872,52.21734466,-714,4350,72.4,2026-07-09,0.94,37.8,False
115,000533,顺钠股份,8.99,2.51,0.8,91.79,8.60802891588,0.169844,53.75066925,204,3998,70.8,2026-07-09,4.44,38.1,False
116,000534,万泽股份,29.56,1.06,0.86,48.61,28.998544956378,0.2007656,61.6758937,-271,1657,75.2,2026-07-09,1.94,46.4,False
117,000536,华映科技,3.48,-0.29,0.5,-10.83,3.451250832519,0.2811848,50.50012641,-912,4647,84.4,2026-07-09,0.83,42.6,False
118,000537,绿发电力,7.02,1.15,0.26,40.55,6.879660938838,0.2533116,55.27523473,126,3588,69.6,2026-07-09,2.04,38.5,False
119,000538,云南白药,47.93,-0.89,0.12,10.49,48.508189455886,0.2437412,63.91518196,-211,1211,87.2,2026-07-09,-1.19,55.7,False
120,000539,粤电力Ａ,6.12,3.38,1.15,-52.97,5.825027050581,0.3123408,59.75633759,410,2209,76.0,2026-07-09,5.06,45.4,False
121,000541,佛山照明,4.95,0.81,0.13,72.7,4.924451465181,0.2651712,57.01365919,-165,3049,77.2,2026-07-09,0.52,44.0,False
122,000543,皖能电力,7.54,-0.26,0.32,9.62,7.61637073025,0.3361,64.20424761,-21,1161,75.2,2026-07-09,-1.0,48.3,False
123,000544,中原环保,7.0,-1.13,0.08,4.91,7.081942309353,0.1510448,58.19888393,-113,2726,68.0,2026-07-09,-1.16,39.6,False
124,000545,金浦钛业,2.64,-0.38,1.66,-22.93,2.608561179826,0.2473964,56.9388589,383,3075,85.2,2026-07-09,1.21,48.5,False
125,000546,金圆股份,4.54,0.0,0.56,-15.19,4.512843266986,0.2024932,52.17791671,-480,4359,70.0,2026-07-09,0.6,36.5,False
126,000547,航天发展,16.82,1.82,1.13,-61.02,16.066073665118,0.2558336,47.37285055,77,5051,72.0,2026-07-09,4.69,34.1,False
127,000548,湖南投资,4.1,0.49,0.31,33.13,4.065962069606,0.1384092,53.79451693,-1460,3989,66.4,2026-07-09,0.84,35.7,False
128,000550,江铃汽车,16.03,-1.17,0.12,10.16,16.277986499578,0.0667692,60.89339299,-420,1870,74.0,2026-07-09,-1.52,45.1,False
129,000551,创元科技,19.47,5.59,2.69,19.0,18.017113140572,0.2782188,64.00517788,481,1193,80.4,2026-07-09,8.06,51.5,False
130,000552,甘肃能化,2.35,-0.84,0.37,48.2,2.380541721533,0.2872172,55.16738035,748,3616,70.0,2026-07-09,-1.28,38.6,False
131,000553,安道麦A,5.73,-1.04,0.06,5.86,5.763436337886,0.1452152,54.65794843,996,3766,62.8,2026-07-09,-0.58,34.3,False
132,000554,泰山石油,5.81,-5.99,4.33,10.31,6.117920697777,0.2473608,70.75342166,-100,327,71.2,2026-07-09,-5.03,50.4,False
133,000555,神州信息,10.06,1.51,0.56,-26.54,9.772983848534,0.193716,55.60634552,-362,3477,74.0,2026-07-09,2.94,41.1,False
134,000557,西部创业,3.51,0.29,0.11,24.6,3.517263910147,0.116074,53.93190322,-1240,3952,68.0,2026-07-09,-0.21,36.7,False
135,000558,天府文旅,3.19,0.31,0.5,249.93,3.162403710617,0.2147924,44.85725445,-1132,5171,83.2,2026-07-09,0.87,37.3,False
136,000559,万向钱潮,12.05,0.92,0.31,40.47,11.735836789155,0.2602348,57.27040523,-229,2974,76.8,2026-07-09,2.68,44.0,False
137,000560,我爱我家,2.02,1.0,0.59,218.23,1.979798665529,0.3396312,51.63290282,-1276,4459,71.2,2026-07-09,2.03,36.8,False
138,000561,烽火电子,7.24,1.97,0.41,-29.39,6.998526645437,0.1427908,48.61164733,-54,4920,73.6,2026-07-09,3.45,35.8,False
139,000563,陕国投Ａ,2.81,-1.4,0.18,12.39,2.862628737555,0.263226,58.22425065,-1390,2718,72.0,2026-07-09,-1.84,41.9,False
140,000564,供销大集,1.31,0.77,0.39,-43.34,1.308746399639,0.5647668,55.00254957,1048,3663,74.0,2026-07-09,0.1,40.7,False
141,000565,渝三峡Ａ,5.75,0.35,0.55,25.09,5.664025627885,0.1157512,51.30735608,-971,4509,67.2,2026-07-09,1.52,34.5,False
142,000566,海南海药,4.69,-0.85,5.69,-19.9,4.788862861336,0.249456,47.85368632,-1351,4998,90.8,2026-07-09,-2.06,43.5,False
143,000567,海德股份,5.9,0.17,0.33,6.87,5.829212221439,0.1993344,64.441117,-114,1122,68.4,2026-07-09,1.21,44.1,False
144,000568,泸州老窖,74.91,0.0,0.17,7.43,75.217666554507,0.2859324,61.4112526,-455,1730,84.0,2026-07-09,-0.41,51.6,False
145,000570,苏常柴Ａ,4.81,-0.41,0.61,11.41,4.762206106041,0.2418676,62.07989249,4,1563,64.8,2026-07-09,1.0,40.2,False
146,000571,新大洲A,6.67,2.77,0.88,-42.36,6.346287841627,0.3863164,53.47682941,-2293,4064,78.4,2026-07-09,5.1,41.9,False
147,000572,海马汽车,3.47,0.87,1.06,-44.87,3.414877900731,0.19602,53.8942324,-437,3965,77.2,2026-07-09,1.61,41.6,False
148,000573,粤宏远Ａ,3.64,8.66,2.26,13.92,3.330818970258,0.223686,59.59680883,-104,2265,67.2,2026-07-09,9.28,40.0,False
149,000576,甘化科工,7.05,1.0,1.62,397.8,6.947133007971,0.1408712,57.09428562,-718,3020,81.6,2026-07-09,1.48,46.6,False
150,000581,威孚高科,17.67,0.8,0.29,11.41,17.463058199747,0.1979108,58.8115796,105,2501,76.4,2026-07-09,1.19,44.9,False
151,000582,北部湾港,11.1,0.45,0.28,30.46,10.962406643904,0.305568,56.32536526,-138,3255,73.6,2026-07-09,1.26,41.5,False
152,000586,汇源通信,12.48,-0.64,0.59,-108.85,12.142005124537,0.1879556,56.42990556,-572,3216,66.0,2026-07-09,2.78,37.2,False
153,000589,贵州轮胎,4.2,-1.64,0.28,9.06,4.256427176014,0.293678,65.16491334,1126,983,70.0,2026-07-09,-1.33,45.6,False
154,000590,古汉医药,8.08,1.64,0.45,-71.0,7.973575043432,0.100962,44.96574221,-47,5168,65.6,2026-07-09,1.33,29.5,False
155,000591,太阳能,4.24,0.47,0.27,22.57,4.185236260172,0.3366804,54.39187499,172,3838,77.6,2026-07-09,1.31,42.2,False
156,000592,平潭发展,6.02,1.69,1.27,-1607.95,5.844396316381,0.21815,52.21518781,-190,4353,76.4,2026-07-09,3.0,39.9,True
157,000593,德龙汇能,22.61,1.71,2.22,138.26,22.679541823258,0.3318244,64.84325196,-893,1049,78.4,2026-07-09,-0.31,50.8,False
158,000595,宝塔实业,5.61,2.0,0.52,810.41,5.54931987005,0.332797647059,53.03102602,-787,4169,86.4,2026-07-09,1.09,45.8,False
159,000596,古井贡酒,76.25,0.33,0.15,6.27,76.21239837115,0.18916,58.58108637,-174,2590,77.2,2026-07-09,0.05,45.2,False
160,000597,东北制药,4.41,-0.9,0.19,59.07,4.448073352968,0.1749196,56.73774019,-1300,3127,75.2,2026-07-09,-0.86,42.7,False
161,000598,兴蓉环境,6.63,-1.19,0.18,9.38,6.695788088729,0.3547576,66.41491211,-225,767,72.8,2026-07-09,-0.98,48.4,False
162,000599,青岛双星,4.3,1.18,0.36,62.11,4.217132247038,0.212374,55.15898953,1126,3618,68.8,2026-07-09,1.97,37.9,False
163,000600,建投能源,8.06,1.13,0.48,6.06,7.940701593044,0.2719092,60.64534783,-52,1934,75.2,2026-07-09,1.5,45.6,False
164,000601,韶能股份,6.4,3.06,1.93,161.3,6.148655745412,0.230582,53.39543154,208,4080,81.6,2026-07-09,4.09,43.6,False
165,000603,盛达资源,22.13,1.0,1.19,48.07,21.590199429323,0.2500248,56.68203951,-801,3140,84.4,2026-07-09,2.5,47.8,False
166,000605,渤海股份,5.44,0.93,0.24,25.78,5.377016879852,0.06629,55.70465249,-173,3451,67.2,2026-07-09,1.17,37.4,False
167,000607,华媒控股,3.22,1.26,0.4,-30.06,3.179898050271,0.1100212,57.77091269,72,2836,68.0,2026-07-09,1.26,39.3,False
168,000608,阳光股份,6.0,-0.66,0.89,-47.92,6.001204346536,0.328372941176,58.67549213,596,2551,69.6,2026-07-09,-0.02,40.8,False
169,000609,*ST中迪,12.06,-1.07,0.45,-20.85,12.225172898087,0.2553344,50.5763016,-21,4634,66.4,2026-07-09,-1.35,33.6,False
170,000610,*ST西旅,5.49,-2.14,0.54,-12.2,5.597079768195,0.2262244,52.37573651,-725,4323,71.6,2026-07-09,-1.91,37.5,False
171,000612,焦作万方,9.84,0.41,0.59,5.74,9.753136095917,0.3272464,61.99156024,-560,1579,77.2,2026-07-09,0.89,47.9,False
172,000615,*ST美谷,3.11,0.0,0.09,-6.43,3.122517377198,0.2746984,61.62572941,-165,1675,71.6,2026-07-09,-0.4,44.1,False
173,000617,中油资本,6.57,-1.35,0.12,13.2,6.620570586698,0.3168096,66.289336,42,786,73.2,2026-07-09,-0.76,48.5,False
174,000619,海螺新材,4.36,0.69,0.41,-18.46,4.309691118206,0.1694672,52.65636505,-1280,4248,67.2,2026-07-09,1.17,35.4,False
175,000620,盈新发展,3.61,9.39,6.43,-44.39,3.23370309341,0.3754788,59.3335553,1545,2345,84.0,2026-07-09,11.64,49.8,False
176,000623,吉林敖东,17.51,-1.79,0.37,6.05,17.704004048848,0.2851096,64.68417595,137,1068,78.0,2026-07-09,-1.1,50.5,False
177,000625,长安汽车,6.94,0.0,0.15,49.07,6.930861258811,0.2985884,62.81497233,-835,1413,75.6,2026-07-09,0.13,47.5,False
178,000626,远大控股,6.39,0.16,0.28,13.86,6.294218570722,0.1875952,54.86821692,-299,3699,64.8,2026-07-09,1.52,35.6,False
179,000628,高新发展,43.4,-1.99,5.85,2135.41,45.826761699791,0.3174516,55.08526271,-3232,3637,78.8,2026-07-09,-5.3,43.4,False
180,000629,钒钛股份,3.09,0.0,0.28,99.87,3.052530470939,0.3278004,62.39784868,-63,1487,80.8,2026-07-09,1.23,50.4,False
181,000630,铜陵有色,6.1,1.33,0.52,15.28,5.899385591972,0.3523668,61.26442089,-127,1771,86.8,2026-07-09,3.4,53.2,False
182,000631,顺发恒能,2.82,-0.35,0.08,229.16,2.790652317028,0.242006,53.53080061,125,4047,71.2,2026-07-09,1.05,38.1,False
183,000632,ST三木,3.44,-0.29,0.49,-6.91,3.398371019999,0.288301764706,55.88538231,908,3391,68.4,2026-07-09,1.22,38.2,False
184,000633,合金投资,4.81,0.84,0.5,304.26,4.741073149966,0.1120816,54.29506207,726,3863,67.2,2026-07-09,1.45,36.5,False
185,000635,英 力 特,6.0,1.01,0.23,-4.58,5.930482029076,0.113512,49.30642705,-1053,4823,68.4,2026-07-09,1.17,33.7,False
186,000636,风华高科,65.15,1.09,3.0,212.79,62.277382786583,0.4274432,65.62445814,808,909,87.2,2026-07-09,4.61,57.2,False
187,000637,茂化实华,3.5,0.0,0.56,-16.1,3.489202550953,0.1638192,52.62816482,-252,4256,65.2,2026-07-09,0.31,34.3,False
